,userId,itemIds,scores
547,548,"[260, 356, 3578, 2571, 2028, 1704, 1721, 2959, 318, 1210, 58559, 593, 1198, 1196, 527, 2762, 79132, 2858, 1393, 3147, 4993, 858, 733, 122904, 1, 7153, 1270, 109487, 2716, 1036, 110, 4226, 5952, 4886, 296, 6377, 1580, 69, 47, 91529, 59315, 4776, 7458, 6539, 2706, 1221, 48516, 2628, 4306, 3263]","[0.9014638066291809, 0.8813756704330444, 0.8451369404792786, 0.8236304521560669, 0.8068251013755798, 0.7992786169052124, 0.7850975394248962, 0.784464955329895, 0.7794875502586365, 0.7745821475982666, 0.7642008066177368, 0.7579615116119385, 0.7567304372787476, 0.737910807132721, 0.7329587340354919, 0.7257914543151855, 0.720012366771698, 0.7199164628982544, 0.705236554145813, 0.704567551612854, 0.6933315992355347, 0.6932653188705444, 0.6909003853797913, 0.690214991569519, 0.6860111355781555, 0.6852090954780579, 0.6795656085014343, 0.6778631806373596, 0.6778069138526917, 0.6740089058876038, 0.6710386872291565, 0.6699667572975159, 0.6656144857406616, 0.6628966927528381, 0.6487274765968323, 0.6482656598091125, 0.6481385827064514, 0.642914354801178, 0.6428902745246887, 0.6428205966949463, 0.6396059989929199, 0.6387041807174683, 0.637013852596283, 0.6364933848381042, 0.6289001107215881, 0.6274988055229187, 0.6254350543022156, 0.6245732307434082, 0.6215903162956238, 0.6206236481666565]"
548,549,"[318, 356, 593, 527, 260, 296, 110, 2571, 1198, 50, 858, 1196, 589, 2028, 2959, 1210, 47, 1036, 58559, 3578, 7153, 608, 5952, 1, 79132, 293, 2858, 2762, 4993, 480, 1704, 1291, 1221, 4226, 1197, 457, 150, 780, 1193, 1270, 6539, 60069, 32, 590, 7361, 3147, 68954, 4306, 91529, 1214]","[0.9782745242118835, 0.9573372006416321, 0.9477393627166748, 0.9455158114433289, 0.9201293587684631, 0.9152281880378723, 0.8956101536750793, 0.8907511830329895, 0.8659716248512268, 0.8625985980033875, 0.8566356897354126, 0.8407431244850159, 0.8331583738327026, 0.8306950330734253, 0.8201226592063904, 0.8145179748535156, 0.8094918131828308, 0.803790271282196, 0.802508533000946, 0.7883355617523193, 0.7882943749427795, 0.7861955165863037, 0.7818304896354675, 0.7794503569602966, 0.770965039730072, 0.770083487033844, 0.7569047212600708, 0.7550309300422668, 0.7481791973114014, 0.7456239461898804, 0.7325716614723206, 0.7247123718261719, 0.7132810354232788, 0.7121187448501587, 0.6987870931625366, 0.683512806892395, 0.6805669069290161, 0.6791783571243286, 0.6776823401451111, 0.6738970875740051, 0.6673558354377747, 0.6668449640274048, 0.6664361357688904, 0.6650633215904236, 0.6619724631309509, 0.6549625992774963, 0.6439797878265381, 0.6425158381462097, 0.6362862586975098, 0.6349202394485474]"
549,550,"[109487, 79132, 356, 68954, 58559, 122904, 91529, 318, 59315, 116797, 89745, 60069, 260, 7153, 527, 68157, 115617, 106782, 112852, 2959, 72998, 593, 2571, 122882, 69844, 296, 4993, 76093, 48780, 112552, 122886, 1, 5952, 74458, 134130, 109374, 47, 3578, 1704, 50872, 4226, 152081, 1198, 91500, 164179, 81845, 293, 134853, 95510, 88140]","[0.9629803895950317, 0.9549499750137329, 0.9254741668701172, 0.9190887808799744, 0.9121611714363098, 0.884964108467102, 0.8706312775611877, 0.8694795370101929, 0.8675830960273743, 0.8594746589660645, 0.8534881472587585, 0.8511748909950256, 0.842552661895752, 0.8352742195129395, 0.8337506055831909, 0.8266722559928894, 0.823465883731842, 0.8212014436721802, 0.815146803855896, 0.8111481070518494, 0.8091443181037903, 0.8039897084236145, 0.8005045652389526, 0.7985262274742126, 0.7966889142990112, 0.7911359667778015, 0.7815575003623962, 0.7812089920043945, 0.7763385772705078, 0.7747631669044495, 0.7741807103157043, 0.7731795907020569, 0.771564245223999, 0.769828736782074, 0.7690552473068237, 0.7653869390487671, 0.7596607208251953, 0.7561771273612976, 0.7559780478477478, 0.755384087562561, 0.754888117313385, 0.7532187104225159, 0.7507576942443848, 0.7459744811058044, 0.7448848485946655, 0.7418608069419861, 0.7358816862106323, 0.7352981567382812, 0.7351300120353699, 0.728642463684082]"
550,551,"[109487, 7153, 47099, 59315, 44191, 56174, 6539, 89745, 54286, 134130, 5989, 8665, 115617, 1704, 3147, 134853, 72998, 1580, 1291, 106782, 260, 5952, 33794, 3578, 99114, 4896, 2028, 1198, 2571, 858, 70286, 91529, 84152, 1210, 1196, 74458, 4993, 1036, 91500, 6874, 106489, 116797, 4306, 589, 5418, 8961, 88125, 318, 79132, 122904]","[1.0637363195419312, 1.0581647157669067, 1.051912546157837, 1.0424795150756836, 1.036015272140503, 1.0343879461288452, 1.0242934226989746, 1.0240964889526367, 1.0235776901245117, 1.0207912921905518, 1.0149015188217163, 1.013080358505249, 1.0063761472702026, 1.005157709121704, 1.0042579174041748, 1.003131628036499, 1.0026893615722656, 1.002054214477539, 1.0019794702529907, 1.0011063814163208, 0.9998778104782104, 0.9996179938316345, 0.9945568442344666, 0.9944028258323669, 0.9943833351135254, 0.9931766390800476, 0.9928217530250549, 0.9922015070915222, 0.990982711315155, 0.9909067153930664, 0.9903433322906494, 0.990006685256958, 0.9889222979545593, 0.9873010516166687, 0.9864568710327148, 0.984786331653595, 0.9842517971992493, 0.9840109348297119, 0.9837830662727356, 0.9808359742164612, 0.979225754737854, 0.9770088791847229, 0.9761452674865723, 0.9757803082466125, 0.972399890422821, 0.9720305800437927, 0.9714416861534119, 0.9711408019065857, 0.9694031476974487, 0.9688997268676758]"
551,552,"[1270, 3897, 1197, 260, 3481, 2791, 1198, 2011, 3578, 3552, 2716, 1079, 2916, 1210, 3033, 1393, 1196, 1234, 3996, 2396, 733, 1265, 1036, 2000, 858, 2858, 377, 2987, 3793, 1222, 2100, 4993, 1246, 1225, 2797, 912, 2571, 520, 34, 457, 4034, 3994, 4995, 357, 2023, 2763, 3977, 2028, 541, 380]","[1.1886253356933594, 1.170332670211792, 1.1538417339324951, 1.1350061893463135, 1.1331840753555298, 1.1246341466903687, 1.1239359378814697, 1.1227338314056396, 1.115549921989441, 1.1119377613067627, 1.1069977283477783, 1.1015547513961792, 1.0997729301452637, 1.0986192226409912, 1.0984333753585815, 1.0931892395019531, 1.0867176055908203, 1.0866236686706543, 1.0851720571517944, 1.0839512348175049, 1.0801148414611816, 1.0800671577453613, 1.078994631767273, 1.0741424560546875, 1.07342529296875, 1.0695639848709106, 1.0663408041000366, 1.0638248920440674, 1.0564812421798706, 1.0554263591766357, 1.049890160560608, 1.0478700399398804, 1.0428988933563232, 1.0427567958831787, 1.0396556854248047, 1.03775155544281, 1.0370274782180786, 1.0359379053115845, 1.0351167917251587, 1.0343364477157593, 1.0324732065200806, 1.0315948724746704, 1.0273839235305786, 1.0260276794433594, 1.0257220268249512, 1.0249912738800049, 1.0245333909988403, 1.024406909942627, 1.0241035223007202, 1.0233322381973267]"
552,553,"[2329, 296, 50, 1089, 293, 778, 6874, 2692, 16, 32587, 47, 593, 3897, 318, 48516, 110, 457, 4011, 7361, 431, 608, 1213, 555, 4878, 589, 2542, 5418, 4226, 2959, 1617, 5989, 3949, 55820, 527, 1221, 1704, 4262, 7147, 44191, 858, 6016, 2571, 356, 44665, 231, 111, 1732, 1784, 5952, 3481]","[1.1140525341033936, 1.071126103401184, 1.0511683225631714, 1.0341697931289673, 1.0340505838394165, 1.0249143838882446, 1.01772141456604, 1.0138593912124634, 1.006831407546997, 0.9990417957305908, 0.9906423091888428, 0.9863066077232361, 0.9820321202278137, 0.9812624454498291, 0.9801366925239563, 0.9798440337181091, 0.9715905785560608, 0.9658029675483704, 0.9655865430831909, 0.9630053639411926, 0.9628493785858154, 0.9480905532836914, 0.9467201828956604, 0.9456521272659302, 0.9437676072120667, 0.941899299621582, 0.9390855431556702, 0.9388719797134399, 0.9388136863708496, 0.9363043904304504, 0.9337542653083801, 0.93174809217453, 0.9255801439285278, 0.9226632118225098, 0.9213693141937256, 0.9198930263519287, 0.9145428538322449, 0.9140294790267944, 0.9130974411964417, 0.9083991646766663, 0.897891104221344, 0.8968958854675293, 0.8938949704170227, 0.8904531002044678, 0.889798641204834, 0.8875131011009216, 0.8854254484176636, 0.8826460838317871, 0.8818914890289307, 0.8770023584365845]"
553,554,"[2858, 919, 1028, 1282, 2078, 2355, 2396, 1035, 1197, 1207, 904, 953, 1247, 1721, 2657, 1276, 1270, 2081, 1136, 1380, 1265, 1196, 2700, 912, 1029, 2683, 3114, 1, 1278, 899, 2080, 1968, 1580, 2028, 903, 608, 1022, 1387, 1193, 2762, 1073, 595, 223, 1259, 923, 588, 2770, 3175, 914, 1210]","[1.0134862661361694, 1.0064250230789185, 0.9908283352851868, 0.9850431680679321, 0.9848610758781433, 0.9818627834320068, 0.977909505367279, 0.9738497734069824, 0.9711662530899048, 0.97031569480896, 0.9685112237930298, 0.9664191603660583, 0.9640573859214783, 0.9603620171546936, 0.9557555913925171, 0.9476080536842346, 0.9455588459968567, 0.940987229347229, 0.9403119683265686, 0.9392476677894592, 0.9386793971061707, 0.9325613379478455, 0.9317983388900757, 0.9295526742935181, 0.9282949566841125, 0.9274259209632874, 0.9273462891578674, 0.9265231490135193, 0.9242581725120544, 0.9229728579521179, 0.921118974685669, 0.9206713438034058, 0.9166616201400757, 0.9164817333221436, 0.9146230816841125, 0.9131690859794617, 0.9131682515144348, 0.9131141304969788, 0.9119236469268799, 0.9063118100166321, 0.9037359952926636, 0.9031588435173035, 0.9017844200134277, 0.8952563405036926, 0.8940678834915161, 0.8937106132507324, 0.8936933875083923, 0.8915824890136719, 0.8912724256515503, 0.8894790410995483]"
554,555,"[1388, 2268, 610, 24, 2454, 3072, 2421, 22, 1587, 880, 2193, 2688, 4128, 733, 2114, 3263, 2367, 2901, 2598, 3203, 1259, 2463, 2699, 2013, 2858, 1544, 235, 2490, 2379, 39, 1127, 150, 2291, 480, 2496, 196, 1129, 590, 2455, 2567, 748, 1982, 2791, 2115, 3033, 1339, 1307, 2109, 32, 1373]","[1.2644929885864258, 1.2470688819885254, 1.1812118291854858, 1.1743944883346558, 1.1649143695831299, 1.158435344696045, 1.1396034955978394, 1.13283371925354, 1.132042646408081, 1.1252236366271973, 1.1155569553375244, 1.1140704154968262, 1.1124577522277832, 1.097006916999817, 1.087372064590454, 1.079588770866394, 1.0776736736297607, 1.0775469541549683, 1.0775089263916016, 1.0747358798980713, 1.072986125946045, 1.0714471340179443, 1.0702377557754517, 1.0679603815078735, 1.0672121047973633, 1.0655828714370728, 1.0635502338409424, 1.0620230436325073, 1.0619609355926514, 1.0618008375167847, 1.0605788230895996, 1.0601530075073242, 1.0590898990631104, 1.0590729713439941, 1.0569568872451782, 1.0557068586349487, 1.0552537441253662, 1.054650068283081, 1.0533771514892578, 1.053192377090454, 1.053135871887207, 1.0528957843780518, 1.051741123199463, 1.0512444972991943, 1.0506471395492554, 1.0495917797088623, 1.0495845079421997, 1.048995852470398, 1.0488311052322388, 1.0478225946426392]"
555,556,"[4896, 8368, 7153, 69844, 72998, 8961, 5952, 4993, 40815, 68954, 76093, 33794, 59315, 54001, 5816, 60069, 6539, 81834, 88125, 6377, 50872, 58559, 45722, 79132, 4886, 4306, 8636, 112852, 89745, 81845, 68157, 98809, 68358, 44191, 48780, 5349, 70286, 48394, 8360, 41566, 78499, 5989, 33493, 54286, 53125, 73017, 71535, 116797, 91529, 77561]","[0.8836635947227478, 0.8721787333488464, 0.8709886074066162, 0.870261549949646, 0.8656520843505859, 0.8601008653640747, 0.859169602394104, 0.8575656414031982, 0.8561156988143921, 0.8553348779678345, 0.8548905849456787, 0.8475341200828552, 0.8470552563667297, 0.8462961316108704, 0.8455080389976501, 0.845177173614502, 0.8250772953033447, 0.8232559561729431, 0.8207771182060242, 0.8150718808174133, 0.813900351524353, 0.7960430383682251, 0.7946615815162659, 0.7945952415466309, 0.783394455909729, 0.7774114608764648, 0.7719177603721619, 0.7661089897155762, 0.7455387115478516, 0.7451236248016357, 0.7448497414588928, 0.7429295778274536, 0.7417953610420227, 0.7407237887382507, 0.7377005219459534, 0.7312570810317993, 0.7299597859382629, 0.7297616004943848, 0.7288780212402344, 0.7236172556877136, 0.7193892598152161, 0.7166784405708313, 0.7156926989555359, 0.7147402763366699, 0.7120668292045593, 0.7091931700706482, 0.7086750268936157, 0.7078911662101746, 0.7020532488822937, 0.694529116153717]"
556,557,"[318, 593, 356, 296, 110, 1, 527, 260, 480, 2571, 50, 589, 1210, 2028, 1196, 1198, 1036, 47, 150, 457, 588, 780, 858, 32, 608, 3578, 590, 2762, 1291, 2959, 364, 1580, 367, 293, 231, 648, 5952, 1270, 4993, 7153, 344, 4306, 1704, 2858, 1197, 595, 1721, 165, 377, 500]","[1.0472886562347412, 1.0206754207611084, 1.0108999013900757, 0.9962340593338013, 0.9957103729248047, 0.9786325097084045, 0.9665465354919434, 0.9563850164413452, 0.9442969560623169, 0.9360979795455933, 0.9249146580696106, 0.9193674325942993, 0.9167611002922058, 0.9159769415855408, 0.9108306169509888, 0.8900322318077087, 0.8899654746055603, 0.8854756951332092, 0.8836477398872375, 0.8760102987289429, 0.8566352128982544, 0.8514676690101624, 0.8512235879898071, 0.8473208546638489, 0.8453674912452698, 0.8355282545089722, 0.8337666988372803, 0.8318025469779968, 0.8251078724861145, 0.8247753977775574, 0.8210954070091248, 0.815041720867157, 0.8142486810684204, 0.8142369985580444, 0.8088889718055725, 0.7967262268066406, 0.7941303253173828, 0.7936428785324097, 0.7910569906234741, 0.7861988544464111, 0.7840172648429871, 0.7789063453674316, 0.7754497528076172, 0.7691032290458679, 0.7646107077598572, 0.7634329199790955, 0.7632028460502625, 0.7614994645118713, 0.7608090043067932, 0.760301947593689]"
557,558,"[4306, 1, 1721, 1073, 260, 2571, 4239, 223, 4886, 593, 1259, 4993, 4308, 1210, 4022, 1097, 2355, 318, 5266, 3052, 3825, 3534, 3285, 2028, 1968, 1923, 5219, 5349, 858, 1784, 5064, 2987, 3793, 1198, 3717, 480, 2959, 2700, 4963, 5418, 648, 736, 3948, 3578, 1917, 1485, 2706, 5419, 2710, 555]","[0.9141475558280945, 0.9014869928359985, 0.9002074003219604, 0.8951810002326965, 0.8931570053100586, 0.8777419328689575, 0.8642370104789734, 0.8575276732444763, 0.8472206592559814, 0.846009373664856, 0.8370675444602966, 0.8357721567153931, 0.8341406583786011, 0.833355188369751, 0.831508457660675, 0.8310210704803467, 0.8308826684951782, 0.8304508924484253, 0.8284460306167603, 0.8277837038040161, 0.8233144283294678, 0.8221912384033203, 0.818689227104187, 0.8160083889961243, 0.8074385523796082, 0.8047850131988525, 0.7976166605949402, 0.7897253632545471, 0.7834129929542542, 0.7832091450691223, 0.7817100882530212, 0.7771663069725037, 0.7763144373893738, 0.7709895372390747, 0.7702310681343079, 0.7686178684234619, 0.7673681378364563, 0.7650921940803528, 0.7639020681381226, 0.7637820839881897, 0.7628182768821716, 0.7624501585960388, 0.7606027126312256, 0.759090781211853, 0.758686363697052, 0.7511920928955078, 0.7505331635475159, 0.7499271631240845, 0.7480655312538147, 0.7472239136695862]"
558,559,"[736, 1, 32, 733, 95, 2, 368, 780, 5, 168, 141, 318, 648, 62, 329, 466, 552, 172, 788, 442, 587, 588, 112, 44, 356, 316, 367, 786, 364, 196, 410, 165, 485, 10, 104, 158, 153, 593, 36, 173, 480, 435, 500, 1073, 494, 185, 376, 592, 370, 110]","[1.0948262214660645, 1.0786263942718506, 1.0711324214935303, 1.0688952207565308, 1.0661791563034058, 1.0602654218673706, 1.0587151050567627, 1.0579833984375, 1.0572999715805054, 1.0531361103057861, 1.052059531211853, 1.051843285560608, 1.051357388496399, 1.0505977869033813, 1.0413566827774048, 1.0402143001556396, 1.0401605367660522, 1.0390019416809082, 1.0387407541275024, 1.0329304933547974, 1.0317120552062988, 1.0297775268554688, 1.0297287702560425, 1.0296046733856201, 1.0290621519088745, 1.0263071060180664, 1.0257022380828857, 1.0251792669296265, 1.0233207941055298, 1.0225296020507812, 1.0224025249481201, 1.022112250328064, 1.0216176509857178, 1.0177944898605347, 1.0163955688476562, 1.0134773254394531, 1.013398289680481, 1.0125812292099, 1.0118963718414307, 1.0118696689605713, 1.0116122961044312, 1.010396957397461, 1.009777545928955, 1.0095024108886719, 1.009219765663147, 1.008193850517273, 1.0072773694992065, 1.0071275234222412, 1.0063718557357788, 1.0046067237854004]"
559,560,"[4011, 2329, 4718, 3409, 51662, 8957, 1653, 6350, 1080, 541, 4239, 3994, 4973, 7438, 1259, 7143, 3623, 4643, 2571, 32587, 3977, 64839, 3717, 4848, 589, 5459, 1732, 40819, 48385, 31410, 8533, 2692, 2700, 76251, 2324, 5010, 1923, 5903, 44191, 5956, 53996, 64957, 134130, 8644, 2959, 5669, 41569, 26662, 4720, 3000]","[1.202657699584961, 1.1997325420379639, 1.187295913696289, 1.1680212020874023, 1.1663137674331665, 1.1549173593521118, 1.1269620656967163, 1.126552939414978, 1.114374041557312, 1.1118308305740356, 1.1097403764724731, 1.1081386804580688, 1.107287049293518, 1.105839729309082, 1.1036220788955688, 1.1007527112960815, 1.1004806756973267, 1.0899696350097656, 1.0881396532058716, 1.0817145109176636, 1.0816514492034912, 1.0799752473831177, 1.0786547660827637, 1.0758461952209473, 1.0729997158050537, 1.0713776350021362, 1.0705968141555786, 1.0673640966415405, 1.066994071006775, 1.0625265836715698, 1.0623555183410645, 1.0611631870269775, 1.0543614625930786, 1.0531392097473145, 1.0523784160614014, 1.050660252571106, 1.0506136417388916, 1.0501362085342407, 1.0497082471847534, 1.048704981803894, 1.0486505031585693, 1.04738187789917, 1.047223448753357, 1.0466569662094116, 1.0464503765106201, 1.0456894636154175, 1.0456486940383911, 1.0455679893493652, 1.0448734760284424, 1.0442944765090942]"
560,561,"[2011, 1625, 1653, 1610, 2916, 2268, 19, 2081, 2797, 520, 5378, 2353, 3147, 3994, 1320, 1527, 3421, 3671, 1676, 2987, 5445, 1704, 3793, 53996, 4886, 1682, 2005, 5218, 6377, 70286, 2000, 2716, 4720, 2115, 1270, 1485, 2947, 1961, 2012, 4016, 1370, 3499, 56174, 4226, 2985, 77561, 3253, 1645, 1278, 858]","[1.3691397905349731, 1.2216384410858154, 1.181191086769104, 1.1553454399108887, 1.1517006158828735, 1.1346124410629272, 1.1261029243469238, 1.125624418258667, 1.1169484853744507, 1.1159334182739258, 1.1093987226486206, 1.107725977897644, 1.1055190563201904, 1.1042190790176392, 1.1029998064041138, 1.1010715961456299, 1.0913379192352295, 1.089615821838379, 1.0871034860610962, 1.0861557722091675, 1.0852620601654053, 1.0851988792419434, 1.0851000547409058, 1.0836400985717773, 1.0822609663009644, 1.0817049741744995, 1.0816470384597778, 1.0781824588775635, 1.0776771306991577, 1.0772031545639038, 1.0766692161560059, 1.0748217105865479, 1.072696328163147, 1.071570634841919, 1.070327639579773, 1.0682787895202637, 1.0676898956298828, 1.0657234191894531, 1.0631672143936157, 1.0627121925354004, 1.061780571937561, 1.0590509176254272, 1.0588033199310303, 1.0575337409973145, 1.0569819211959839, 1.0569063425064087, 1.0563709735870361, 1.0557504892349243, 1.054876685142517, 1.0548678636550903]"
561,562,"[2572, 2858, 2160, 2959, 2918, 2706, 1307, 1923, 2762, 4226, 1345, 2144, 1206, 1259, 1968, 2571, 7438, 7361, 3499, 4878, 1997, 3996, 2288, 1961, 3147, 1214, 6942, 35836, 527, 3949, 8874, 4720, 1258, 1265, 2420, 2692, 6502, 4963, 7147, 593, 1213, 6874, 6377, 2005, 2421, 3793, 7293, 4306, 1994, 4993]","[1.2979475259780884, 1.1430490016937256, 1.127333164215088, 1.104867935180664, 1.1047381162643433, 1.080210566520691, 1.0762063264846802, 1.074554204940796, 1.0732687711715698, 1.07158362865448, 1.0677285194396973, 1.0555294752120972, 1.0548113584518433, 1.0520434379577637, 1.0484036207199097, 1.0405453443527222, 1.0370877981185913, 1.036868929862976, 1.029784083366394, 1.0297131538391113, 1.02665114402771, 1.0256600379943848, 1.0255540609359741, 1.0246554613113403, 1.0245516300201416, 1.0231332778930664, 1.0181734561920166, 1.015550971031189, 1.01498281955719, 1.0133525133132935, 1.0095188617706299, 1.0092263221740723, 1.0091561079025269, 1.0087907314300537, 1.0085936784744263, 1.006001591682434, 1.0032771825790405, 1.00301992893219, 1.001981258392334, 0.9985489249229431, 0.9974920749664307, 0.9971373677253723, 0.9964232444763184, 0.9954724907875061, 0.9953007102012634, 0.995141863822937, 0.9949540495872498, 0.9935370087623596, 0.9928045272827148, 0.9893151521682739]"
562,563,"[56949, 4018, 80549, 64969, 88810, 69406, 84374, 31433, 49286, 56152, 81845, 45720, 88405, 1088, 8533, 88163, 6155, 595, 7444, 588, 1907, 97921, 7173, 63992, 96821, 5066, 70293, 65230, 1035, 8643, 5957, 2485, 68135, 356, 78772, 58047, 6619, 364, 40629, 6535, 6765, 56367, 4700, 60397, 7169, 61250, 2572, 106920, 6593, 106696]","[1.2646476030349731, 1.1636072397232056, 1.136296272277832, 1.05683434009552, 1.0491353273391724, 1.0396002531051636, 1.0334242582321167, 1.0332860946655273, 1.026309609413147, 1.0249998569488525, 1.0236046314239502, 1.0206149816513062, 1.0075974464416504, 1.0070922374725342, 1.0061098337173462, 1.0049974918365479, 1.0046520233154297, 1.002596139907837, 1.000701665878296, 0.9982566833496094, 0.9970433115959167, 0.9966595768928528, 0.9955617189407349, 0.9950740337371826, 0.9945973753929138, 0.9914770722389221, 0.990264892578125, 0.9894339442253113, 0.9892643094062805, 0.9866907000541687, 0.9855311512947083, 0.9846516847610474, 0.9800019860267639, 0.9780817627906799, 0.9735414981842041, 0.9733397364616394, 0.9711151123046875, 0.9694622755050659, 0.9683018326759338, 0.9652436375617981, 0.964412271976471, 0.9621149301528931, 0.961844265460968, 0.9576183557510376, 0.957411527633667, 0.9560308456420898, 0.9550663828849792, 0.9549283981323242, 0.9518778324127197, 0.951641321182251]"
563,564,"[96588, 64969, 58998, 69122, 88163, 31685, 88405, 104211, 49286, 86833, 140110, 8533, 87869, 64957, 54503, 95441, 97921, 65230, 106918, 63131, 58047, 117590, 2706, 56367, 52973, 106696, 149354, 93510, 80549, 1721, 106782, 35836, 134393, 34162, 45720, 69406, 69757, 119145, 2671, 111113, 112552, 94677, 7293, 138036, 356, 111659, 112138, 61024, 39, 129354]","[1.051120400428772, 1.0489087104797363, 1.0463981628417969, 1.035496711730957, 1.032997965812683, 1.0306397676467896, 1.025045394897461, 1.0165001153945923, 1.0154550075531006, 1.014771580696106, 1.001115083694458, 0.9975065588951111, 0.984603762626648, 0.979878306388855, 0.9798227548599243, 0.9791343212127686, 0.9784083366394043, 0.9730767607688904, 0.9721141457557678, 0.9703434109687805, 0.967531144618988, 0.9658686518669128, 0.965368926525116, 0.9644504189491272, 0.9637266397476196, 0.9595535397529602, 0.9522104263305664, 0.9513387084007263, 0.9511138796806335, 0.9503049254417419, 0.9480329155921936, 0.9477221965789795, 0.9462971687316895, 0.9453884959220886, 0.9451615810394287, 0.9370108246803284, 0.9363871216773987, 0.9363701343536377, 0.9361436367034912, 0.935936450958252, 0.9334672093391418, 0.9332913160324097, 0.9326768517494202, 0.9295079708099365, 0.9291282892227173, 0.9282235503196716, 0.9259284734725952, 0.9205692410469055, 0.9184105396270752, 0.9158833622932434]"
564,565,"[356, 150, 590, 380, 165, 47, 480, 110, 349, 153, 592, 457, 296, 231, 344, 10, 588, 593, 589, 208, 318, 367, 595, 300, 377, 292, 364, 34, 161, 288, 597, 316, 434, 185, 339, 329, 454, 32, 500, 527, 39, 50, 253, 19, 648, 410, 317, 474, 1, 225]","[0.9717203974723816, 0.9683637619018555, 0.9675925970077515, 0.9484243392944336, 0.9388296008110046, 0.938386082649231, 0.9346225261688232, 0.9336070418357849, 0.9325451254844666, 0.9319295287132263, 0.9316763877868652, 0.9311676621437073, 0.9280939698219299, 0.9269258975982666, 0.9213438034057617, 0.9188178181648254, 0.9169812798500061, 0.9167618155479431, 0.9156960248947144, 0.9139933586120605, 0.9092177748680115, 0.9088218808174133, 0.9071299433708191, 0.9000970125198364, 0.8946256041526794, 0.8930304050445557, 0.8923802971839905, 0.8895626664161682, 0.8872014880180359, 0.8871346116065979, 0.8845979571342468, 0.8830429911613464, 0.8760640025138855, 0.8760014176368713, 0.8756970763206482, 0.8756262063980103, 0.87244713306427, 0.8675010204315186, 0.8582286238670349, 0.8558970093727112, 0.8489137887954712, 0.8443093299865723, 0.8343316912651062, 0.8154541850090027, 0.813336968421936, 0.8115556240081787, 0.8092871308326721, 0.8041060566902161, 0.8040183186531067, 0.8037063479423523]"
565,566,"[592, 480, 161, 344, 296, 457, 380, 266, 150, 253, 349, 590, 153, 292, 454, 21, 231, 593, 47, 110, 589, 165, 434, 539, 318, 377, 357, 509, 50, 316, 34, 587, 329, 588, 356, 11, 185, 208, 39, 10, 410, 32, 235, 597, 300, 440, 339, 367, 288, 527]","[1.0379525423049927, 1.0284922122955322, 1.024601697921753, 1.0209530591964722, 1.0200542211532593, 1.0162534713745117, 1.0099289417266846, 1.0081071853637695, 1.0045400857925415, 1.0020262002944946, 0.9987174868583679, 0.9967683553695679, 0.9963065981864929, 0.9961484670639038, 0.9956384301185608, 0.9935453534126282, 0.9897776246070862, 0.9897599816322327, 0.9879307150840759, 0.9871731400489807, 0.9867936372756958, 0.985622763633728, 0.9845672845840454, 0.9826264381408691, 0.9821710586547852, 0.9816343784332275, 0.9803853034973145, 0.9801348447799683, 0.9797619581222534, 0.9791348576545715, 0.9788131713867188, 0.9766523241996765, 0.9761364459991455, 0.9760088920593262, 0.9756646156311035, 0.9756050705909729, 0.9741992354393005, 0.9734829664230347, 0.9732351899147034, 0.9728559851646423, 0.9721112251281738, 0.9717569351196289, 0.9712238311767578, 0.9692297577857971, 0.9656724333763123, 0.9646121859550476, 0.9636125564575195, 0.9590280652046204, 0.9547542333602905, 0.9545851349830627]"
566,567,"[6365, 4306, 88140, 108932, 122882, 106072, 110102, 103042, 164179, 103253, 122886, 122904, 109487, 122900, 103335, 71264, 89745, 7153, 122920, 97938, 2324, 106920, 5618, 87222, 356, 90746, 122892, 33493, 78499, 108190, 152081, 1, 4896, 166528, 102125, 112852, 168252, 122918, 60040, 72998, 177765, 119145, 1258, 81834, 95510, 5952, 122926, 90866, 77561, 3751]","[1.1461822986602783, 1.1353341341018677, 1.132177710533142, 1.0907127857208252, 1.084055781364441, 1.0681074857711792, 1.0657131671905518, 1.0649796724319458, 1.0571646690368652, 1.0565956830978394, 1.0556780099868774, 1.055076241493225, 1.051733136177063, 1.0463013648986816, 1.043957233428955, 1.0409027338027954, 1.0392227172851562, 1.0383652448654175, 1.0356992483139038, 1.0323609113693237, 1.0323551893234253, 1.0292305946350098, 1.027580976486206, 1.0256712436676025, 1.0234674215316772, 1.0230591297149658, 1.02279531955719, 1.0226638317108154, 1.0225322246551514, 1.0223358869552612, 1.0198410749435425, 1.0183418989181519, 1.0175427198410034, 1.0166957378387451, 1.0156441926956177, 1.0150046348571777, 1.0144473314285278, 1.0140764713287354, 1.01056969165802, 1.0105211734771729, 1.0091052055358887, 1.0062109231948853, 1.0046788454055786, 1.0040442943572998, 1.0036191940307617, 1.003259539604187, 1.003064751625061, 1.0019325017929077, 1.0017001628875732, 1.001020908355713]"
