,userId,itemIds,scores
480,481,"[1617, 1407, 1721, 1183, 1711, 1608, 1586, 1620, 1687, 1747, 1485, 1614, 1357, 1588, 1704, 1676, 1693, 1584, 1729, 1722, 1515, 1589, 1615, 1597, 1358, 1625, 1483, 1438, 1672, 1610, 1488, 1653, 1573, 1665, 2006, 1777, 986, 1476, 2617, 1391, 1805, 1754, 1726, 1918, 1645, 1717, 2431, 1422, 1923, 1616]","[0.8290990591049194, 0.8104367852210999, 0.777222216129303, 0.7751439809799194, 0.7560552954673767, 0.740282416343689, 0.7337145209312439, 0.7176852822303772, 0.689514696598053, 0.687576949596405, 0.6871416568756104, 0.6859846711158752, 0.6819535493850708, 0.6776387095451355, 0.6750474572181702, 0.6700056791305542, 0.6640502214431763, 0.6567552089691162, 0.6492459774017334, 0.6461536288261414, 0.646001935005188, 0.6434090733528137, 0.624683678150177, 0.6205818057060242, 0.6089032888412476, 0.607105016708374, 0.6026637554168701, 0.5978284478187561, 0.595626711845398, 0.5943056344985962, 0.5939549207687378, 0.592376172542572, 0.5903754234313965, 0.5758618712425232, 0.5677582621574402, 0.565558135509491, 0.5640506744384766, 0.5628932118415833, 0.5583979487419128, 0.5477697849273682, 0.5463225841522217, 0.5327337384223938, 0.5325222015380859, 0.5210734605789185, 0.5194146037101746, 0.5161562561988831, 0.5151287317276001, 0.5148470997810364, 0.5130482316017151, 0.5095335245132446]"
481,482,"[1356, 1784, 2012, 2683, 6365, 1517, 1917, 786, 1101, 648, 780, 3793, 832, 4306, 2268, 141, 1374, 8636, 1372, 2353, 788, 6333, 1961, 708, 32, 2011, 6934, 16, 50, 6377, 1246, 2617, 30812, 153, 2628, 2706, 1527, 1200, 2797, 1240, 480, 1210, 2054, 8360, 2640, 8644, 5445, 1377, 5378, 592]","[1.0075255632400513, 0.9999561309814453, 0.9991416931152344, 0.9946830868721008, 0.9934433698654175, 0.9867717623710632, 0.9852942228317261, 0.9841692447662354, 0.9808433055877686, 0.9776156544685364, 0.9772056341171265, 0.977025032043457, 0.9729964733123779, 0.9718528389930725, 0.9701445698738098, 0.9635623097419739, 0.9572742581367493, 0.951358437538147, 0.9505105018615723, 0.9501568078994751, 0.9490346312522888, 0.9439631104469299, 0.9422179460525513, 0.9334391355514526, 0.9318373203277588, 0.9316349625587463, 0.930314838886261, 0.9290225505828857, 0.9273576736450195, 0.9229168891906738, 0.9207801818847656, 0.9180004000663757, 0.9176052212715149, 0.9175269603729248, 0.9172533750534058, 0.9162347912788391, 0.915992021560669, 0.9147210717201233, 0.9133833646774292, 0.9097335338592529, 0.90907883644104, 0.9078719615936279, 0.9072267413139343, 0.9066255688667297, 0.9065113067626953, 0.9035355448722839, 0.9003570079803467, 0.8992185592651367, 0.8985670804977417, 0.8955695033073425]"
482,483,"[616, 1208, 1206, 344, 594, 2858, 541, 2023, 1393, 163, 3949, 455, 2724, 1876, 4848, 1566, 2710, 1193, 3977, 2085, 5669, 2692, 3617, 72998, 31696, 2353, 1580, 33615, 1258, 48, 3863, 2329, 2572, 4310, 6016, 7373, 2683, 1089, 3717, 59784, 1214, 81591, 1028, 1527, 6373, 1036, 1610, 2054, 4011, 1732]","[1.212494134902954, 1.163023829460144, 1.158789873123169, 1.1544116735458374, 1.1481462717056274, 1.1447689533233643, 1.142565131187439, 1.1392015218734741, 1.134462594985962, 1.1134865283966064, 1.1101634502410889, 1.1040472984313965, 1.0955413579940796, 1.0950396060943604, 1.0866355895996094, 1.0862895250320435, 1.0851291418075562, 1.082905650138855, 1.082177758216858, 1.0798516273498535, 1.0772594213485718, 1.0771679878234863, 1.0759392976760864, 1.073907732963562, 1.0717779397964478, 1.0689330101013184, 1.0661158561706543, 1.0658818483352661, 1.0653387308120728, 1.062604546546936, 1.060348391532898, 1.0580881834030151, 1.057509422302246, 1.0568346977233887, 1.0558595657348633, 1.055348515510559, 1.054111361503601, 1.0538594722747803, 1.0529909133911133, 1.052625298500061, 1.0525860786437988, 1.0525528192520142, 1.0513625144958496, 1.0500975847244263, 1.0488779544830322, 1.0479612350463867, 1.0465999841690063, 1.0442676544189453, 1.043885350227356, 1.043534755706787]"
483,484,"[2694, 104, 788, 223, 35836, 2706, 2683, 3897, 3916, 2858, 6942, 785, 3499, 783, 1265, 2087, 356, 1, 2572, 2700, 1923, 1029, 673, 500, 216, 8641, 2671, 2959, 4025, 3617, 441, 3911, 2541, 1721, 3253, 364, 317, 858, 1911, 1485, 4816, 2581, 46970, 5377, 1407, 5299, 608, 158, 7451, 69122]","[1.1307276487350464, 1.1010212898254395, 1.080619215965271, 1.0716040134429932, 1.0700465440750122, 1.0666652917861938, 1.0629808902740479, 1.055516004562378, 1.0506569147109985, 1.0460890531539917, 1.0434882640838623, 1.04170823097229, 1.0396946668624878, 1.0386428833007812, 1.0369352102279663, 1.0354247093200684, 1.0327531099319458, 1.0318528413772583, 1.0297515392303467, 1.028404951095581, 1.022558569908142, 1.0184071063995361, 1.0182334184646606, 1.0141136646270752, 1.0126590728759766, 1.0122936964035034, 1.0088474750518799, 1.0088231563568115, 1.0087547302246094, 1.0084497928619385, 1.008051872253418, 1.007798433303833, 1.0065280199050903, 1.0057481527328491, 1.0052824020385742, 1.0044878721237183, 1.0043302774429321, 1.0040557384490967, 1.0022087097167969, 1.0012171268463135, 1.0010249614715576, 1.0001887083053589, 1.0001411437988281, 0.9990683794021606, 0.9977694749832153, 0.9960749745368958, 0.9956271648406982, 0.9941813945770264, 0.9922546744346619, 0.9902593493461609]"
484,485,"[592, 150, 110, 380, 356, 457, 590, 316, 165, 296, 480, 593, 153, 344, 10, 292, 588, 208, 589, 377, 231, 349, 318, 329, 47, 434, 185, 161, 253, 454, 367, 595, 339, 300, 364, 288, 34, 527, 500, 50, 32, 597, 39, 225, 410, 1, 539, 586, 21, 587]","[0.8939089179039001, 0.8931065201759338, 0.8879773616790771, 0.882317841053009, 0.8820394277572632, 0.877004086971283, 0.871296763420105, 0.8706325888633728, 0.868532657623291, 0.8629547357559204, 0.862748384475708, 0.8615158796310425, 0.8560831546783447, 0.8539127111434937, 0.8527504205703735, 0.8470330834388733, 0.8435288071632385, 0.8431246280670166, 0.8430629968643188, 0.8423720002174377, 0.8396710753440857, 0.8365293145179749, 0.8347909450531006, 0.8343097567558289, 0.8317339420318604, 0.829917848110199, 0.8294869065284729, 0.8200682401657104, 0.8105469346046448, 0.8089471459388733, 0.8054354786872864, 0.8054075837135315, 0.7945109605789185, 0.7890775203704834, 0.7885605692863464, 0.7851626873016357, 0.7636547684669495, 0.7634090185165405, 0.758477509021759, 0.7582876086235046, 0.7569623589515686, 0.755072832107544, 0.7378040552139282, 0.7328659296035767, 0.7327503561973572, 0.7286198735237122, 0.711853563785553, 0.7063624858856201, 0.697458803653717, 0.6916992664337158]"
485,486,"[592, 316, 589, 153, 329, 165, 380, 590, 110, 208, 480, 292, 32, 349, 457, 10, 150, 593, 434, 377, 185, 344, 318, 253, 356, 47, 296, 231, 648, 736, 588, 1, 780, 367, 364, 454, 50, 161, 288, 34, 95, 527, 474, 500, 733, 21, 266, 339, 225, 595]","[1.0098991394042969, 1.0018576383590698, 0.9961416125297546, 0.9949035048484802, 0.9888726472854614, 0.9888116121292114, 0.9871159791946411, 0.9828298091888428, 0.9810066819190979, 0.9785380363464355, 0.9747831225395203, 0.9727054834365845, 0.9668606519699097, 0.9661755561828613, 0.9656564593315125, 0.9618918299674988, 0.9603970050811768, 0.9588890075683594, 0.95708167552948, 0.9533390998840332, 0.9521575570106506, 0.9488054513931274, 0.948352575302124, 0.9461216330528259, 0.9447025656700134, 0.9440829753875732, 0.9419997334480286, 0.9359681606292725, 0.9327073097229004, 0.9265733957290649, 0.92520672082901, 0.9235890507698059, 0.9216591119766235, 0.9204733967781067, 0.9158728122711182, 0.9152713418006897, 0.9140319228172302, 0.9126192331314087, 0.9110041856765747, 0.9019662141799927, 0.8979978561401367, 0.891542375087738, 0.8873110413551331, 0.8842909932136536, 0.8842698931694031, 0.8816266655921936, 0.8811758160591125, 0.880653440952301, 0.8803631067276001, 0.8779699802398682]"
486,487,"[2959, 58559, 7361, 79132, 4226, 4993, 7153, 5952, 60069, 4973, 68157, 4878, 2571, 3949, 6874, 68954, 8961, 6539, 3578, 48516, 4306, 2762, 318, 2858, 6377, 1704, 48780, 5989, 858, 5618, 63082, 4995, 1193, 44191, 50872, 2329, 6016, 2028, 5418, 593, 7438, 74458, 4886, 99114, 3147, 91529, 7147, 109487, 1198, 356]","[1.024983525276184, 1.0245459079742432, 1.0126184225082397, 1.0098460912704468, 1.0019835233688354, 0.9981878399848938, 0.9918189644813538, 0.9883010983467102, 0.9601004719734192, 0.9424224495887756, 0.9411797523498535, 0.941128134727478, 0.9409705400466919, 0.9395724534988403, 0.9349983334541321, 0.9345381855964661, 0.93269944190979, 0.9243024587631226, 0.9178934097290039, 0.9169995784759521, 0.9139409065246582, 0.9114744067192078, 0.9107392430305481, 0.9034298658370972, 0.9000415205955505, 0.8991703987121582, 0.898408830165863, 0.8979892730712891, 0.8967125415802002, 0.8922303318977356, 0.8910574316978455, 0.8853079080581665, 0.8839135766029358, 0.8835869431495667, 0.8811107873916626, 0.879150927066803, 0.8764798045158386, 0.8741742372512817, 0.8731237649917603, 0.8693296909332275, 0.8677324652671814, 0.8670737147331238, 0.8666013479232788, 0.8665547966957092, 0.8654778599739075, 0.8654641509056091, 0.8645659685134888, 0.8640926480293274, 0.8638667464256287, 0.8630939722061157]"
487,488,"[527, 296, 318, 1, 912, 4973, 593, 4306, 5952, 50, 356, 1197, 1148, 2324, 1234, 7153, 6377, 4886, 2858, 903, 1136, 4993, 913, 1207, 953, 2302, 260, 1278, 1307, 1198, 899, 1028, 750, 1704, 1304, 150, 745, 914, 1225, 608, 7361, 2762, 2918, 1265, 4226, 594, 1223, 8961, 2359, 3114]","[1.0832207202911377, 1.0354598760604858, 1.0320887565612793, 1.0244215726852417, 1.0144100189208984, 0.9943928122520447, 0.988879382610321, 0.9859359860420227, 0.9853368401527405, 0.9852339029312134, 0.9809662699699402, 0.9808386564254761, 0.9796102643013, 0.9769313931465149, 0.9736553430557251, 0.9691399335861206, 0.9655517339706421, 0.9604619145393372, 0.9597867727279663, 0.9596608281135559, 0.9591764211654663, 0.949110746383667, 0.9483077526092529, 0.9420429468154907, 0.9365175366401672, 0.9356827735900879, 0.9327550530433655, 0.9317797422409058, 0.9316161274909973, 0.9242702722549438, 0.9223579168319702, 0.9209860563278198, 0.9206972718238831, 0.9176611304283142, 0.9153658747673035, 0.9136785268783569, 0.9078500866889954, 0.9069221019744873, 0.9067144989967346, 0.9050289392471313, 0.9035613536834717, 0.9019965529441833, 0.9004654884338379, 0.9001709222793579, 0.8979750275611877, 0.8976201415061951, 0.8950321078300476, 0.8946885466575623, 0.8945428729057312, 0.8924630880355835]"
488,489,"[293, 780, 3033, 508, 1653, 2, 1206, 260, 858, 1393, 2407, 1282, 1784, 1097, 25, 1101, 36, 357, 608, 597, 8970, 1210, 1265, 8972, 3301, 1381, 48780, 616, 1073, 2011, 4246, 39183, 1307, 1380, 7147, 1247, 7373, 4975, 1997, 5013, 370, 442, 1641, 34, 2628, 1721, 593, 2529, 736, 8949]","[1.2084238529205322, 1.1960389614105225, 1.1627882719039917, 1.151308298110962, 1.1417663097381592, 1.1395113468170166, 1.135707974433899, 1.1271957159042358, 1.1248327493667603, 1.1193562746047974, 1.1185420751571655, 1.106766700744629, 1.1039705276489258, 1.1011945009231567, 1.100728988647461, 1.1006416082382202, 1.0966057777404785, 1.0942046642303467, 1.0916080474853516, 1.0913755893707275, 1.0904909372329712, 1.0884459018707275, 1.0790590047836304, 1.0786515474319458, 1.0786257982254028, 1.0765585899353027, 1.0744633674621582, 1.0722109079360962, 1.0706219673156738, 1.0664438009262085, 1.0655436515808105, 1.0635994672775269, 1.0634973049163818, 1.0633424520492554, 1.0616333484649658, 1.061068058013916, 1.0609625577926636, 1.0606650114059448, 1.06062912940979, 1.0605847835540771, 1.0605477094650269, 1.0595377683639526, 1.0592349767684937, 1.0592241287231445, 1.0590122938156128, 1.0577893257141113, 1.0577634572982788, 1.0577595233917236, 1.0576404333114624, 1.057032585144043]"
489,490,"[7361, 60069, 6539, 7153, 58559, 7147, 1, 4226, 46578, 72998, 5989, 56367, 69122, 79132, 296, 4896, 318, 2324, 35836, 4993, 1704, 63082, 2959, 356, 81845, 8961, 68954, 44191, 48516, 50872, 8368, 81591, 5952, 48780, 6942, 54001, 2571, 1721, 55820, 47, 69844, 68157, 527, 8533, 4963, 80463, 6874, 81834, 4878, 33794]","[1.0349479913711548, 1.031006932258606, 1.0206637382507324, 1.0183299779891968, 1.0168397426605225, 1.0157310962677002, 1.0071325302124023, 1.0063694715499878, 1.0051995515823364, 0.9999666213989258, 0.9937293529510498, 0.9877153038978577, 0.9875836968421936, 0.9874520301818848, 0.9840390086174011, 0.983375608921051, 0.9805393218994141, 0.9786943197250366, 0.9784834980964661, 0.9763789772987366, 0.9762540459632874, 0.9757622480392456, 0.9723526835441589, 0.9712820649147034, 0.9708457589149475, 0.9692410826683044, 0.967332124710083, 0.9604677557945251, 0.957677960395813, 0.9567868113517761, 0.9555767178535461, 0.9517042636871338, 0.9511718153953552, 0.9507309198379517, 0.9475620985031128, 0.9388824105262756, 0.93631911277771, 0.9351687431335449, 0.9342249631881714, 0.9337944984436035, 0.9323890209197998, 0.9312942624092102, 0.929429292678833, 0.9291009306907654, 0.9290253520011902, 0.9269841313362122, 0.9264523983001709, 0.926312267780304, 0.9252153635025024, 0.9241484999656677]"
490,491,"[6942, 31685, 597, 6373, 356, 1, 4246, 69757, 4018, 5299, 69122, 69844, 4025, 588, 34162, 2671, 7451, 106696, 88163, 54001, 50872, 364, 7293, 8533, 3948, 4447, 1721, 4896, 106782, 5218, 4963, 1682, 81845, 35836, 64969, 500, 595, 45720, 97921, 39, 5816, 2706, 6377, 367, 150, 56367, 1485, 72998, 318, 6863]","[0.9321271181106567, 0.909299373626709, 0.9087175726890564, 0.9054331183433533, 0.8963100910186768, 0.8912720680236816, 0.8888547420501709, 0.8869192600250244, 0.8866321444511414, 0.8860140442848206, 0.8803287744522095, 0.8719910979270935, 0.8667536377906799, 0.861476480960846, 0.8602144122123718, 0.8587681651115417, 0.856248676776886, 0.8525736927986145, 0.852401614189148, 0.8513448238372803, 0.8502605557441711, 0.8499894142150879, 0.8448271155357361, 0.8447849750518799, 0.8439872860908508, 0.8407766819000244, 0.8397175073623657, 0.83927321434021, 0.8368365168571472, 0.8364757895469666, 0.8287100195884705, 0.8280461430549622, 0.8257772326469421, 0.8239120841026306, 0.8193930983543396, 0.8190950155258179, 0.8186542391777039, 0.8176860809326172, 0.8101944327354431, 0.8092144727706909, 0.8089974522590637, 0.8081583976745605, 0.8024402856826782, 0.8014959692955017, 0.7999272346496582, 0.7990370392799377, 0.7975914478302002, 0.7967102527618408, 0.7960776090621948, 0.7911776304244995]"
491,492,"[135, 65, 719, 661, 737, 628, 79, 788, 494, 9, 707, 12, 762, 141, 786, 852, 743, 112, 5, 95, 802, 784, 14, 849, 653, 805, 86, 832, 765, 1356, 733, 837, 7, 637, 1393, 3, 52, 673, 799, 724, 1073, 780, 140, 694, 736, 104, 62, 785, 1367, 648]","[1.1450066566467285, 1.1205294132232666, 1.097612977027893, 1.0885635614395142, 1.0780129432678223, 1.074847936630249, 1.0613913536071777, 1.0568203926086426, 1.0518372058868408, 1.0467373132705688, 1.0342689752578735, 1.0322694778442383, 1.029934048652649, 1.0263025760650635, 1.0246225595474243, 1.0233266353607178, 1.0221582651138306, 1.022152066230774, 1.0159287452697754, 1.0131194591522217, 1.0120588541030884, 1.0102932453155518, 1.0097265243530273, 1.0045849084854126, 1.004515528678894, 0.9976081252098083, 0.9953078031539917, 0.9939895868301392, 0.9935950636863708, 0.9927972555160522, 0.9856520295143127, 0.984305739402771, 0.9827790856361389, 0.9821432828903198, 0.9806474447250366, 0.9805395007133484, 0.9800114035606384, 0.9755167365074158, 0.9754776358604431, 0.9715394377708435, 0.964756190776825, 0.9631105065345764, 0.960784375667572, 0.9560156464576721, 0.9539881348609924, 0.9471884369850159, 0.9439396262168884, 0.9425281882286072, 0.9404239654541016, 0.9380093216896057]"
492,493,"[1291, 1200, 1198, 589, 1196, 1527, 1240, 1214, 2571, 1210, 3578, 1036, 110, 260, 2028, 377, 2628, 592, 1580, 858, 1370, 3793, 356, 1270, 1573, 480, 1221, 733, 457, 2167, 3996, 2916, 4085, 316, 2716, 3753, 593, 2640, 165, 3527, 2023, 380, 780, 10, 1197, 1721, 1610, 318, 3703, 2115]","[0.9908514618873596, 0.9904904365539551, 0.9855806231498718, 0.9850239753723145, 0.9735894799232483, 0.9659879207611084, 0.965722382068634, 0.9645728468894958, 0.9644032120704651, 0.9619539380073547, 0.9516366124153137, 0.9496428370475769, 0.9462332129478455, 0.945478618144989, 0.9289188385009766, 0.9091245532035828, 0.9010122418403625, 0.8977664113044739, 0.896804928779602, 0.8952320218086243, 0.8948818445205688, 0.8910895586013794, 0.8899967074394226, 0.8783391714096069, 0.8777075409889221, 0.8716863989830017, 0.8675144910812378, 0.8562716841697693, 0.8527629971504211, 0.8507538437843323, 0.8502978682518005, 0.8486216068267822, 0.8476396799087524, 0.8442184329032898, 0.8364138603210449, 0.8360235095024109, 0.8342888355255127, 0.8330900073051453, 0.8244768381118774, 0.8172106146812439, 0.8145000338554382, 0.8108969926834106, 0.8102484345436096, 0.8087285757064819, 0.8065441846847534, 0.8027598261833191, 0.8019924163818359, 0.8018853664398193, 0.8012248873710632, 0.8000917434692383]"
493,494,"[356, 110, 593, 318, 589, 296, 527, 480, 260, 1198, 50, 1196, 457, 1036, 2028, 1210, 2571, 47, 858, 150, 1291, 590, 1, 780, 608, 592, 32, 1221, 1580, 377, 344, 1270, 3578, 293, 1214, 1193, 165, 2858, 648, 380, 588, 1200, 10, 367, 2959, 2762, 364, 1240, 316, 2628]","[0.9761181473731995, 0.9717827439308167, 0.9555330872535706, 0.9516083002090454, 0.9472585916519165, 0.9177440404891968, 0.9019905924797058, 0.8847107291221619, 0.8747097253799438, 0.8628378510475159, 0.8593358993530273, 0.8503056764602661, 0.8452502489089966, 0.8391597867012024, 0.8310592174530029, 0.8281294107437134, 0.8277179002761841, 0.8103095293045044, 0.7991628646850586, 0.7927373647689819, 0.7897317409515381, 0.7790260314941406, 0.76601642370224, 0.7558979988098145, 0.7498880624771118, 0.7442045211791992, 0.7410705089569092, 0.7333734631538391, 0.7283024787902832, 0.7264057397842407, 0.7262399196624756, 0.7237663269042969, 0.7237125039100647, 0.7186048626899719, 0.7165915966033936, 0.702511191368103, 0.6988824009895325, 0.6930561661720276, 0.6925604343414307, 0.692023754119873, 0.6889745593070984, 0.6875107884407043, 0.6822600960731506, 0.680157482624054, 0.6767544150352478, 0.6733865737915039, 0.6655967831611633, 0.6652010083198547, 0.6569046974182129, 0.6544647812843323]"
494,495,"[1721, 367, 69122, 104, 48385, 4226, 4816, 1923, 1682, 364, 1, 99114, 3752, 106782, 4022, 74458, 112556, 16, 80463, 46976, 32587, 81591, 318, 109374, 47, 34162, 48516, 54286, 88129, 51662, 1917, 40819, 64614, 788, 49530, 593, 1732, 8641, 3948, 4963, 5299, 5989, 1704, 91658, 2329, 150, 44191, 231, 51255, 648]","[1.1153873205184937, 1.1149842739105225, 1.0948917865753174, 1.0928285121917725, 1.0863654613494873, 1.0820738077163696, 1.0807634592056274, 1.0773475170135498, 1.0723718404769897, 1.069408893585205, 1.066970705986023, 1.062824010848999, 1.0595606565475464, 1.0571030378341675, 1.0560530424118042, 1.0532832145690918, 1.0505764484405518, 1.0466030836105347, 1.043099045753479, 1.0416818857192993, 1.0407084226608276, 1.0399954319000244, 1.0397374629974365, 1.0395406484603882, 1.039378046989441, 1.038468837738037, 1.036460041999817, 1.0364110469818115, 1.0324167013168335, 1.0321171283721924, 1.0306540727615356, 1.0304454565048218, 1.0302479267120361, 1.0270332098007202, 1.0250624418258667, 1.0216346979141235, 1.0207431316375732, 1.0206530094146729, 1.0195393562316895, 1.0191740989685059, 1.0188931226730347, 1.0173956155776978, 1.017108678817749, 1.0164545774459839, 1.0113791227340698, 1.0109702348709106, 1.010728120803833, 1.010576605796814, 1.0100970268249512, 1.0080755949020386]"
495,496,"[7153, 79132, 4993, 58559, 5952, 912, 68954, 109374, 858, 6377, 68157, 60069, 116797, 2571, 109487, 112852, 4306, 4226, 2028, 260, 6539, 92259, 8961, 1198, 91529, 4886, 2959, 4896, 76093, 81845, 6016, 7361, 527, 106920, 104841, 3578, 115617, 5618, 3147, 78499, 63082, 91500, 4973, 1221, 69844, 111362, 48780, 89745, 112552, 2762]","[0.8845179080963135, 0.8656668663024902, 0.8652779459953308, 0.8542560935020447, 0.8335307836532593, 0.8087865710258484, 0.8084149360656738, 0.757793128490448, 0.7554553747177124, 0.7551997303962708, 0.753760039806366, 0.7533386945724487, 0.7496435642242432, 0.743185818195343, 0.7431038022041321, 0.738335907459259, 0.735501766204834, 0.7344065308570862, 0.7335008382797241, 0.7206519246101379, 0.712568998336792, 0.711925745010376, 0.7090941667556763, 0.7067486047744751, 0.7058053612709045, 0.6994839310646057, 0.6945926547050476, 0.6933563351631165, 0.6869398951530457, 0.684377133846283, 0.681426465511322, 0.6793451309204102, 0.6753416657447815, 0.6730684638023376, 0.6670467853546143, 0.6664599180221558, 0.6650522947311401, 0.6639028787612915, 0.6638705730438232, 0.6630695462226868, 0.6601352691650391, 0.6563278436660767, 0.6550642251968384, 0.6505322456359863, 0.6504393815994263, 0.6476888656616211, 0.646919310092926, 0.6465276479721069, 0.643994927406311, 0.6436737775802612]"
496,497,"[318, 527, 296, 593, 50, 858, 356, 260, 2959, 2571, 608, 2028, 1198, 1, 1193, 2858, 4993, 7153, 47, 5952, 79132, 110, 1221, 58559, 293, 1196, 2762, 4973, 1704, 4226, 778, 7361, 1210, 589, 2324, 2329, 3949, 111, 4306, 3578, 6016, 1036, 1206, 750, 1089, 904, 68157, 6539, 60069, 68954]","[1.0962014198303223, 1.076841115951538, 1.059245228767395, 1.0544273853302002, 1.0236576795578003, 1.0187492370605469, 1.0181665420532227, 1.0049480199813843, 0.9865052700042725, 0.9819596409797668, 0.9733902812004089, 0.9581919312477112, 0.9459091424942017, 0.941071093082428, 0.940619170665741, 0.9363274574279785, 0.9313559532165527, 0.9297466278076172, 0.9292684197425842, 0.9265545606613159, 0.9262790679931641, 0.9181033372879028, 0.9163974523544312, 0.9147549867630005, 0.90986567735672, 0.9001900553703308, 0.8945595622062683, 0.8851285576820374, 0.8801228404045105, 0.8663204312324524, 0.862942636013031, 0.8592227697372437, 0.8557866215705872, 0.8540639281272888, 0.8496180772781372, 0.8493210673332214, 0.8482770323753357, 0.8426517844200134, 0.8391247987747192, 0.8383350372314453, 0.8360448479652405, 0.8295265436172485, 0.8222389221191406, 0.820267379283905, 0.817486047744751, 0.8123372197151184, 0.8049433827400208, 0.8032819032669067, 0.7985519766807556, 0.7968626022338867]"
497,498,"[150, 380, 480, 457, 592, 593, 356, 344, 110, 231, 590, 588, 165, 318, 377, 296, 208, 316, 153, 10, 1, 47, 32, 185, 589, 349, 292, 367, 364, 329, 595, 434, 339, 161, 253, 454, 34, 597, 500, 39, 648, 50, 527, 780, 288, 300, 539, 410, 586, 317]","[0.9527333974838257, 0.9450326561927795, 0.9390504360198975, 0.9368815422058105, 0.9365724325180054, 0.9361188411712646, 0.9345890879631042, 0.9331648349761963, 0.9325723052024841, 0.9321781992912292, 0.9310466647148132, 0.9304507374763489, 0.9230647087097168, 0.9185717701911926, 0.9163013696670532, 0.9108849167823792, 0.9095280766487122, 0.9055464863777161, 0.9046874046325684, 0.9039002656936646, 0.9036876559257507, 0.8971666097640991, 0.8969377875328064, 0.8954961895942688, 0.8936828970909119, 0.8892581462860107, 0.886418342590332, 0.8818607330322266, 0.8793379664421082, 0.8789872527122498, 0.8784053325653076, 0.8765048980712891, 0.870719313621521, 0.8681811690330505, 0.8619014024734497, 0.8610585331916809, 0.8604554533958435, 0.85796719789505, 0.8510464429855347, 0.8474996089935303, 0.8455312848091125, 0.8332418203353882, 0.824678361415863, 0.8239230513572693, 0.8207773566246033, 0.8165665864944458, 0.8067790865898132, 0.802601158618927, 0.7985252141952515, 0.7946996688842773]"
498,499,"[1304, 327, 1201, 3681, 1967, 3508, 4327, 2083, 53519, 1202, 1924, 1208, 3727, 40826, 720, 2644, 4642, 750, 48394, 1287, 1220, 1219, 2160, 1206, 6807, 913, 2183, 6502, 4248, 2288, 2401, 1247, 908, 904, 953, 29, 1125, 1209, 1258, 3039, 924, 2076, 3949, 5008, 541, 2723, 1222, 1080, 1207, 3421]","[0.7234224677085876, 0.705553412437439, 0.7035478949546814, 0.6896573305130005, 0.6548318862915039, 0.6515512466430664, 0.643501341342926, 0.6308143138885498, 0.6171588897705078, 0.6093963384628296, 0.5854771733283997, 0.5837439894676208, 0.5799768567085266, 0.5741201639175415, 0.5687165856361389, 0.5665338039398193, 0.5534489750862122, 0.5492888689041138, 0.5438324809074402, 0.5420066118240356, 0.5402350425720215, 0.5392504334449768, 0.5293570160865784, 0.5249363780021667, 0.5231219530105591, 0.52142333984375, 0.5186412930488586, 0.5087606310844421, 0.5082026124000549, 0.5078728199005127, 0.5030287504196167, 0.5021863579750061, 0.5000877380371094, 0.49490368366241455, 0.4938289523124695, 0.4918464124202728, 0.48826393485069275, 0.48453977704048157, 0.4823751449584961, 0.4814547300338745, 0.47935643792152405, 0.47484463453292847, 0.470517098903656, 0.47023096680641174, 0.46667930483818054, 0.46531036496162415, 0.4648333787918091, 0.4638594686985016, 0.46205422282218933, 0.4602651298046112]"
499,500,"[2396, 223, 2572, 588, 34, 2355, 2599, 597, 3114, 1923, 2987, 595, 2174, 2706, 1148, 2683, 1, 39, 500, 1265, 1641, 594, 2700, 919, 1968, 2081, 1517, 1784, 2324, 2395, 1777, 1580, 1307, 745, 539, 1288, 2997, 2321, 2289, 1282, 11, 2671, 2294, 342, 1721, 2918, 3052, 1907, 1073, 2692]","[1.0543850660324097, 1.0114420652389526, 1.009964942932129, 0.9843922853469849, 0.98386150598526, 0.9812294840812683, 0.970276415348053, 0.9694815278053284, 0.966824471950531, 0.965563178062439, 0.9627596139907837, 0.961610734462738, 0.951514720916748, 0.9482132792472839, 0.9471004605293274, 0.9414198398590088, 0.9368889927864075, 0.9361317157745361, 0.9355762004852295, 0.9125356078147888, 0.9092300534248352, 0.909018874168396, 0.9089992642402649, 0.9070680141448975, 0.8996856808662415, 0.89909428358078, 0.8968979120254517, 0.8870298862457275, 0.8853229284286499, 0.8845024704933167, 0.883624792098999, 0.8834047913551331, 0.8719738721847534, 0.8700191974639893, 0.8696244359016418, 0.8692846298217773, 0.8683955669403076, 0.8674332499504089, 0.8638684749603271, 0.8603382706642151, 0.857599139213562, 0.8568047285079956, 0.8540894985198975, 0.8533806204795837, 0.8490654230117798, 0.8488006591796875, 0.845868706703186, 0.8455575704574585, 0.8432349562644958, 0.8431436419487]"
