userId,itemIds,scores
449,"[568, 748, 247, 1016, 1092, 557, 2436, 1018, 1020, 1019, 554, 458, 502, 1032, 279, 1080, 303, 1036, 1714, 3184, 1043, 1198, 3065, 3032, 341, 688, 1344, 3066, 805, 596, 1022, 3349, 49, 2191, 107, 2526, 108, 3373, 2355, 282, 897, 1647, 898, 1062, 2948, 1113, 3304, 46, 930, 1081]","[0.9976084232330322, 0.9702609181404114, 0.9652695655822754, 0.9560218453407288, 0.9538355469703674, 0.9436102509498596, 0.9393749833106995, 0.9392540454864502, 0.938386082649231, 0.9207919239997864, 0.9183188080787659, 0.9138463139533997, 0.9070140719413757, 0.8980199098587036, 0.8967596292495728, 0.8965455889701843, 0.8919344544410706, 0.878127932548523, 0.8651663064956665, 0.8623773455619812, 0.8590136170387268, 0.8519589304924011, 0.8451215624809265, 0.8438820242881775, 0.8398925065994263, 0.8314300179481506, 0.8273046612739563, 0.821344256401062, 0.8164736032485962, 0.8147810697555542, 0.8138826489448547, 0.8062076568603516, 0.8057721853256226, 0.8051806092262268, 0.7967107892036438, 0.7957187294960022, 0.7953816056251526, 0.7947290539741516, 0.7941737771034241, 0.7936287522315979, 0.7934157252311707, 0.7870460748672485, 0.7811278700828552, 0.7783136963844299, 0.7773056626319885, 0.7752588987350464, 0.7742449045181274, 0.7733435034751892, 0.7698755860328674, 0.7691555619239807]"
450,"[688, 596, 662, 131, 31, 0, 930, 92, 659, 61, 694, 24, 1170, 568, 6, 16, 101, 696, 4, 471, 35, 361, 707, 2, 5, 458, 109, 362, 247, 600, 557, 438, 554, 303, 107, 710, 142, 154, 692, 556, 329, 196, 555, 639, 49, 677, 365, 218, 20, 173]","[0.9811555743217468, 0.9784222841262817, 0.9653769731521606, 0.958518385887146, 0.9541565179824829, 0.9402276277542114, 0.9401657581329346, 0.9326760172843933, 0.9286074638366699, 0.9092442393302917, 0.8863396048545837, 0.8855499029159546, 0.870235800743103, 0.8691313862800598, 0.8651639819145203, 0.8603740334510803, 0.854024350643158, 0.8530113101005554, 0.8412287831306458, 0.8382190465927124, 0.8362902998924255, 0.8348847031593323, 0.832711398601532, 0.8314312100410461, 0.8284502625465393, 0.814987301826477, 0.806624710559845, 0.8052131533622742, 0.8048761487007141, 0.8011016845703125, 0.798624575138092, 0.7929981350898743, 0.7909861207008362, 0.7835537195205688, 0.7820340394973755, 0.7813088893890381, 0.7800778746604919, 0.7783957123756409, 0.778039813041687, 0.7765257358551025, 0.7745301723480225, 0.7737765312194824, 0.7728354930877686, 0.7677483558654785, 0.7670082449913025, 0.7667945623397827, 0.7578878402709961, 0.7560016512870789, 0.7554660439491272, 0.7526633739471436]"
451,"[2311, 1342, 2488, 2240, 1062, 1389, 1217, 1846, 1374, 1308, 3222, 2550, 1434, 3032, 1022, 1036, 2191, 1181, 3065, 2281, 1714, 1018, 2381, 1092, 365, 1997, 107, 2436, 458, 3184, 1344, 556, 2219, 1277, 1412, 1698, 2717, 2355, 1647, 954, 2296, 1032, 554, 973, 438, 805, 2302, 2990, 1323, 362]","[1.125470519065857, 1.0942707061767578, 1.077895164489746, 1.0635535717010498, 1.0616792440414429, 1.05382239818573, 1.0525274276733398, 1.0392043590545654, 1.0381686687469482, 1.0356578826904297, 1.035584568977356, 1.0325478315353394, 1.0286035537719727, 1.0268762111663818, 1.0264241695404053, 1.0258289575576782, 1.0257230997085571, 1.0229289531707764, 1.020196795463562, 1.0197962522506714, 1.0163089036941528, 1.0153452157974243, 1.0141141414642334, 1.0138084888458252, 1.0130952596664429, 1.0129338502883911, 1.0109868049621582, 1.0095423460006714, 1.0094447135925293, 1.0030652284622192, 0.9981136322021484, 0.9962478280067444, 0.9952397346496582, 0.9946365356445312, 0.9945898056030273, 0.9940978288650513, 0.9928632378578186, 0.992205023765564, 0.990835964679718, 0.9903971552848816, 0.9885073900222778, 0.9876572489738464, 0.9870482683181763, 0.9868420362472534, 0.9867865443229675, 0.9865008592605591, 0.9863507747650146, 0.985820472240448, 0.9856244921684265, 0.9850719571113586]"
452,"[2302, 1381, 1611, 1470, 139, 1277, 2296, 247, 1348, 3148, 438, 2165, 3392, 561, 3065, 3373, 1266, 1517, 362, 3593, 3032, 2131, 3184, 3304, 1997, 2191, 3348, 1044, 5, 1032, 3588, 0, 1434, 1202, 2163, 303, 3222, 1714, 2039, 557, 2436, 1692, 2281, 1087, 341, 1344, 2611, 1016, 1459, 688]","[1.1604548692703247, 1.1058763265609741, 1.100364327430725, 1.087878704071045, 1.0861282348632812, 1.082371473312378, 1.074165940284729, 1.0717190504074097, 1.0711666345596313, 1.0677567720413208, 1.0665591955184937, 1.0616590976715088, 1.057915210723877, 1.0551799535751343, 1.0520360469818115, 1.050191879272461, 1.049284815788269, 1.0463212728500366, 1.0459063053131104, 1.04426109790802, 1.0441083908081055, 1.039618968963623, 1.0391596555709839, 1.0387208461761475, 1.036713719367981, 1.0351279973983765, 1.031940221786499, 1.0319087505340576, 1.0313650369644165, 1.0310488939285278, 1.0300955772399902, 1.0294866561889648, 1.0289689302444458, 1.0288740396499634, 1.026761770248413, 1.0264464616775513, 1.0254963636398315, 1.0232504606246948, 1.0219509601593018, 1.0209534168243408, 1.0208410024642944, 1.0197008848190308, 1.0181095600128174, 1.0179164409637451, 1.016680359840393, 1.015076994895935, 1.0149701833724976, 1.0141205787658691, 1.0135884284973145, 1.0124995708465576]"
453,"[3349, 108, 4087, 785, 4878, 1080, 943, 1041, 2526, 1975, 2436, 568, 1028, 2288, 282, 686, 7303, 1756, 5759, 1839, 1074, 1035, 279, 1016, 670, 4621, 5411, 8196, 502, 1030, 2952, 7354, 4165, 3304, 46, 789, 1029, 6370, 49, 3577, 7043, 7073, 6407, 748, 1043, 9118, 2233, 1479, 557, 303]","[0.911943256855011, 0.9115210175514221, 0.8894150257110596, 0.8777421116828918, 0.8760105967521667, 0.8758896589279175, 0.8623246550559998, 0.8553964495658875, 0.8486377000808716, 0.8381494879722595, 0.8252270221710205, 0.8247054815292358, 0.8105693459510803, 0.8094332814216614, 0.8020574450492859, 0.8005234599113464, 0.7967819571495056, 0.795166015625, 0.7934303879737854, 0.7846840620040894, 0.7811747789382935, 0.7809786796569824, 0.7809066772460938, 0.7723060250282288, 0.7722517848014832, 0.7694553136825562, 0.7658737301826477, 0.7583673596382141, 0.7572816014289856, 0.7567992210388184, 0.7409343719482422, 0.739408016204834, 0.7392825484275818, 0.7365280389785767, 0.7361381649971008, 0.7342624664306641, 0.7330719828605652, 0.7272999882698059, 0.7248221039772034, 0.7238179445266724, 0.7222045660018921, 0.72206050157547, 0.720694363117218, 0.7159974575042725, 0.7149216532707214, 0.7148452997207642, 0.7100517153739929, 0.709546685218811, 0.7086231112480164, 0.7031183242797852]"
454,"[556, 139, 365, 282, 438, 142, 329, 555, 334, 458, 107, 553, 341, 150, 301, 154, 557, 435, 218, 173, 196, 559, 278, 415, 352, 9, 314, 324, 46, 362, 285, 554, 303, 240, 274, 561, 33, 38, 213, 349, 477, 514, 252, 391, 49, 502, 551, 552, 31, 20]","[1.0075750350952148, 1.004707932472229, 1.000998854637146, 0.9916534423828125, 0.9898040294647217, 0.9853073954582214, 0.983507513999939, 0.9814587235450745, 0.9806232452392578, 0.9803621768951416, 0.9788029789924622, 0.9785665273666382, 0.9726907014846802, 0.9721537828445435, 0.9696252942085266, 0.9683546423912048, 0.966447114944458, 0.9645090699195862, 0.9640054106712341, 0.9638901352882385, 0.9612123370170593, 0.9611096382141113, 0.9609918594360352, 0.9607345461845398, 0.9557927846908569, 0.9556933641433716, 0.954688310623169, 0.9537014365196228, 0.9504069089889526, 0.946427047252655, 0.9429552555084229, 0.9424249529838562, 0.939491868019104, 0.9333395957946777, 0.9322078227996826, 0.9321022033691406, 0.9312639832496643, 0.9206221103668213, 0.9193667769432068, 0.9176715612411499, 0.9143028259277344, 0.9116448760032654, 0.9055420160293579, 0.900332510471344, 0.8968262672424316, 0.8945807218551636, 0.891567051410675, 0.8912506103515625, 0.879598081111908, 0.8774728178977966]"
455,"[131, 930, 92, 6, 4, 696, 662, 596, 659, 688, 600, 61, 694, 471, 1170, 604, 647, 707, 692, 666, 31, 8, 2, 581, 0, 127, 677, 64, 101, 24, 109, 16, 710, 247, 13, 588, 747, 130, 51, 729, 35, 568, 663, 639, 361, 11, 78, 650, 615, 1032]","[0.9681326150894165, 0.9627468585968018, 0.9516345858573914, 0.9437627196311951, 0.9421156048774719, 0.9395992159843445, 0.9383958578109741, 0.9354144930839539, 0.9294409155845642, 0.9280687570571899, 0.9277021884918213, 0.9270892143249512, 0.9229456186294556, 0.9174538850784302, 0.9126742482185364, 0.9082533121109009, 0.9032541513442993, 0.9008402228355408, 0.8970135450363159, 0.8926540017127991, 0.8914546370506287, 0.8880130648612976, 0.8878190517425537, 0.8852207064628601, 0.8819035291671753, 0.875950813293457, 0.8719902634620667, 0.8703291416168213, 0.8703101873397827, 0.86457759141922, 0.8642665147781372, 0.8615676760673523, 0.8475778102874756, 0.8448511958122253, 0.8447445631027222, 0.8400428891181946, 0.8396374583244324, 0.8377627730369568, 0.8297985792160034, 0.8273720145225525, 0.8134864568710327, 0.8130974769592285, 0.8111676573753357, 0.8070917129516602, 0.8028640747070312, 0.8000062704086304, 0.7932700514793396, 0.7882236838340759, 0.7598304748535156, 0.7589827179908752]"
456,"[2436, 1020, 1018, 2191, 2240, 1092, 458, 1032, 247, 341, 3032, 3222, 1714, 2355, 303, 1344, 2311, 1019, 2281, 2526, 282, 557, 107, 2302, 1999, 554, 1036, 1016, 2131, 2039, 1022, 2290, 0, 502, 49, 211, 1087, 139, 898, 438, 31, 748, 2717, 1647, 1470, 553, 1043, 688, 329, 2219]","[0.9829221963882446, 0.96503084897995, 0.954778790473938, 0.9511718153953552, 0.9496650695800781, 0.9477744102478027, 0.9421981573104858, 0.9414587616920471, 0.9349222779273987, 0.9308146834373474, 0.9218213558197021, 0.9153826236724854, 0.9130066633224487, 0.9100701212882996, 0.9063672423362732, 0.89940345287323, 0.8965429663658142, 0.8923267126083374, 0.8911528587341309, 0.8877478241920471, 0.8846801519393921, 0.884570837020874, 0.8843564391136169, 0.8750406503677368, 0.8703033328056335, 0.8680518269538879, 0.8652517795562744, 0.8587623238563538, 0.8566444516181946, 0.85526043176651, 0.8546895384788513, 0.8511404991149902, 0.8475491404533386, 0.844359278678894, 0.841047465801239, 0.8402828574180603, 0.8363566398620605, 0.834098756313324, 0.8317640423774719, 0.8233559727668762, 0.8148967623710632, 0.8139692544937134, 0.8118694424629211, 0.8111749291419983, 0.8075512051582336, 0.8032716512680054, 0.8018847107887268, 0.7997581362724304, 0.7955850958824158, 0.7944921851158142]"
457,"[334, 150, 324, 553, 365, 278, 142, 555, 556, 559, 329, 139, 301, 561, 438, 557, 314, 154, 173, 38, 415, 514, 341, 458, 352, 349, 9, 362, 107, 435, 240, 285, 196, 477, 552, 218, 282, 33, 213, 20, 554, 303, 252, 46, 274, 421, 10, 391, 452, 342]","[0.9992036819458008, 0.998335599899292, 0.9949926137924194, 0.9942801594734192, 0.9914990663528442, 0.9890620708465576, 0.9890071153640747, 0.9874129295349121, 0.9864544868469238, 0.9830421209335327, 0.9812551140785217, 0.9810856580734253, 0.9791068434715271, 0.9771624207496643, 0.968625009059906, 0.9644725322723389, 0.9642816781997681, 0.9640551805496216, 0.9639427065849304, 0.9608572721481323, 0.9593870639801025, 0.9589770436286926, 0.9578803777694702, 0.9537146687507629, 0.9506625533103943, 0.9503302574157715, 0.9485246539115906, 0.9478813409805298, 0.9468404650688171, 0.9465619325637817, 0.9465058445930481, 0.9458972811698914, 0.9452776312828064, 0.9430148601531982, 0.9413347840309143, 0.9413257837295532, 0.940127432346344, 0.9367550015449524, 0.9342523217201233, 0.9342082738876343, 0.9293087124824524, 0.9251365661621094, 0.9190229177474976, 0.9175083637237549, 0.9158788919448853, 0.9144959449768066, 0.9097469449043274, 0.9059344530105591, 0.9041441082954407, 0.9003462195396423]"
458,"[4829, 4182, 5630, 2191, 8493, 7043, 5177, 5094, 4093, 8877, 3635, 2526, 3032, 6418, 3577, 2898, 247, 4099, 5759, 1020, 8701, 4480, 6137, 888, 1714, 2355, 2696, 303, 1018, 1459, 4410, 4184, 341, 2233, 1032, 7590, 7355, 748, 4857, 6754, 502, 4165, 2436, 3222, 7315, 8536, 6726, 6260, 4458, 4087]","[0.9780458807945251, 0.9606438875198364, 0.9593709111213684, 0.9123257398605347, 0.9107509851455688, 0.8906423449516296, 0.8879067301750183, 0.8837321400642395, 0.8812173008918762, 0.8751300573348999, 0.8737540245056152, 0.8692068457603455, 0.856839656829834, 0.8495351672172546, 0.8369487524032593, 0.8321182131767273, 0.820864737033844, 0.8158769011497498, 0.8101804852485657, 0.8100357055664062, 0.8021081686019897, 0.7992055416107178, 0.7929499745368958, 0.7910396456718445, 0.7908430099487305, 0.7883114218711853, 0.781913697719574, 0.7799694538116455, 0.779826283454895, 0.7676320672035217, 0.7653834819793701, 0.7550756931304932, 0.7527945637702942, 0.7522458434104919, 0.7499551773071289, 0.7481158375740051, 0.7473004460334778, 0.7408332824707031, 0.7402202486991882, 0.7371020913124084, 0.7273365259170532, 0.7268650531768799, 0.7264333367347717, 0.7232319116592407, 0.7217227220535278, 0.7161492109298706, 0.7138806581497192, 0.7082521915435791, 0.7073889374732971, 0.7045720219612122]"
459,"[4182, 8877, 5630, 4829, 6418, 3577, 8493, 5177, 2191, 4857, 5759, 3635, 4458, 2526, 4621, 6754, 4093, 2898, 3032, 4087, 5626, 7043, 2696, 6137, 303, 1459, 5094, 4154, 4184, 341, 4099, 2436, 1440, 1398, 5411, 3417, 7315, 7425, 7355, 4165, 282, 888, 7354, 2355, 8701, 4410, 982, 7303, 1019, 6027]","[1.0509916543960571, 1.0482710599899292, 1.0262792110443115, 1.0157643556594849, 1.0081807374954224, 1.0020374059677124, 0.9994699954986572, 0.9991860389709473, 0.9987532496452332, 0.9934980273246765, 0.9886301755905151, 0.9864107966423035, 0.9829749464988708, 0.9801698923110962, 0.9793820977210999, 0.978348970413208, 0.9648783206939697, 0.9605316519737244, 0.9530316591262817, 0.9508941769599915, 0.9506049752235413, 0.945516049861908, 0.9417591691017151, 0.940707802772522, 0.9370697140693665, 0.9359056353569031, 0.9348583221435547, 0.9341838955879211, 0.9319337010383606, 0.9315363764762878, 0.9307918548583984, 0.9240198731422424, 0.9224406480789185, 0.9189701676368713, 0.9160175919532776, 0.9158572554588318, 0.9149646162986755, 0.9107628464698792, 0.9061882495880127, 0.9047003388404846, 0.9030616283416748, 0.9012616276741028, 0.8923164010047913, 0.8910205960273743, 0.8881316184997559, 0.8876766562461853, 0.8872434496879578, 0.8870773315429688, 0.8840493559837341, 0.878955602645874]"
460,"[557, 341, 303, 282, 502, 107, 49, 2191, 1714, 247, 554, 46, 1020, 0, 2526, 748, 1459, 139, 3032, 438, 1018, 2355, 1032, 898, 1043, 458, 568, 279, 4182, 349, 1016, 2436, 1113, 8493, 555, 688, 5630, 352, 2696, 7043, 1344, 4829, 1470, 553, 1975, 3577, 596, 1035, 477, 31]","[1.0207509994506836, 1.0153019428253174, 1.0125313997268677, 0.9905010461807251, 0.9840421676635742, 0.9548614621162415, 0.9169670939445496, 0.9123486280441284, 0.9117463231086731, 0.9067999124526978, 0.877434492111206, 0.8757040500640869, 0.8486945629119873, 0.8475951552391052, 0.841395914554596, 0.8373000621795654, 0.8343542814254761, 0.8324257135391235, 0.824928343296051, 0.8226304650306702, 0.8202953934669495, 0.8185056447982788, 0.8122430443763733, 0.8037692904472351, 0.7909522652626038, 0.7903894782066345, 0.7809960842132568, 0.7805671691894531, 0.7694017291069031, 0.7671964168548584, 0.7654378414154053, 0.7636277675628662, 0.7597323060035706, 0.7575215697288513, 0.755509078502655, 0.7516819834709167, 0.7469980716705322, 0.7455390095710754, 0.7429499626159668, 0.7390046119689941, 0.7388958930969238, 0.7280101180076599, 0.7226921319961548, 0.7177878618240356, 0.6998624801635742, 0.6946682333946228, 0.6904698014259338, 0.6821027398109436, 0.6797351837158203, 0.676418662071228]"
461,"[458, 438, 2611, 1381, 1121, 670, 4863, 2948, 2526, 3421, 1020, 1113, 554, 804, 139, 1050, 1030, 805, 1744, 888, 3032, 1640, 1018, 1631, 1647, 793, 2191, 6807, 686, 276, 4829, 1052, 196, 1069, 898, 934, 2490, 5780, 938, 1266, 1086, 5630, 1302, 2240, 555, 282, 2562, 557, 46, 8536]","[1.1149003505706787, 1.1144990921020508, 1.0712625980377197, 1.0557026863098145, 1.0533666610717773, 1.050923228263855, 1.0471140146255493, 1.0468003749847412, 1.043105125427246, 1.029628872871399, 1.0287150144577026, 1.0284535884857178, 1.0276530981063843, 1.0267547369003296, 1.0256990194320679, 1.0225952863693237, 1.022532343864441, 1.0224332809448242, 1.0223139524459839, 1.0218679904937744, 1.0194776058197021, 1.0191380977630615, 1.0181394815444946, 1.0175238847732544, 1.0146832466125488, 1.014312505722046, 1.013968586921692, 1.013865351676941, 1.0136104822158813, 1.0124768018722534, 1.009918451309204, 1.008591651916504, 1.0071077346801758, 1.0066958665847778, 1.0049165487289429, 1.004872441291809, 1.0046172142028809, 1.0045437812805176, 1.003320574760437, 1.001821517944336, 1.0010476112365723, 1.000559687614441, 0.998994767665863, 0.9989864230155945, 0.9986319541931152, 0.9984779953956604, 0.99825119972229, 0.9978941679000854, 0.995937705039978, 0.9959109425544739]"
462,"[2191, 1714, 3032, 4829, 502, 303, 1470, 1018, 2355, 557, 748, 341, 4480, 4182, 1020, 1344, 1016, 247, 3392, 1032, 3635, 554, 898, 107, 5094, 1971, 5630, 4184, 4093, 2696, 4410, 1113, 1043, 2436, 1459, 1647, 1389, 282, 5177, 1062, 1308, 1092, 688, 2526, 279, 49, 4427, 3373, 3222, 458]","[0.9027875661849976, 0.8872079253196716, 0.8668351769447327, 0.8644514083862305, 0.8555922508239746, 0.8526788949966431, 0.8469659686088562, 0.8448330760002136, 0.8413158059120178, 0.8353516459465027, 0.8348992466926575, 0.8299089670181274, 0.8293091058731079, 0.8289185762405396, 0.8282800316810608, 0.82779461145401, 0.8258267641067505, 0.8250174522399902, 0.8234140872955322, 0.8215243220329285, 0.8205264806747437, 0.8186200261116028, 0.8118162155151367, 0.810035765171051, 0.8090267181396484, 0.8028818964958191, 0.8021335005760193, 0.8014183640480042, 0.8007602095603943, 0.8000502586364746, 0.7932409644126892, 0.7928699254989624, 0.785769522190094, 0.7844303846359253, 0.7830076813697815, 0.7815725803375244, 0.7813484072685242, 0.7812306880950928, 0.7808968424797058, 0.7763761281967163, 0.774581253528595, 0.7704104781150818, 0.7680418491363525, 0.7668573260307312, 0.766555905342102, 0.7646058201789856, 0.7614235281944275, 0.7444911599159241, 0.7437185645103455, 0.7434460520744324]"
463,"[107, 303, 557, 502, 247, 4182, 2191, 341, 688, 46, 1470, 554, 31, 282, 1018, 1459, 1032, 4829, 596, 139, 49, 898, 9, 1975, 5630, 1714, 2526, 2240, 888, 458, 555, 3577, 8701, 7315, 3032, 154, 1344, 2355, 3406, 4427, 1113, 556, 1202, 1020, 659, 7043, 329, 4410, 352, 438]","[1.168584942817688, 1.0969191789627075, 1.078669786453247, 1.061398983001709, 1.0478861331939697, 1.047579050064087, 1.0457667112350464, 1.0411648750305176, 1.0382660627365112, 1.0337542295455933, 1.0239421129226685, 1.0224882364273071, 1.0204168558120728, 1.016627550125122, 1.0111761093139648, 1.0082275867462158, 1.0032250881195068, 1.0004150867462158, 0.9994867444038391, 0.9988152980804443, 0.997795581817627, 0.9967988133430481, 0.9929720163345337, 0.9914830327033997, 0.9907633066177368, 0.9855069518089294, 0.9804935455322266, 0.9798898100852966, 0.9708953499794006, 0.9701912999153137, 0.9697489142417908, 0.9693039655685425, 0.9687032699584961, 0.9648794531822205, 0.9619107246398926, 0.9614492058753967, 0.9599141478538513, 0.9565548896789551, 0.9557210803031921, 0.9546253085136414, 0.9536471962928772, 0.9523943066596985, 0.9517202377319336, 0.9510419368743896, 0.9448927640914917, 0.9387935400009155, 0.9377196431159973, 0.936568021774292, 0.9341331720352173, 0.9304052591323853]"
464,"[1043, 1023, 748, 1020, 1113, 1036, 1062, 438, 1714, 1088, 1705, 805, 898, 1041, 2512, 557, 1016, 2191, 1018, 554, 1064, 1381, 2948, 3032, 1374, 49, 1126, 789, 247, 944, 502, 1035, 954, 1094, 107, 670, 1022, 435, 785, 108, 793, 1080, 1055, 1404, 1074, 282, 516, 2240, 46, 943]","[1.0325205326080322, 1.0189377069473267, 1.0172755718231201, 1.0120600461959839, 1.0099998712539673, 0.9926674962043762, 0.9891539812088013, 0.9887605905532837, 0.985381007194519, 0.9850127696990967, 0.9839023947715759, 0.9825646877288818, 0.9822460412979126, 0.9803918600082397, 0.9798441529273987, 0.9783316850662231, 0.976237952709198, 0.9709724187850952, 0.9681602120399475, 0.9660317897796631, 0.9653042554855347, 0.9608516097068787, 0.9577211737632751, 0.9565733075141907, 0.9556654095649719, 0.9534615278244019, 0.9525511860847473, 0.9520628452301025, 0.9514068961143494, 0.9512094259262085, 0.9473974108695984, 0.9457902312278748, 0.9416064620018005, 0.9395885467529297, 0.9383086562156677, 0.9373779296875, 0.9370880722999573, 0.935772180557251, 0.9333621859550476, 0.9268777370452881, 0.9255623817443848, 0.925134003162384, 0.9222697019577026, 0.9214021563529968, 0.9212937355041504, 0.9191756248474121, 0.9191473722457886, 0.9172875881195068, 0.9171610474586487, 0.9166815280914307]"
465,"[4857, 5630, 4829, 8701, 8493, 5177, 6418, 4182, 8877, 6754, 4458, 4154, 6137, 7590, 6027, 4099, 7136, 7996, 7043, 5094, 5411, 8026, 2898, 5810, 7315, 9352, 8232, 6726, 3638, 4749, 4318, 888, 3635, 7355, 6390, 3577, 7860, 4184, 715, 4093, 6972, 5759, 2233, 7425, 7393, 6271, 2696, 2191, 3032, 3985]","[1.0603187084197998, 1.046126365661621, 1.0341389179229736, 1.0317896604537964, 1.0306575298309326, 1.0292531251907349, 1.0252000093460083, 1.0242772102355957, 1.0123966932296753, 1.0076382160186768, 1.0073316097259521, 1.0022010803222656, 1.0017679929733276, 1.0009915828704834, 0.9989733099937439, 0.9971227049827576, 0.9937254786491394, 0.992432177066803, 0.9917147159576416, 0.9842721819877625, 0.9827228784561157, 0.9815410375595093, 0.9790905714035034, 0.9754552245140076, 0.9739728569984436, 0.9725694060325623, 0.970835268497467, 0.9671651124954224, 0.9660000205039978, 0.9656351804733276, 0.9614897966384888, 0.9612110257148743, 0.9589420557022095, 0.9589225053787231, 0.958756685256958, 0.9544847011566162, 0.9540411233901978, 0.9535274505615234, 0.9494122266769409, 0.9493729472160339, 0.9492642879486084, 0.9485158324241638, 0.9445949792861938, 0.9442170262336731, 0.9382690191268921, 0.9344519972801208, 0.9328321814537048, 0.9316049218177795, 0.9274609088897705, 0.9269822835922241]"
466,"[1714, 1470, 1459, 247, 1018, 1032, 1006, 2191, 1020, 898, 1043, 502, 748, 1016, 107, 1113, 2355, 1971, 1381, 688, 1171, 557, 1055, 568, 341, 49, 2436, 303, 1062, 282, 1374, 1035, 2240, 1218, 1344, 1068, 40, 554, 2036, 1412, 0, 1081, 3032, 2526, 1036, 793, 951, 1019, 2037, 1389]","[0.741676390171051, 0.7268818020820618, 0.7162456512451172, 0.7058742642402649, 0.6936586499214172, 0.6903781294822693, 0.6860629916191101, 0.6763312220573425, 0.6750929951667786, 0.6733376383781433, 0.6698163151741028, 0.6661956310272217, 0.6639854907989502, 0.6463675498962402, 0.6451956033706665, 0.6430287957191467, 0.634601354598999, 0.6332684755325317, 0.627690315246582, 0.6253495812416077, 0.622663140296936, 0.6190826892852783, 0.6011714339256287, 0.5977750420570374, 0.5959516167640686, 0.5952586531639099, 0.594389796257019, 0.592261016368866, 0.5905293822288513, 0.5884552001953125, 0.5876497030258179, 0.5867398977279663, 0.5840014815330505, 0.5801980495452881, 0.5720288753509521, 0.5702730417251587, 0.5630669593811035, 0.5626369118690491, 0.5600383281707764, 0.5553217530250549, 0.5552271604537964, 0.5549079179763794, 0.5462279915809631, 0.5435023307800293, 0.5435015559196472, 0.5423715710639954, 0.5419754981994629, 0.5416234731674194, 0.5390093922615051, 0.5359401106834412]"
467,"[139, 556, 329, 365, 282, 438, 555, 107, 458, 341, 154, 301, 557, 196, 218, 278, 142, 46, 334, 553, 173, 415, 303, 9, 435, 554, 240, 274, 362, 150, 314, 559, 352, 285, 349, 324, 31, 391, 33, 49, 213, 561, 502, 477, 38, 0, 252, 551, 20, 514]","[0.9511491060256958, 0.9429783821105957, 0.9411929845809937, 0.938167929649353, 0.9310020208358765, 0.9307395219802856, 0.928680956363678, 0.9263561367988586, 0.9254521727561951, 0.9230080842971802, 0.9225136041641235, 0.920843780040741, 0.91873699426651, 0.9154069423675537, 0.9148840308189392, 0.9147706627845764, 0.9107521772384644, 0.908210277557373, 0.9045757055282593, 0.9037060141563416, 0.9014569520950317, 0.8985957503318787, 0.8968815803527832, 0.8954933285713196, 0.8907079696655273, 0.8901071548461914, 0.8887014985084534, 0.8867530226707458, 0.8837688565254211, 0.8827961087226868, 0.8825186491012573, 0.8766661882400513, 0.8661586046218872, 0.8606228232383728, 0.8540326356887817, 0.8472779393196106, 0.8407533764839172, 0.8400061130523682, 0.8370217084884644, 0.8367239236831665, 0.8352310657501221, 0.8267635703086853, 0.8236199617385864, 0.8152142763137817, 0.8111895322799683, 0.7903891801834106, 0.7895166873931885, 0.7853018045425415, 0.7785130739212036, 0.7776041626930237]"
468,"[2512, 2857, 1056, 1744, 971, 2899, 1041, 1952, 1198, 2154, 2436, 1381, 1088, 948, 1091, 805, 568, 1968, 2003, 1789, 1931, 2948, 1639, 2049, 794, 940, 3102, 2519, 33, 4224, 2092, 1062, 2215, 1100, 1036, 833, 800, 1400, 1899, 1098, 2490, 2516, 222, 2262, 784, 49, 1126, 931, 1606, 814]","[1.129462718963623, 1.128555417060852, 1.0918956995010376, 1.0893303155899048, 1.0839492082595825, 1.0824353694915771, 1.0781205892562866, 1.0737476348876953, 1.072643756866455, 1.0695812702178955, 1.0624476671218872, 1.0606138706207275, 1.056991696357727, 1.0558466911315918, 1.0548169612884521, 1.0542092323303223, 1.0521960258483887, 1.0511773824691772, 1.0505539178848267, 1.050432801246643, 1.0501055717468262, 1.04811692237854, 1.0479271411895752, 1.0478572845458984, 1.0466457605361938, 1.0463485717773438, 1.0453771352767944, 1.0429441928863525, 1.0404938459396362, 1.0399805307388306, 1.039936900138855, 1.0395269393920898, 1.0391044616699219, 1.0390408039093018, 1.0388473272323608, 1.0387943983078003, 1.0387314558029175, 1.0384533405303955, 1.0377477407455444, 1.0361030101776123, 1.035983920097351, 1.0356799364089966, 1.0338788032531738, 1.0329489707946777, 1.0322507619857788, 1.0321840047836304, 1.032012701034546, 1.0315277576446533, 1.031251072883606, 1.0301542282104492]"
