userId,itemIds,scores
469,"[31, 131, 596, 0, 688, 16, 196, 324, 61, 142, 154, 662, 329, 35, 555, 107, 557, 150, 24, 458, 352, 435, 362, 240, 139, 438, 38, 554, 556, 9, 46, 20, 282, 365, 552, 930, 477, 252, 303, 92, 341, 218, 274, 514, 173, 301, 49, 553, 568, 551]","[1.0816885232925415, 1.0804210901260376, 1.0721724033355713, 1.0720996856689453, 1.0636411905288696, 1.0536185503005981, 1.0508763790130615, 1.0448306798934937, 1.0308712720870972, 1.0269330739974976, 1.0211803913116455, 1.016674518585205, 1.014173150062561, 1.0119121074676514, 1.0063831806182861, 1.0059640407562256, 1.0013951063156128, 1.0004453659057617, 0.9965577721595764, 0.9915693998336792, 0.9912883043289185, 0.9879236817359924, 0.9829086661338806, 0.9824906587600708, 0.979490339756012, 0.9793668985366821, 0.9766708612442017, 0.9747258424758911, 0.9743769764900208, 0.9731897711753845, 0.973038375377655, 0.972281277179718, 0.9715918302536011, 0.9709011316299438, 0.9695611596107483, 0.9677997827529907, 0.9671577215194702, 0.9663336873054504, 0.9654915928840637, 0.9637231826782227, 0.9628857374191284, 0.9621331095695496, 0.9614149928092957, 0.9608964920043945, 0.9572547674179077, 0.9569040536880493, 0.9519366025924683, 0.9464974403381348, 0.9453515410423279, 0.9445099830627441]"
470,"[5630, 4829, 4182, 7043, 8493, 5177, 2191, 2898, 2526, 3577, 303, 6418, 3635, 5759, 888, 341, 502, 282, 8877, 5094, 4093, 3032, 2233, 557, 1020, 4165, 6137, 2355, 1714, 0, 6754, 1459, 4480, 247, 4099, 49, 4621, 7355, 5411, 7635, 2436, 8701, 2696, 6976, 7315, 5626, 1018, 107, 748, 5791]","[1.092045783996582, 1.0853575468063354, 1.0388346910476685, 1.0066275596618652, 0.9949898719787598, 0.9695667624473572, 0.9598729610443115, 0.9472204446792603, 0.9462540149688721, 0.9360365271568298, 0.9281882643699646, 0.9179682731628418, 0.9172075390815735, 0.9113711714744568, 0.9104206562042236, 0.9052824378013611, 0.9048694968223572, 0.9037102460861206, 0.9025353193283081, 0.8918414115905762, 0.8830332159996033, 0.8773829340934753, 0.8578669428825378, 0.856353223323822, 0.8543892502784729, 0.8462197780609131, 0.8452394008636475, 0.8404370546340942, 0.838968813419342, 0.8359314799308777, 0.826759397983551, 0.8209801912307739, 0.818105936050415, 0.8180884122848511, 0.8158113956451416, 0.8153295516967773, 0.8123629093170166, 0.8058608770370483, 0.8036205172538757, 0.799989640712738, 0.7997886538505554, 0.7990818023681641, 0.7982707619667053, 0.7934150099754333, 0.7924041152000427, 0.7881031036376953, 0.7872314453125, 0.786145806312561, 0.7757753729820251, 0.7714610695838928]"
471,"[2526, 247, 1020, 2191, 748, 8493, 1459, 1018, 2436, 1032, 1714, 2355, 4182, 303, 3032, 1043, 898, 3577, 282, 49, 1975, 1016, 5759, 7043, 7315, 557, 502, 4829, 341, 5630, 568, 1019, 8536, 1113, 680, 107, 2812, 2071, 693, 127, 1092, 2644, 46, 686, 1588, 2425, 2855, 1035, 2240, 943]","[1.0192830562591553, 1.0164251327514648, 0.9614592790603638, 0.9603443741798401, 0.9536433815956116, 0.946500301361084, 0.9278846383094788, 0.9159677028656006, 0.9119433760643005, 0.9116216897964478, 0.9005798697471619, 0.886298656463623, 0.8775566220283508, 0.8682265877723694, 0.8578554391860962, 0.8547406196594238, 0.8527424335479736, 0.8501840233802795, 0.84409099817276, 0.8409609198570251, 0.835286021232605, 0.8331553936004639, 0.8316274285316467, 0.8269321322441101, 0.8253783583641052, 0.8245833516120911, 0.8222076892852783, 0.8187231421470642, 0.8164734840393066, 0.8162873387336731, 0.8071998357772827, 0.7937685251235962, 0.7703086137771606, 0.7629196643829346, 0.7606741189956665, 0.7547509074211121, 0.746605634689331, 0.7415795922279358, 0.738422155380249, 0.7381927371025085, 0.7360355854034424, 0.726457417011261, 0.7178162336349487, 0.7168019413948059, 0.7154914140701294, 0.7144696116447449, 0.7121139168739319, 0.7054334282875061, 0.7029582858085632, 0.6994401812553406]"
472,"[4087, 5759, 7300, 3304, 7073, 5626, 4167, 9409, 3349, 1950, 3577, 4170, 303, 1975, 9045, 59, 2526, 279, 3384, 4878, 1591, 2131, 7264, 4165, 5024, 4728, 2784, 2436, 1497, 4089, 3198, 4083, 2191, 1948, 502, 6414, 5411, 3066, 568, 4182, 1908, 2484, 341, 7688, 6754, 2212, 9693, 282, 557, 5309]","[0.9134060144424438, 0.8740649223327637, 0.8575426936149597, 0.8366647362709045, 0.8283771276473999, 0.8260945081710815, 0.82144695520401, 0.8205952644348145, 0.8146246671676636, 0.8071295619010925, 0.8005324006080627, 0.7977868318557739, 0.794396162033081, 0.7907876968383789, 0.7876798510551453, 0.7827863693237305, 0.7703483700752258, 0.7680932283401489, 0.7594337463378906, 0.7458199262619019, 0.7356477379798889, 0.7354637384414673, 0.7304521799087524, 0.7264636754989624, 0.7240123152732849, 0.72367924451828, 0.7162699699401855, 0.7101512551307678, 0.7056604623794556, 0.7050408720970154, 0.6965373158454895, 0.6955714225769043, 0.6916059255599976, 0.682567834854126, 0.6792579889297485, 0.6737877726554871, 0.6656652688980103, 0.6638237833976746, 0.6573799252510071, 0.6562432050704956, 0.6553035974502563, 0.6547173261642456, 0.6536819338798523, 0.6523570418357849, 0.6513996720314026, 0.6501151919364929, 0.6464978456497192, 0.6422056555747986, 0.6362435817718506, 0.6346122026443481]"
473,"[1412, 948, 31, 4494, 2049, 6, 1903, 1109, 2003, 2394, 973, 2131, 1939, 807, 1308, 16, 1009, 4184, 3392, 131, 4041, 2229, 1064, 4426, 5095, 3749, 1654, 6012, 6265, 2409, 2782, 800, 4437, 4620, 2113, 2644, 2387, 2952, 899, 2290, 3500, 1790, 438, 748, 1644, 2262, 688, 0, 1762, 3304]","[1.497915267944336, 1.4474085569381714, 1.4425678253173828, 1.331945776939392, 1.328027367591858, 1.3014503717422485, 1.2973003387451172, 1.2735079526901245, 1.2709025144577026, 1.2685853242874146, 1.2662774324417114, 1.2411586046218872, 1.235896348953247, 1.2204655408859253, 1.2044371366500854, 1.1885234117507935, 1.1852612495422363, 1.1794655323028564, 1.1748301982879639, 1.1630291938781738, 1.154618501663208, 1.1513479948043823, 1.134508490562439, 1.133142352104187, 1.1326003074645996, 1.1268476247787476, 1.1167442798614502, 1.1125417947769165, 1.1122952699661255, 1.1120175123214722, 1.1099720001220703, 1.1096919775009155, 1.1064366102218628, 1.1035404205322266, 1.1032578945159912, 1.0985016822814941, 1.0918633937835693, 1.089257001876831, 1.0891375541687012, 1.0886791944503784, 1.0806201696395874, 1.0755587816238403, 1.0703096389770508, 1.068812608718872, 1.0676223039627075, 1.0669454336166382, 1.066847801208496, 1.064098596572876, 1.0605671405792236, 1.0603541135787964]"
474,"[6327, 7860, 3222, 5810, 8701, 5815, 4099, 651, 3635, 6946, 4749, 5630, 7157, 888, 4427, 8232, 4480, 5177, 8148, 4410, 6972, 8877, 2898, 3638, 1020, 554, 2191, 6260, 3985, 3032, 107, 6418, 6265, 6027, 6137, 6808, 6754, 7590, 4318, 7393, 7511, 1113, 5094, 0, 1308, 4182, 8301, 1697, 4093, 7024]","[1.0920236110687256, 1.0673965215682983, 1.0634828805923462, 1.0626717805862427, 1.0623070001602173, 1.0594948530197144, 1.0584911108016968, 1.0459282398223877, 1.0404555797576904, 1.0396924018859863, 1.0367166996002197, 1.0361796617507935, 1.0324045419692993, 1.0274373292922974, 1.023139476776123, 1.020930290222168, 1.0186491012573242, 1.0182615518569946, 1.0175416469573975, 1.0174423456192017, 1.017011284828186, 1.0167877674102783, 1.0160354375839233, 1.015791893005371, 1.014317274093628, 1.012803316116333, 1.011825442314148, 1.0114288330078125, 1.0090935230255127, 1.0084106922149658, 0.9990454912185669, 0.9976273775100708, 0.9971597194671631, 0.9970756769180298, 0.995404064655304, 0.9946590662002563, 0.9942208528518677, 0.9941650032997131, 0.9920797348022461, 0.9909160137176514, 0.9901431798934937, 0.9899372458457947, 0.9893291592597961, 0.9891287088394165, 0.9868830442428589, 0.9855528473854065, 0.9840545058250427, 0.9810966849327087, 0.9804663062095642, 0.9800897240638733]"
475,"[559, 553, 349, 324, 150, 556, 329, 555, 139, 342, 557, 438, 33, 301, 435, 352, 239, 223, 302, 341, 365, 314, 10, 514, 477, 173, 334, 20, 484, 38, 421, 561, 282, 142, 240, 154, 528, 552, 362, 502, 303, 278, 107, 551, 1, 458, 391, 46, 335, 322]","[1.0690675973892212, 1.0532811880111694, 1.0480936765670776, 1.031937599182129, 1.0237549543380737, 1.012123942375183, 1.0073820352554321, 1.0047895908355713, 1.0014863014221191, 0.9987786412239075, 0.9980536699295044, 0.996552586555481, 0.9947379231452942, 0.9868742823600769, 0.9862924814224243, 0.9850854873657227, 0.9813023805618286, 0.980482280254364, 0.9798529744148254, 0.9788049459457397, 0.9783126711845398, 0.9776659607887268, 0.9770344495773315, 0.9769811630249023, 0.9766771197319031, 0.9735779762268066, 0.9703696966171265, 0.9692280292510986, 0.96825110912323, 0.9681921601295471, 0.9669182300567627, 0.9650004506111145, 0.9633322954177856, 0.960720419883728, 0.9606798887252808, 0.9600434899330139, 0.9574103355407715, 0.9549303650856018, 0.9546810388565063, 0.953510046005249, 0.9526182413101196, 0.952186644077301, 0.950982928276062, 0.947856068611145, 0.9446395039558411, 0.9436802268028259, 0.9382187724113464, 0.9376145601272583, 0.9373827576637268, 0.9304701089859009]"
476,"[930, 6427, 2717, 1056, 2229, 1072, 1028, 2533, 2977, 1277, 2490, 1181, 6414, 1840, 9409, 1479, 4654, 2640, 9580, 7860, 204, 2562, 748, 650, 670, 1735, 1016, 3102, 5763, 6946, 1196, 1215, 982, 894, 833, 6144, 5758, 516, 526, 3349, 686, 6327, 1459, 5768, 5443, 6972, 5332, 1, 2948, 1692]","[1.2533302307128906, 1.237708568572998, 1.2021455764770508, 1.1935161352157593, 1.181752324104309, 1.177390217781067, 1.1712747812271118, 1.1704670190811157, 1.1616958379745483, 1.1594642400741577, 1.1528939008712769, 1.1468702554702759, 1.1436101198196411, 1.140383005142212, 1.134114146232605, 1.1320348978042603, 1.1285220384597778, 1.1264451742172241, 1.116308331489563, 1.1156439781188965, 1.1034482717514038, 1.1022242307662964, 1.1015745401382446, 1.1015496253967285, 1.1008583307266235, 1.1004902124404907, 1.1003696918487549, 1.0998400449752808, 1.099480390548706, 1.0989906787872314, 1.0988167524337769, 1.0981018543243408, 1.09795343875885, 1.0979491472244263, 1.0976603031158447, 1.0908139944076538, 1.0870168209075928, 1.0863838195800781, 1.0855255126953125, 1.0814679861068726, 1.079841136932373, 1.0771840810775757, 1.0748388767242432, 1.0729806423187256, 1.0703322887420654, 1.0700758695602417, 1.068986177444458, 1.0676798820495605, 1.066965103149414, 1.0649687051773071]"
477,"[0, 596, 696, 1170, 33, 1605, 349, 553, 31, 1, 662, 458, 688, 930, 2671, 477, 559, 694, 252, 639, 1302, 131, 139, 391, 173, 1348, 554, 600, 3222, 303, 551, 353, 558, 552, 2552, 4093, 561, 92, 322, 341, 352, 49, 954, 556, 528, 3635, 101, 314, 1032, 196]","[0.9818797707557678, 0.8710286021232605, 0.8576174974441528, 0.851195216178894, 0.8506398797035217, 0.8501762747764587, 0.8483691811561584, 0.8432883024215698, 0.8427131772041321, 0.8406088948249817, 0.8381822109222412, 0.8270336389541626, 0.8266863822937012, 0.8231510519981384, 0.8140614628791809, 0.8088249564170837, 0.80364590883255, 0.7993173003196716, 0.7980910539627075, 0.7949713468551636, 0.7814050316810608, 0.7807603478431702, 0.7750027179718018, 0.7597684860229492, 0.7571913599967957, 0.7561211585998535, 0.7552972435951233, 0.7457658052444458, 0.7425848245620728, 0.7396953105926514, 0.7372919321060181, 0.7355582118034363, 0.7295165061950684, 0.7270638942718506, 0.7248744368553162, 0.7238695025444031, 0.7206170558929443, 0.7172096371650696, 0.7138088345527649, 0.7129510045051575, 0.7107903957366943, 0.7090040445327759, 0.7071262001991272, 0.7057057023048401, 0.7045257091522217, 0.7014647722244263, 0.7013892531394958, 0.6968430876731873, 0.696805477142334, 0.695523202419281]"
478,"[2717, 1092, 1302, 2281, 1432, 1032, 1344, 1204, 2631, 1760, 247, 800, 1104, 550, 1182, 1697, 933, 890, 2311, 2296, 1018, 3900, 2901, 1183, 2273, 1633, 2154, 1134, 2594, 1205, 1020, 780, 1840, 1704, 2657, 1714, 973, 2341, 2857, 791, 1087, 552, 1315, 942, 1765, 458, 3494, 2854, 1788, 2091]","[1.1290642023086548, 1.0777822732925415, 1.0716174840927124, 1.0431405305862427, 1.035896897315979, 1.034481167793274, 1.021939754486084, 1.012926697731018, 1.011599063873291, 1.0040864944458008, 1.0015332698822021, 0.9947495460510254, 0.9935729503631592, 0.9907180666923523, 0.9890404343605042, 0.9887052178382874, 0.9854286909103394, 0.9842795729637146, 0.9827699065208435, 0.9792028665542603, 0.973545491695404, 0.9661798477172852, 0.9646757245063782, 0.9616835713386536, 0.9591041207313538, 0.9587950706481934, 0.9583449363708496, 0.957288384437561, 0.9552455544471741, 0.949573278427124, 0.9490696787834167, 0.9484518766403198, 0.9477512836456299, 0.9466035962104797, 0.9464960098266602, 0.9451473951339722, 0.944614827632904, 0.9418638944625854, 0.941689133644104, 0.941513180732727, 0.9397214651107788, 0.938703715801239, 0.9385819435119629, 0.9380860328674316, 0.9379647970199585, 0.937575101852417, 0.9346803426742554, 0.9342054724693298, 0.9334118366241455, 0.9320396184921265]"
479,"[4167, 946, 1042, 1707, 502, 2773, 3398, 2745, 1647, 3939, 1400, 1374, 6946, 6028, 2154, 526, 1488, 1134, 6254, 3749, 3315, 2458, 2387, 6329, 3235, 2889, 1089, 5458, 5504, 4426, 3304, 2835, 5306, 1471, 5309, 330, 38, 1923, 322, 43, 2948, 954, 6427, 4859, 5630, 4984, 1950, 5802, 5519, 6406]","[1.3481433391571045, 1.2825119495391846, 1.2720953226089478, 1.2479194402694702, 1.2375068664550781, 1.2372105121612549, 1.2148597240447998, 1.2110143899917603, 1.183987021446228, 1.1612106561660767, 1.1606353521347046, 1.1558371782302856, 1.1517696380615234, 1.1504921913146973, 1.1389697790145874, 1.127508521080017, 1.1270744800567627, 1.1245474815368652, 1.121539831161499, 1.118044376373291, 1.1167975664138794, 1.11668860912323, 1.1159666776657104, 1.1155173778533936, 1.108444094657898, 1.108251690864563, 1.1058059930801392, 1.1036580801010132, 1.1004520654678345, 1.0995217561721802, 1.096985101699829, 1.0950345993041992, 1.094062328338623, 1.0938336849212646, 1.0892504453659058, 1.0891926288604736, 1.0873967409133911, 1.0868343114852905, 1.0857692956924438, 1.0847324132919312, 1.0846953392028809, 1.0824925899505615, 1.0820622444152832, 1.0809763669967651, 1.0809478759765625, 1.0783042907714844, 1.0762649774551392, 1.0759204626083374, 1.074736475944519, 1.0745363235473633]"
480,"[1381, 1217, 1372, 1462, 1006, 1378, 1350, 1384, 1471, 1470, 1445, 1358, 1352, 1451, 1434, 1379, 1692, 1476, 1171, 1275, 1361, 1277, 1459, 1424, 1279, 1430, 1300, 855, 1412, 1172, 1487, 1389, 2229, 1606, 1374, 1342, 1271, 1218, 1473, 1348, 1369, 1231, 1265, 1380, 1245, 1491, 1997, 1404, 1531, 1393]","[0.9042515158653259, 0.8659042716026306, 0.8582006692886353, 0.8470206260681152, 0.8314486742019653, 0.811355471611023, 0.8112559914588928, 0.8059858083724976, 0.8037844896316528, 0.8008307814598083, 0.7796833515167236, 0.7755506038665771, 0.7746822237968445, 0.7650319337844849, 0.7625803351402283, 0.750018835067749, 0.7446458339691162, 0.7313616871833801, 0.7186586856842041, 0.7170297503471375, 0.7142130136489868, 0.7141798734664917, 0.7070304751396179, 0.6937647461891174, 0.6865730285644531, 0.6828048825263977, 0.6826839447021484, 0.6805020570755005, 0.6790016293525696, 0.671036422252655, 0.6658157110214233, 0.6634341478347778, 0.6583351492881775, 0.6418656706809998, 0.6240715980529785, 0.621902585029602, 0.6181296706199646, 0.6066296100616455, 0.6005568504333496, 0.5977351069450378, 0.592391312122345, 0.5905836820602417, 0.5901220440864563, 0.5851320624351501, 0.5807527303695679, 0.5804405808448792, 0.5803104043006897, 0.568914532661438, 0.5667528510093689, 0.566118061542511]"
481,"[1170, 3222, 5084, 805, 1605, 3392, 954, 5094, 1517, 5090, 1185, 1183, 694, 951, 31, 2039, 5063, 3635, 4480, 688, 1344, 5177, 142, 458, 1188, 6260, 1923, 1062, 2247, 15, 5441, 2281, 1302, 9410, 4318, 596, 729, 49, 9397, 3417, 639, 1022, 1440, 1997, 1579, 2990, 1647, 1654, 696, 6427]","[1.2076054811477661, 1.1370956897735596, 1.0731215476989746, 1.0699918270111084, 1.065238356590271, 1.057210087776184, 1.0452579259872437, 1.043278455734253, 1.0350059270858765, 1.0329227447509766, 1.0240952968597412, 1.022946834564209, 1.0148109197616577, 1.0146645307540894, 1.0106444358825684, 1.0092512369155884, 1.0073456764221191, 1.006774663925171, 0.9968282580375671, 0.9923747181892395, 0.99049973487854, 0.98004150390625, 0.9759794473648071, 0.9745594263076782, 0.9729471802711487, 0.9721899628639221, 0.9707444906234741, 0.9685917496681213, 0.9658361077308655, 0.9654961228370667, 0.961290717124939, 0.9611937999725342, 0.9605280756950378, 0.9602673053741455, 0.9589076042175293, 0.958824098110199, 0.9545347690582275, 0.9542384147644043, 0.9519041776657104, 0.9504022598266602, 0.9452131986618042, 0.9442846775054932, 0.9422401189804077, 0.9416239857673645, 0.9405386447906494, 0.939012348651886, 0.9322094917297363, 0.929494321346283, 0.9294701218605042, 0.9260218143463135]"
482,"[5768, 1030, 152, 1709, 742, 1028, 2306, 1997, 3280, 1517, 558, 516, 7360, 1042, 3349, 3611, 9555, 1374, 805, 647, 329, 5063, 1577, 1097, 1548, 1288, 1196, 3635, 2131, 4654, 1308, 2317, 1036, 1335, 1323, 1820, 794, 934, 1080, 2290, 561, 3985, 2436, 5810, 3250, 933, 6254, 47, 2192, 890]","[1.3981693983078003, 1.3483158349990845, 1.254849910736084, 1.2430716753005981, 1.2218163013458252, 1.213268756866455, 1.205853819847107, 1.2049554586410522, 1.1926674842834473, 1.1901136636734009, 1.1775327920913696, 1.1664624214172363, 1.163347601890564, 1.1561387777328491, 1.154052734375, 1.1539524793624878, 1.1455968618392944, 1.1393870115280151, 1.138933539390564, 1.1356451511383057, 1.1313062906265259, 1.1220148801803589, 1.1211673021316528, 1.1180607080459595, 1.1158643960952759, 1.111828327178955, 1.1111266613006592, 1.1038093566894531, 1.1002967357635498, 1.0992673635482788, 1.0956288576126099, 1.0908774137496948, 1.0862678289413452, 1.0860817432403564, 1.0835148096084595, 1.0809824466705322, 1.078502893447876, 1.0784450769424438, 1.0778225660324097, 1.0770224332809448, 1.0763651132583618, 1.0752490758895874, 1.0726547241210938, 1.072596788406372, 1.0723408460617065, 1.071869134902954, 1.0716067552566528, 1.0690838098526, 1.0685011148452759, 1.0664641857147217]"
483,"[211, 696, 1277, 568, 2966, 2562, 101, 5447, 2436, 2290, 1180, 1302, 1600, 1459, 7120, 4373, 1611, 3304, 615, 3294, 2526, 2038, 1470, 4426, 4087, 2302, 1767, 2281, 2201, 477, 1087, 748, 69, 3605, 930, 2192, 3419, 2627, 18, 693, 2039, 891, 1204, 0, 5411, 3577, 604, 1381, 218, 422]","[1.2608574628829956, 1.1400883197784424, 1.1253674030303955, 1.1088812351226807, 1.1061995029449463, 1.1052993535995483, 1.1026164293289185, 1.0936051607131958, 1.0836764574050903, 1.080444574356079, 1.0760401487350464, 1.0677800178527832, 1.0636577606201172, 1.0609731674194336, 1.0581387281417847, 1.0578746795654297, 1.054530143737793, 1.0539286136627197, 1.053453803062439, 1.0505552291870117, 1.0486217737197876, 1.0468099117279053, 1.046536922454834, 1.0461386442184448, 1.04325270652771, 1.0375796556472778, 1.0338685512542725, 1.0323201417922974, 1.0308523178100586, 1.0302016735076904, 1.0297688245773315, 1.0285873413085938, 1.0277050733566284, 1.0276522636413574, 1.0255696773529053, 1.0244886875152588, 1.0204252004623413, 1.0194042921066284, 1.0193369388580322, 1.0191618204116821, 1.0188504457473755, 1.01876962184906, 1.0152920484542847, 1.0151747465133667, 1.0149823427200317, 1.014163613319397, 1.0141479969024658, 1.0125921964645386, 1.0091936588287354, 1.0077532529830933]"
484,"[556, 139, 365, 301, 107, 438, 9, 555, 154, 278, 142, 341, 196, 329, 458, 334, 415, 557, 218, 282, 314, 173, 362, 553, 46, 554, 150, 303, 435, 240, 285, 352, 324, 559, 274, 33, 349, 477, 38, 502, 49, 213, 561, 31, 391, 0, 514, 20, 551, 552]","[0.9310377836227417, 0.9279215335845947, 0.9267303943634033, 0.9215421080589294, 0.9208629727363586, 0.9184587597846985, 0.9112469553947449, 0.909489631652832, 0.9084654450416565, 0.9012604355812073, 0.8977883458137512, 0.8961602449417114, 0.88801509141922, 0.8859654068946838, 0.8840813040733337, 0.8835231065750122, 0.8826378583908081, 0.882011890411377, 0.8789724707603455, 0.8789240121841431, 0.8778203725814819, 0.876895546913147, 0.8759256601333618, 0.8740949034690857, 0.869053065776825, 0.8682807087898254, 0.8640087842941284, 0.8559271693229675, 0.8546563982963562, 0.8531054258346558, 0.844052255153656, 0.8437679409980774, 0.8432255983352661, 0.833519458770752, 0.8191998600959778, 0.8089385032653809, 0.8057165741920471, 0.7844308018684387, 0.774069607257843, 0.7734553217887878, 0.7711277604103088, 0.7616208791732788, 0.756611704826355, 0.7495679259300232, 0.7308306097984314, 0.7265745997428894, 0.7221585512161255, 0.7189421057701111, 0.7166922688484192, 0.7036717534065247]"
485,"[554, 301, 556, 142, 314, 154, 365, 196, 555, 278, 31, 334, 458, 240, 107, 303, 438, 341, 557, 9, 415, 139, 352, 349, 46, 362, 173, 282, 0, 662, 596, 218, 688, 553, 329, 33, 423, 452, 274, 49, 162, 477, 92, 435, 502, 659, 5, 559, 401, 20]","[1.0349613428115845, 1.0278950929641724, 1.024570107460022, 1.0050798654556274, 1.004977822303772, 1.0012344121932983, 0.9996199607849121, 0.9961503148078918, 0.9947509169578552, 0.9928942918777466, 0.991229236125946, 0.9870445728302002, 0.9869261384010315, 0.9846388697624207, 0.9842616319656372, 0.9752002358436584, 0.9737712740898132, 0.9688693881034851, 0.9688003659248352, 0.9670779705047607, 0.9591691493988037, 0.9580243825912476, 0.9569526314735413, 0.9546576738357544, 0.9525395631790161, 0.9521787166595459, 0.9517439007759094, 0.9513466358184814, 0.946536660194397, 0.9444134831428528, 0.9399663805961609, 0.9375219941139221, 0.9348938465118408, 0.9333479404449463, 0.9284864664077759, 0.9271013736724854, 0.9268856048583984, 0.9267804622650146, 0.9258411526679993, 0.9245313405990601, 0.9189513921737671, 0.9145142436027527, 0.9129770994186401, 0.9094869494438171, 0.9089354276657104, 0.9048048257827759, 0.9026130437850952, 0.900924801826477, 0.9001075625419617, 0.8979153633117676]"
486,"[8493, 5759, 7043, 2526, 3577, 4182, 2233, 5630, 9352, 8877, 7315, 4165, 4829, 3349, 5411, 1975, 4621, 3032, 715, 4087, 2898, 2191, 4857, 4878, 7590, 6390, 6418, 303, 748, 1459, 3635, 279, 2436, 5791, 341, 6705, 5177, 1016, 282, 2355, 6726, 4184, 6754, 4458, 4099, 943, 1714, 4373, 7399, 5626]","[1.1113371849060059, 1.100578784942627, 1.067044973373413, 1.0500290393829346, 1.0495175123214722, 1.0186946392059326, 1.0120705366134644, 1.0021727085113525, 0.9978658556938171, 0.9976928234100342, 0.9958399534225464, 0.9868021011352539, 0.9804915189743042, 0.9778465032577515, 0.9744581580162048, 0.9680615663528442, 0.9654825925827026, 0.9647217988967896, 0.9596540331840515, 0.9591048359870911, 0.9575315713882446, 0.9559085965156555, 0.9433997273445129, 0.9429299235343933, 0.9422109723091125, 0.9413996934890747, 0.9290097951889038, 0.9256471991539001, 0.9240044951438904, 0.9194409847259521, 0.9175441861152649, 0.9118074774742126, 0.9104501605033875, 0.9104101061820984, 0.9081374406814575, 0.9052138924598694, 0.9040145874023438, 0.9009929299354553, 0.899080753326416, 0.8988521099090576, 0.8929213881492615, 0.891220211982727, 0.8909325003623962, 0.8904973268508911, 0.8875744342803955, 0.8839980959892273, 0.8788264989852905, 0.8774796724319458, 0.8773841261863708, 0.8767469525337219]"
487,"[502, 282, 0, 303, 341, 988, 49, 1129, 4829, 557, 5630, 5094, 1952, 1047, 1019, 3577, 4093, 793, 1100, 794, 1029, 1056, 1971, 3635, 1045, 1780, 4182, 5759, 4165, 784, 982, 2490, 6418, 3392, 833, 780, 2436, 5177, 139, 795, 2003, 1072, 516, 233, 1110, 3304, 1824, 474, 46, 1020]","[1.1383508443832397, 1.081274151802063, 1.0781666040420532, 1.0448741912841797, 1.035751461982727, 1.0185757875442505, 1.016985297203064, 1.0140022039413452, 1.013494849205017, 1.0080958604812622, 1.0076489448547363, 0.9983407855033875, 0.9952929615974426, 0.9940214157104492, 0.991976261138916, 0.9900457262992859, 0.9864165186882019, 0.9777731895446777, 0.9752060174942017, 0.9747984409332275, 0.9731950163841248, 0.9696734547615051, 0.9693970680236816, 0.9677600860595703, 0.9640876054763794, 0.957979679107666, 0.956591784954071, 0.9553283452987671, 0.9524336457252502, 0.9520460963249207, 0.950593888759613, 0.9471326470375061, 0.9468286037445068, 0.9452172517776489, 0.9437586665153503, 0.9428583979606628, 0.9403682947158813, 0.9392422437667847, 0.9343191981315613, 0.9303536415100098, 0.9300118684768677, 0.9239181280136108, 0.9227043390274048, 0.9196013808250427, 0.915799081325531, 0.914758563041687, 0.9132461547851562, 0.9125681519508362, 0.9082142114639282, 0.9057576060295105]"
488,"[688, 1412, 24, 1204, 748, 2050, 2593, 279, 568, 2533, 696, 647, 550, 1028, 4047, 1, 659, 342, 2552, 2706, 5309, 458, 4373, 951, 7073, 942, 1852, 2341, 5768, 1840, 5583, 2191, 3958, 2767, 2777, 35, 2067, 3222, 3348, 0, 1765, 1945, 561, 31, 551, 2889, 1104, 4857, 5626, 2297]","[1.3003002405166626, 1.2542434930801392, 1.2199375629425049, 1.219525694847107, 1.2022351026535034, 1.1960279941558838, 1.1945366859436035, 1.1920851469039917, 1.1792618036270142, 1.1666414737701416, 1.1653733253479004, 1.1618698835372925, 1.161695957183838, 1.1550712585449219, 1.1411317586898804, 1.1356480121612549, 1.1281310319900513, 1.1245535612106323, 1.1068766117095947, 1.102849006652832, 1.1003071069717407, 1.0995455980300903, 1.0984777212142944, 1.0942776203155518, 1.0884002447128296, 1.086356282234192, 1.086216926574707, 1.0842270851135254, 1.0831269025802612, 1.0817216634750366, 1.0803500413894653, 1.079220175743103, 1.075601577758789, 1.0749891996383667, 1.0730458498001099, 1.0725672245025635, 1.0723429918289185, 1.0682430267333984, 1.067048192024231, 1.0663840770721436, 1.0651808977127075, 1.0648468732833862, 1.064798355102539, 1.0630559921264648, 1.0615586042404175, 1.0612822771072388, 1.059680700302124, 1.0569212436676025, 1.055783987045288, 1.0542211532592773]"
