,top-100 itemIds,top-100 scores
11,"[485, 329, 592, 161, 2001, 253, 32, 500, 370, 590, 410, 587, 163, 185, 1356, 442, 316, 1, 25, 553, 145, 520, 344, 588, 608, 17, 39, 432, 364, 47, 34, 300, 2916, 762, 353, 50, 266, 832, 19, 339, 172, 555, 435, 2023, 420, 440, 1407, 357, 551, 296, 1374, 141, 1527, 160, 173, 2763, 552, 367, 186, 1676, 2355, 62, 454, 252, 2987, 2353, 196, 597, 1597, 1127, 327, 784, 595, 586, 1320, 1485, 21, 708, 1220, 337, 231, 2797, 1722, 849, 1073, 168, 333, 151, 1222, 539, 1047, 788, 223, 303, 1036, 260, 3, 1240, 1396, 2985]","[2.750861, 2.644787, 2.6385207, 2.5963092, 2.5770555, 2.5672588, 2.5539274, 2.549584, 2.517426, 2.506432, 2.5029628, 2.4902983, 2.4735146, 2.4695907, 2.4626641, 2.4522965, 2.4518676, 2.4489205, 2.4463878, 2.4438896, 2.44218, 2.431753, 2.4302614, 2.4296641, 2.4293694, 2.4280097, 2.42753, 2.4275136, 2.4203696, 2.413768, 2.411978, 2.4116142, 2.4090424, 2.4074943, 2.4052248, 2.4043894, 2.4036126, 2.403011, 2.3983955, 2.384665, 2.3836918, 2.3828893, 2.373128, 2.3705583, 2.3687763, 2.3683436, 2.366265, 2.3635077, 2.359887, 2.356731, 2.3542407, 2.3529165, 2.3517299, 2.3476768, 2.3449333, 2.3430457, 2.3423705, 2.3407817, 2.3395498, 2.337608, 2.3316422, 2.3289988, 2.3285003, 2.3231752, 2.3229086, 2.3158746, 2.313889, 2.3135643, 2.3112328, 2.309811, 2.3083293, 2.3059673, 2.304434, 2.3020627, 2.301671, 2.2977004, 2.297265, 2.2965689, 2.2930617, 2.2922173, 2.2914195, 2.2894702, 2.2877054, 2.2811594, 2.279679, 2.2779636, 2.2754486, 2.27451, 2.2697117, 2.2660463, 2.2625322, 2.259603, 2.2582796, 2.2549062, 2.2537951, 2.2535274, 2.2529993, 2.2520099, 2.2502027, 2.2464874]"
12,"[2424, 1569, 2294, 1088, 1035, 5299, 2671, 2541, 2248, 2144, 1367, 2080, 5991, 783, 594, 4447, 4246, 1032, 585, 1028, 1907, 317, 3255, 745, 1307, 2321, 595, 2145, 1393, 6218, 2724, 1282, 597, 2087, 596, 2501, 48, 6155, 2, 4308, 4025, 3114, 2005, 1777, 919, 1033, 1, 902, 899, 5377, 520, 3247, 455, 3755, 4299, 107, 4014, 2124, 2398, 953, 1947, 2125, 788, 588, 3034, 1022, 551, 34, 5481, 1517, 1288, 1073, 1407, 216, 1923, 500, 104, 3489, 1380, 1485, 586, 673, 2054, 2081, 1682, 364, 480, 1197, 356, 2085, 661, 1079, 5957, 11, 1029, 2078, 616, 150, 56949, 6377]","[2.8620913, 2.7346017, 2.573487, 2.5590124, 2.5212579, 2.5160182, 2.4926574, 2.472528, 2.4574437, 2.4494128, 2.4304752, 2.409711, 2.3891766, 2.3856866, 2.378068, 2.36864, 2.3678184, 2.3675065, 2.3629503, 2.3552535, 2.3526971, 2.3520122, 2.3441532, 2.3294277, 2.3282373, 2.3200274, 2.315466, 2.3145688, 2.3141623, 2.3025396, 2.3022346, 2.300816, 2.296921, 2.291975, 2.2857733, 2.2851336, 2.2784255, 2.2757764, 2.265643, 2.2618284, 2.25673, 2.254251, 2.2470915, 2.2397091, 2.239167, 2.2336197, 2.2317882, 2.2288609, 2.224154, 2.21322, 2.2114756, 2.2114048, 2.2113178, 2.1933136, 2.1907473, 2.1880856, 2.1870723, 2.1823564, 2.1750681, 2.1749005, 2.173454, 2.1709597, 2.1614676, 2.160535, 2.158173, 2.1536105, 2.1520545, 2.1516156, 2.1502643, 2.1476347, 2.1451943, 2.1442807, 2.1442301, 2.1334248, 2.1330447, 2.13172, 2.12602, 2.1259856, 2.125382, 2.1238546, 2.12136, 2.1160948, 2.1113617, 2.110714, 2.106916, 2.1043754, 2.0971255, 2.094051, 2.0911105, 2.0881598, 2.0831985, 2.080688, 2.0805469, 2.0775568, 2.0747867, 2.0735066, 2.0730681, 2.0716028, 2.0695457, 2.0689867]"
13,"[541, 223, 2797, 4034, 2997, 2712, 1923, 3033, 1221, 2542, 2716, 1968, 1784, 2908, 1127, 1584, 2028, 4776, 1090, 2115, 1208, 2194, 1285, 2000, 1136, 1193, 1610, 1036, 1617, 923, 1222, 111, 2948, 2302, 924, 2890, 1259, 3052, 858, 3176, 2700, 2278, 1089, 1097, 2355, 2396, 50, 2710, 1394, 1200, 1682, 2706, 2916, 3253, 441, 2692, 2599, 2395, 1213, 2011, 1722, 1258, 4848, 3911, 3481, 1653, 3386, 608, 1748, 2502, 593, 1101, 1210, 2858, 780, 1917, 1201, 1246, 2291, 1573, 1206, 3175, 2174, 1073, 1641, 1304, 2617, 2987, 4027, 1500, 1249, 1079, 1228, 3527, 293, 1215, 1219, 2683, 1240, 2329]","[2.5530362, 2.478827, 2.461749, 2.455021, 2.4509387, 2.432504, 2.4281461, 2.4229605, 2.415587, 2.4123735, 2.4074864, 2.4053607, 2.403597, 2.4002986, 2.3891573, 2.3829124, 2.3827455, 2.3802707, 2.370334, 2.3699334, 2.3697186, 2.3690183, 2.367627, 2.3642488, 2.3642244, 2.3584607, 2.3576956, 2.357441, 2.355432, 2.3495576, 2.3490098, 2.3378158, 2.3344393, 2.3323994, 2.3293116, 2.326364, 2.325005, 2.32457, 2.3227608, 2.321476, 2.3170462, 2.317039, 2.3165994, 2.3128555, 2.310034, 2.3094418, 2.3074274, 2.307274, 2.304136, 2.3032157, 2.3009582, 2.3005412, 2.300445, 2.2988842, 2.2987273, 2.2985249, 2.2981923, 2.2948236, 2.2947762, 2.294579, 2.2939954, 2.2939124, 2.2934308, 2.293291, 2.2901886, 2.2887845, 2.288407, 2.2867336, 2.2812054, 2.280537, 2.2799716, 2.276616, 2.2765818, 2.275359, 2.2749963, 2.2746568, 2.2722986, 2.2677388, 2.2653608, 2.2623944, 2.260689, 2.2606604, 2.252674, 2.252084, 2.252063, 2.2487679, 2.2454312, 2.2437255, 2.2429023, 2.2410364, 2.2402363, 2.2397563, 2.2389042, 2.2358708, 2.2357824, 2.2349076, 2.2333598, 2.2331254, 2.2327921, 2.2310529]"
14,"[161, 292, 17, 454, 368, 141, 62, 168, 253, 225, 440, 31, 163, 410, 432, 10, 300, 165, 236, 349, 186, 802, 434, 357, 736, 11, 208, 21, 628, 587, 160, 852, 380, 185, 595, 277, 151, 529, 333, 708, 34, 316, 457, 315, 196, 329, 256, 172, 762, 252, 3, 420, 474, 648, 317, 733, 1, 780, 588, 273, 344, 355, 435, 520, 16, 6, 364, 173, 788, 261, 36, 500, 786, 224, 362, 494, 485, 1393, 805, 466, 145, 235, 204, 509, 1042, 5, 158, 442, 353, 589, 135, 112, 596, 350, 585, 497, 338, 318, 661, 1059]","[2.9331841, 2.8500102, 2.8313053, 2.829369, 2.8187132, 2.7832944, 2.7759533, 2.7726808, 2.7709222, 2.7648907, 2.7637873, 2.760802, 2.7595887, 2.758047, 2.751908, 2.7494442, 2.739802, 2.7364225, 2.7333148, 2.7293317, 2.7286081, 2.721096, 2.7126749, 2.7078574, 2.7011895, 2.6980145, 2.6857607, 2.6819825, 2.6767445, 2.6695273, 2.6655612, 2.6654444, 2.6652956, 2.6641672, 2.6594415, 2.6544366, 2.6513915, 2.6438828, 2.6419153, 2.6411152, 2.6351376, 2.6335273, 2.6317031, 2.61634, 2.613985, 2.5964117, 2.5963306, 2.5950274, 2.5827777, 2.5720215, 2.5598934, 2.5575361, 2.5549378, 2.5546408, 2.5538278, 2.552693, 2.549703, 2.5353203, 2.5209897, 2.5184844, 2.5179827, 2.5165052, 2.5146983, 2.5146258, 2.4978042, 2.4904294, 2.4846451, 2.4810479, 2.478392, 2.468589, 2.4634285, 2.463184, 2.4623601, 2.4623337, 2.461907, 2.4598298, 2.4484901, 2.4471798, 2.4366174, 2.4362812, 2.4353192, 2.423959, 2.4208899, 2.41859, 2.4062915, 2.3965087, 2.39235, 2.3849437, 2.3844414, 2.3836086, 2.3818583, 2.3784602, 2.3779745, 2.3672247, 2.3632755, 2.3582604, 2.3550878, 2.3432217, 2.3417664, 2.3408248]"
15,"[79132, 68157, 68358, 54286, 33794, 96079, 78499, 5816, 80463, 5459, 45499, 44191, 74458, 51255, 7153, 53125, 51662, 71535, 6539, 69122, 4896, 48516, 5418, 6934, 59615, 49272, 115617, 41566, 81834, 79091, 6874, 63082, 5218, 72998, 6365, 57669, 32587, 95510, 49530, 54001, 40815, 44665, 30812, 82459, 60040, 77561, 8874, 111759, 8368, 88125, 87232, 91542, 79702, 106782, 4718, 45722, 69844, 4963, 4262, 98809, 63113, 36529, 59369, 55820, 4878, 34162, 1732, 48394, 1704, 59784, 119145, 66097, 35836, 102125, 48385, 7361, 116797, 73017, 91630, 8807, 88140, 46578, 5378, 34150, 76093, 56367, 1291, 6016, 91658, 81932, 3948, 52973, 33679, 7143, 6942, 7373, 53322, 8636, 76251, 30793]","[2.913656, 2.8436081, 2.7996194, 2.78547, 2.7685876, 2.758308, 2.7544453, 2.7467253, 2.7141154, 2.7128747, 2.7098737, 2.6932647, 2.6923842, 2.690992, 2.6886363, 2.6869335, 2.6860714, 2.6683936, 2.6650681, 2.6620078, 2.6582067, 2.6522517, 2.648562, 2.6408775, 2.6380963, 2.630078, 2.6214113, 2.617989, 2.6162848, 2.6152616, 2.6145349, 2.6100054, 2.6096134, 2.6084995, 2.605947, 2.6003697, 2.597742, 2.5934455, 2.585633, 2.5819695, 2.5817459, 2.5600157, 2.559864, 2.5598087, 2.5567284, 2.5553546, 2.5535443, 2.5496469, 2.5494566, 2.544036, 2.5412765, 2.5412257, 2.5394425, 2.5318964, 2.527954, 2.5239267, 2.5171547, 2.5149784, 2.5134256, 2.507503, 2.5034356, 2.4985528, 2.493713, 2.4873495, 2.4847174, 2.483873, 2.4791396, 2.478303, 2.4740534, 2.4733684, 2.4701488, 2.4695082, 2.4692903, 2.4659886, 2.4645834, 2.463178, 2.4597235, 2.458443, 2.451826, 2.4491594, 2.4464722, 2.4438329, 2.440581, 2.4376304, 2.436952, 2.4342628, 2.4305935, 2.429003, 2.4249256, 2.4215374, 2.4171681, 2.415968, 2.413946, 2.413706, 2.4104476, 2.4072652, 2.402214, 2.4012368, 2.39625, 2.3930697]"
16,"[1258, 903, 1206, 1198, 1625, 1234, 924, 111, 2692, 1221, 1682, 2997, 1225, 1097, 1263, 1291, 1246, 912, 318, 1584, 2028, 1721, 527, 1036, 778, 1080, 589, 4034, 3897, 293, 3996, 2324, 480, 2076, 4878, 3578, 4027, 6539, 2542, 2918, 4848, 1079, 5669, 4306, 1748, 2712, 2353, 1278, 2987, 3471, 1653, 1466, 4979, 1, 1968, 1210, 1288, 908, 29, 337, 3081, 2916, 110, 4995, 2291, 780, 2706, 2628, 2791, 1270, 6377, 3793, 1377, 1200, 1387, 2502, 2115, 2710, 3481, 1923, 5378, 3751, 2174, 2683, 1250, 5349, 1784, 1732, 6711, 1101, 3147, 5445, 1228, 1961, 500, 457, 1580, 1240, 1391, 2355]","[2.7241635, 2.7184424, 2.6648116, 2.6616588, 2.632842, 2.613115, 2.6089869, 2.5975714, 2.5949368, 2.5865538, 2.573125, 2.5673952, 2.5668266, 2.548437, 2.5424638, 2.5376139, 2.5375702, 2.5238924, 2.5206125, 2.5187788, 2.5110614, 2.505599, 2.5002158, 2.498623, 2.4974048, 2.4890633, 2.4871488, 2.4659882, 2.4620385, 2.457837, 2.4561353, 2.455923, 2.4510713, 2.4356623, 2.4335577, 2.4325428, 2.4276106, 2.4251127, 2.4228597, 2.4205492, 2.4189856, 2.4158392, 2.4137447, 2.4115834, 2.4100618, 2.406137, 2.4060655, 2.4011226, 2.400806, 2.3970954, 2.3935082, 2.3932667, 2.3899364, 2.3889174, 2.3873336, 2.3805187, 2.3786006, 2.3727422, 2.3706417, 2.3673143, 2.3625512, 2.3620832, 2.3563054, 2.3530936, 2.3525045, 2.3523743, 2.3520317, 2.351046, 2.349626, 2.3490872, 2.3486109, 2.3446028, 2.3438969, 2.3428688, 2.3413157, 2.3392243, 2.338688, 2.3354607, 2.3350723, 2.3333397, 2.3282206, 2.327827, 2.3244824, 2.3235905, 2.322154, 2.319297, 2.3140864, 2.3108819, 2.3103976, 2.3098755, 2.3068376, 2.3051767, 2.303676, 2.29653, 2.2964106, 2.293657, 2.2931485, 2.2871735, 2.2849715, 2.284295]"
17,"[1208, 608, 1221, 1089, 7361, 296, 593, 1080, 1625, 1704, 4878, 924, 1136, 3081, 6539, 778, 2353, 4306, 3996, 1610, 2692, 1219, 1721, 1097, 4973, 3793, 1784, 1246, 2997, 3578, 904, 1682, 1214, 1276, 223, 6377, 912, 1199, 2916, 4896, 2542, 1653, 1961, 480, 2716, 1527, 4027, 3751, 5445, 5349, 1968, 5418, 4995, 1584, 4011, 923, 2396, 1200, 2628, 2791, 3481, 4886, 5378, 2918, 7438, 1377, 2115, 3897, 903, 2355, 1101, 2706, 4848, 1748, 48516, 1917, 1954, 4034, 1148, 8961, 2011, 8360, 1884, 5464, 2987, 3527, 44191, 46578, 48385, 6365, 1278, 2000, 2023, 1923, 5669, 1387, 8874, 2324, 3052, 2291]","[2.796309, 2.7217584, 2.696551, 2.6902437, 2.6863744, 2.6854775, 2.6768384, 2.6665323, 2.661025, 2.6513476, 2.648446, 2.640744, 2.636438, 2.63586, 2.6297598, 2.6249328, 2.6223598, 2.6033168, 2.6004996, 2.5904436, 2.5839648, 2.583558, 2.5767164, 2.571249, 2.568901, 2.5645359, 2.5636132, 2.5634556, 2.5600376, 2.5572166, 2.5542724, 2.5528753, 2.5513105, 2.5492911, 2.5440629, 2.5430372, 2.535231, 2.5331945, 2.5294137, 2.5270972, 2.5245166, 2.52383, 2.5224414, 2.5216563, 2.5163798, 2.5158968, 2.5151098, 2.5077999, 2.5042598, 2.4980497, 2.4963, 2.491343, 2.4891033, 2.4887428, 2.4870749, 2.4842217, 2.4790277, 2.478866, 2.4743514, 2.4698906, 2.4688547, 2.4681954, 2.4678788, 2.4624736, 2.4578707, 2.4547646, 2.4519837, 2.449482, 2.4428282, 2.4397712, 2.4394696, 2.4387946, 2.4367218, 2.43433, 2.432582, 2.4312243, 2.430327, 2.4292703, 2.4290555, 2.4282382, 2.4278579, 2.4275916, 2.4275312, 2.4269495, 2.4269083, 2.4264271, 2.4247258, 2.4135504, 2.4132519, 2.4100738, 2.409855, 2.4079309, 2.4076185, 2.406717, 2.4062076, 2.4057665, 2.4043431, 2.4025607, 2.4003801, 2.39789]"
18,"[56174, 60069, 80463, 48516, 115617, 6502, 51255, 96079, 49272, 4993, 5618, 71535, 7361, 33493, 8874, 55820, 88125, 81834, 122882, 79091, 63082, 1704, 49530, 91500, 41566, 82459, 69844, 54001, 4878, 104841, 76093, 61323, 91658, 6016, 4963, 81932, 91630, 5378, 112556, 5010, 40815, 66097, 4022, 63113, 4720, 60684, 35836, 1221, 48385, 1258, 589, 95510, 6942, 108932, 59369, 2762, 86882, 81591, 1625, 293, 56367, 94959, 8464, 94864, 166528, 4718, 48774, 30707, 7143, 7458, 6711, 47099, 64839, 53322, 88163, 3948, 96610, 33679, 34162, 4148, 81845, 8636, 4369, 134853, 3793, 68237, 3000, 58998, 115149, 2858, 6957, 2353, 97304, 4367, 1136, 5502, 84152, 52973, 3996, 2502]","[2.7182195, 2.7114658, 2.6561854, 2.6554115, 2.6093447, 2.6051986, 2.5985854, 2.5869687, 2.5814457, 2.5706367, 2.5575686, 2.539371, 2.5324647, 2.529299, 2.4976103, 2.4938617, 2.4916234, 2.4830637, 2.474918, 2.4700184, 2.4633772, 2.461357, 2.4484458, 2.4480147, 2.4472237, 2.4359503, 2.430126, 2.4290385, 2.42382, 2.4054227, 2.4048736, 2.3970866, 2.3867633, 2.3867192, 2.3810663, 2.3802996, 2.3760858, 2.3740108, 2.3706176, 2.35337, 2.3523862, 2.3234203, 2.3147147, 2.3043127, 2.3041954, 2.3026137, 2.3003025, 2.297945, 2.296608, 2.2925851, 2.289845, 2.2834344, 2.2561955, 2.2522635, 2.2516336, 2.2495742, 2.2494364, 2.2480981, 2.2455192, 2.2444592, 2.2397985, 2.234845, 2.2341108, 2.229459, 2.2206008, 2.2202778, 2.2198462, 2.2182558, 2.2154915, 2.209249, 2.2051685, 2.2044737, 2.2040904, 2.203475, 2.2021132, 2.1995964, 2.198793, 2.1968334, 2.1948295, 2.181234, 2.1720865, 2.1654544, 2.162357, 2.158744, 2.1548994, 2.1502142, 2.1492968, 2.1488235, 2.1472487, 2.1449313, 2.1427715, 2.139508, 2.1380916, 2.134249, 2.1289515, 2.12812, 2.1220005, 2.114564, 2.1124563, 2.1066768]"
19,"[2001, 1320, 2641, 2371, 1356, 1371, 1876, 24, 1275, 2427, 552, 2470, 1037, 1587, 2421, 2949, 3256, 2947, 553, 2948, 2013, 2268, 3552, 2471, 1042, 95, 2366, 737, 1639, 748, 60, 327, 1722, 172, 1101, 765, 594, 1476, 3107, 1220, 1954, 2770, 2616, 368, 1031, 303, 1090, 2109, 2006, 2529, 419, 786, 780, 160, 1321, 2411, 1019, 39, 2455, 420, 355, 69, 2023, 2599, 4571, 1304, 595, 969, 1408, 1610, 5060, 3386, 2871, 590, 292, 196, 4085, 480, 1711, 1438, 2124, 1100, 317, 1616, 1393, 1883, 471, 2710, 2501, 2915, 647, 349, 434, 2989, 62, 2080, 3210, 3868, 1288, 17]","[2.7532907, 2.6168737, 2.5678484, 2.4814878, 2.47761, 2.4124856, 2.365914, 2.3483334, 2.3248246, 2.3169177, 2.3037195, 2.3028076, 2.287129, 2.2728016, 2.2582068, 2.2526407, 2.2494965, 2.2410579, 2.2372634, 2.2361672, 2.2329562, 2.2317567, 2.2313035, 2.2262354, 2.2077417, 2.2035928, 2.2014723, 2.1931403, 2.1901424, 2.1827173, 2.179658, 2.1795104, 2.1775475, 2.1612654, 2.1578634, 2.155493, 2.155249, 2.1531193, 2.1463346, 2.1377432, 2.125627, 2.1211727, 2.1174064, 2.112769, 2.1119113, 2.1092246, 2.1070616, 2.0999866, 2.09929, 2.0959344, 2.091601, 2.086043, 2.076091, 2.0748737, 2.0730922, 2.0681891, 2.0660996, 2.0618937, 2.0589895, 2.057662, 2.0520515, 2.0499587, 2.0498953, 2.0498102, 2.0496962, 2.0492663, 2.0442538, 2.0436633, 2.040717, 2.0316834, 2.031351, 2.0298927, 2.028216, 2.0279336, 2.0259788, 2.0247743, 2.0244074, 2.0226376, 2.0210288, 2.0201197, 2.015042, 2.0135636, 2.0119922, 2.0117106, 2.0114698, 2.0106444, 2.0079129, 2.006254, 2.0056267, 2.0052743, 2.0019584, 2.0000973, 1.999351, 1.9990542, 1.9885848, 1.9857261, 1.9802002, 1.9740889, 1.9731038, 1.972119]"
20,"[2617, 2124, 2717, 2012, 1033, 1644, 1777, 2501, 1566, 1499, 3809, 1917, 2018, 3717, 2694, 2087, 2423, 3082, 3825, 1923, 1513, 2335, 3210, 2424, 2011, 2687, 1911, 3247, 2572, 3253, 2805, 2581, 104, 1517, 1608, 4085, 3273, 5308, 1967, 1544, 2115, 3175, 2094, 3489, 1020, 3785, 1580, 2722, 2485, 1485, 2541, 2174, 5377, 2797, 5872, 1573, 2683, 520, 8636, 1614, 3752, 2002, 1968, 2605, 3671, 379, 4571, 3745, 216, 2706, 2716, 1136, 3052, 3174, 8972, 2723, 2791, 1, 1210, 3534, 3826, 223, 4890, 1682, 8360, 2082, 1722, 1721, 3033, 455, 1196, 1407, 1556, 1690, 500, 2640, 6534, 586, 8984, 34072]","[2.4496422, 2.3794608, 2.3726547, 2.3554492, 2.3475003, 2.322763, 2.3110888, 2.2874818, 2.279409, 2.2712781, 2.2584743, 2.251903, 2.2507355, 2.2492127, 2.2448688, 2.240159, 2.2384286, 2.2324655, 2.224158, 2.2216344, 2.2212873, 2.2201848, 2.2157435, 2.213925, 2.2018037, 2.197055, 2.1907516, 2.187467, 2.1868863, 2.1867201, 2.1845117, 2.1839528, 2.1780107, 2.177096, 2.1684985, 2.1677802, 2.1633434, 2.1613686, 2.1510653, 2.142675, 2.1403053, 2.1343217, 2.132517, 2.1305006, 2.1267583, 2.1265028, 2.1228797, 2.1225495, 2.1212435, 2.1200275, 2.1119862, 2.109328, 2.1068776, 2.105637, 2.1045618, 2.1011324, 2.0977418, 2.0973392, 2.0972452, 2.096284, 2.0931919, 2.0918968, 2.0905247, 2.0769596, 2.074683, 2.0738666, 2.0717652, 2.071665, 2.0699358, 2.0692353, 2.062531, 2.0619128, 2.0566988, 2.0540667, 2.0532541, 2.050898, 2.0479486, 2.0474932, 2.046583, 2.044313, 2.043581, 2.0409799, 2.039544, 2.0352118, 2.0346043, 2.034265, 2.0308757, 2.0252385, 2.024486, 2.0215967, 2.0193229, 2.0175638, 2.01256, 2.0115666, 2.010666, 2.0062659, 1.9993496, 1.9957166, 1.9921987, 1.9910371]"
21,"[134130, 56174, 68358, 91542, 122904, 69122, 79091, 98809, 6377, 68157, 71535, 74458, 166528, 60069, 54001, 61132, 81847, 5459, 79702, 57669, 88125, 122882, 64969, 48780, 8641, 80549, 78499, 8807, 4816, 69844, 88163, 94864, 87869, 318, 60756, 93840, 86833, 115713, 103042, 60040, 51255, 54503, 102445, 103341, 86332, 4995, 86911, 64957, 4718, 112183, 94959, 122918, 86882, 81932, 122920, 35836, 56367, 3301, 136864, 53464, 82459, 30812, 48516, 48385, 49530, 112556, 4015, 102903, 3147, 89774, 6365, 97921, 148626, 45722, 7293, 103772, 4306, 589, 81564, 104, 4447, 86880, 89864, 8528, 5618, 50, 480, 69526, 58803, 103249, 83134, 47, 52722, 111659, 87306, 4022, 673, 84392, 60684, 80489]","[2.5136566, 2.4858634, 2.4823923, 2.4712846, 2.4670293, 2.4661052, 2.4541364, 2.4027169, 2.3555465, 2.3492832, 2.3438356, 2.300161, 2.2994084, 2.2894955, 2.2863712, 2.2827094, 2.2761617, 2.2717452, 2.2495675, 2.2486565, 2.2350276, 2.2218351, 2.215532, 2.2136052, 2.2090683, 2.208656, 2.2063663, 2.197906, 2.1891835, 2.1874168, 2.1868575, 2.1834493, 2.1828828, 2.1748955, 2.174667, 2.1725981, 2.1610122, 2.1516764, 2.1469545, 2.1406312, 2.1368885, 2.1344128, 2.1286104, 2.1246142, 2.1201794, 2.118232, 2.1111953, 2.10289, 2.1007266, 2.0994055, 2.0895596, 2.0883477, 2.0766416, 2.070717, 2.0674064, 2.0661395, 2.0636208, 2.0630708, 2.0576627, 2.0528412, 2.0421238, 2.037117, 2.0271955, 2.0211463, 2.017922, 2.0096023, 2.0087438, 2.0076628, 2.0069869, 1.9913341, 1.9912494, 1.98874, 1.9869976, 1.9813883, 1.9731314, 1.9671828, 1.9659541, 1.9639106, 1.9630101, 1.9626333, 1.9619074, 1.9539679, 1.9519765, 1.9516315, 1.9443303, 1.9402747, 1.9371003, 1.9335754, 1.9334517, 1.9317033, 1.9288957, 1.9218261, 1.9176095, 1.9175619, 1.9173754, 1.9078913, 1.9064457, 1.9058864, 1.9056327, 1.9043978]"
22,"[46578, 48774, 8874, 4226, 5618, 5952, 5989, 45722, 4973, 5502, 4720, 6934, 33166, 41566, 2762, 45499, 5445, 32587, 33493, 34405, 48385, 5816, 2329, 54286, 4896, 5378, 8961, 1136, 3408, 35836, 6016, 4246, 4022, 1682, 4308, 5349, 1704, 6365, 1732, 2858, 8529, 1080, 2571, 4262, 6378, 5481, 1221, 8360, 1206, 8636, 49530, 4016, 7090, 4011, 2692, 3977, 4239, 1625, 30812, 2542, 47099, 6333, 2291, 1198, 6863, 51662, 750, 45517, 1923, 3793, 3948, 5679, 3000, 1721, 3052, 39183, 5810, 44665, 46723, 2012, 1961, 2502, 4370, 5218, 8376, 73017, 6807, 58559, 8622, 8983, 79132, 50, 1208, 40819, 1291, 3147, 5459, 5956, 5995, 1246]","[2.77971, 2.7716923, 2.7699072, 2.7291493, 2.7279706, 2.7244291, 2.7188597, 2.707231, 2.7003524, 2.6886067, 2.6878197, 2.6768236, 2.6621604, 2.6576293, 2.6575553, 2.6474962, 2.6445656, 2.644383, 2.6401813, 2.636777, 2.62683, 2.620986, 2.6179924, 2.6156018, 2.6141186, 2.6035426, 2.602645, 2.6018791, 2.600536, 2.598969, 2.5980694, 2.594873, 2.5940647, 2.5924802, 2.5806718, 2.5652778, 2.5566678, 2.5557122, 2.5526981, 2.5522082, 2.5414176, 2.537766, 2.5367663, 2.536255, 2.5344133, 2.5298662, 2.529861, 2.5164552, 2.5121775, 2.5090773, 2.5084562, 2.5070837, 2.4975035, 2.497227, 2.4959493, 2.4957142, 2.4908898, 2.4881842, 2.487809, 2.4853284, 2.4844823, 2.483974, 2.4839652, 2.4812517, 2.475001, 2.4696865, 2.4690473, 2.4654193, 2.46377, 2.4598424, 2.4596343, 2.4565847, 2.4565156, 2.4555671, 2.446138, 2.4454575, 2.4445527, 2.4413252, 2.4390092, 2.4350224, 2.4339657, 2.4339473, 2.4332705, 2.4279537, 2.4270153, 2.4242501, 2.423698, 2.4222915, 2.4220033, 2.4219637, 2.4207947, 2.4198542, 2.4187717, 2.4171815, 2.41604, 2.4121482, 2.411652, 2.4091675, 2.4072523, 2.4048347]"
23,"[2076, 1466, 1263, 922, 2692, 3083, 908, 1225, 1299, 903, 111, 1172, 5902, 1252, 2712, 4641, 44555, 1281, 714, 1228, 3910, 1274, 3683, 5617, 3246, 4848, 1247, 3006, 1358, 307, 3362, 4034, 1960, 6870, 3160, 5669, 235, 1230, 1120, 1204, 5995, 147, 215, 5291, 909, 3252, 527, 1207, 1625, 1276, 1267, 6711, 2324, 2890, 3863, 3089, 1921, 2858, 1219, 1104, 1209, 1303, 1250, 4239, 31410, 6993, 2843, 1201, 1094, 2329, 319, 2908, 2710, 7361, 2571, 920, 2600, 1244, 2186, 2959, 509, 2997, 4881, 1271, 6016, 593, 1953, 1246, 2599, 345, 1183, 1272, 1584, 7323, 337, 1645, 1260, 159, 7147, 3468]","[2.6578674, 2.6358097, 2.5810513, 2.3491592, 2.3434532, 2.329087, 2.323533, 2.3145976, 2.3133504, 2.2944102, 2.2880356, 2.285436, 2.2668934, 2.2576284, 2.2330554, 2.2282155, 2.2235873, 2.2231233, 2.212212, 2.200792, 2.1958017, 2.176198, 2.1685724, 2.1490908, 2.133862, 2.1266296, 2.1223907, 2.1072793, 2.0979824, 2.0957894, 2.0953455, 2.0854902, 2.0843935, 2.080547, 2.075331, 2.0654356, 2.0652764, 2.064037, 2.0626476, 2.0604713, 2.059173, 2.053207, 2.0388184, 2.0297346, 2.0288398, 2.0282767, 2.0237656, 2.0228844, 2.0226161, 2.0137942, 2.0089376, 2.0019608, 1.9968948, 1.9962149, 1.9943445, 1.993516, 1.9901093, 1.9882619, 1.9839904, 1.9805177, 1.9605324, 1.9549818, 1.9547036, 1.9522452, 1.9468236, 1.9461114, 1.94363, 1.9431791, 1.9428091, 1.9369696, 1.9220021, 1.9143412, 1.9129934, 1.9119115, 1.9100859, 1.9096751, 1.9090402, 1.9062414, 1.9032291, 1.900218, 1.8982283, 1.8910291, 1.8883749, 1.8833511, 1.8798792, 1.8769889, 1.8766477, 1.8731613, 1.8727727, 1.8711255, 1.8683612, 1.8678586, 1.866977, 1.8616519, 1.8603016, 1.8589923, 1.8539152, 1.8512341, 1.8506014, 1.8451788]"
