,top-100 itemIds,top-100 scores
11,"[592, 590, 296, 316, 329, 32, 344, 47, 185, 367, 161, 253, 588, 50, 21, 260, 587, 454, 288, 34, 1, 527, 442, 364, 500, 231, 608, 597, 163, 595, 539, 141, 553, 300, 339, 173, 293, 357, 1196, 552, 410, 1356, 435, 266, 485, 555, 172, 350, 440, 353, 223, 39, 786, 586, 551, 1073, 25, 160, 16, 196, 1036, 520, 1198, 317, 151, 112, 337, 19, 2, 370, 494, 62, 1240, 225, 186, 315, 420, 235, 432, 158, 509, 1291, 168, 788, 11, 252, 508, 1580, 1270, 3, 333, 594, 2571, 236, 653, 22, 1097, 17, 227, 708]","[8.130266, 7.752801, 7.731315, 7.7100477, 7.7069445, 7.643814, 7.4316635, 7.4259734, 7.4066978, 7.2783494, 7.268587, 7.2604556, 7.252349, 7.215735, 7.1838946, 7.1470423, 7.127769, 7.1217046, 7.114452, 7.107056, 7.07496, 7.074032, 7.006888, 7.001438, 6.9974785, 6.95349, 6.926014, 6.8939986, 6.866433, 6.8405237, 6.8289437, 6.8236356, 6.7959924, 6.7833333, 6.7716684, 6.765028, 6.749628, 6.7360544, 6.7229953, 6.713401, 6.7090473, 6.7008734, 6.6801424, 6.667529, 6.630067, 6.629547, 6.6272407, 6.6226673, 6.6142826, 6.611025, 6.6085224, 6.591984, 6.5854645, 6.5771146, 6.4935803, 6.4813385, 6.471025, 6.456007, 6.4546137, 6.434886, 6.4343762, 6.415146, 6.372653, 6.353768, 6.3358517, 6.3320675, 6.317505, 6.303546, 6.299233, 6.281005, 6.2759438, 6.271221, 6.2603664, 6.2461433, 6.2282763, 6.206259, 6.1889763, 6.187165, 6.180086, 6.1767797, 6.1675014, 6.1606197, 6.1249337, 6.1071978, 6.1069293, 6.0729337, 6.065721, 6.0373445, 6.028599, 6.0220723, 5.9934416, 5.9838567, 5.9813066, 5.978819, 5.973984, 5.961381, 5.9393053, 5.934146, 5.919054, 5.893424]"
12,"[1307, 1028, 597, 1088, 2080, 356, 1, 1022, 1035, 595, 1197, 588, 2683, 1569, 2424, 1580, 594, 1270, 3114, 2724, 539, 914, 2671, 4306, 2355, 2144, 1073, 4246, 2396, 2125, 48, 34, 783, 318, 2706, 1393, 1907, 260, 1947, 916, 480, 1210, 4308, 919, 104, 296, 587, 1380, 6377, 150, 500, 586, 2, 1282, 593, 780, 1777, 3793, 3882, 616, 2501, 1029, 899, 2541, 364, 262, 5299, 4447, 1032, 1923, 4886, 367, 2078, 3408, 56949, 2081, 2628, 551, 1042, 2716, 1097, 2858, 1196, 3751, 11, 837, 2571, 1961, 1517, 2248, 1968, 2085, 357, 2384, 708, 377, 4025, 2174, 2321, 1198]","[4.5513244, 4.391434, 4.362775, 4.3498383, 4.3295994, 4.284053, 4.276539, 4.18904, 4.1850977, 4.1830626, 4.1320925, 4.094413, 4.0832815, 4.0682163, 4.0341506, 4.009424, 3.9915705, 3.9596562, 3.9337351, 3.9244459, 3.9106812, 3.890278, 3.8386583, 3.8210964, 3.816004, 3.8102503, 3.8020601, 3.797051, 3.786777, 3.7740731, 3.7564673, 3.7547917, 3.741283, 3.738401, 3.7219205, 3.7203698, 3.7186966, 3.7047677, 3.7015028, 3.7003074, 3.6904345, 3.687675, 3.6822448, 3.681431, 3.671495, 3.6599257, 3.6519423, 3.6483161, 3.640778, 3.6121812, 3.6040304, 3.5957534, 3.582187, 3.5775092, 3.5757232, 3.5684595, 3.5683515, 3.5677526, 3.5626433, 3.5514112, 3.5474074, 3.5379584, 3.5191646, 3.5060213, 3.5056858, 3.5055845, 3.503904, 3.4796422, 3.4716897, 3.4556332, 3.4531553, 3.4496582, 3.4440296, 3.436285, 3.4283714, 3.4172394, 3.4005206, 3.3999522, 3.394999, 3.3934853, 3.3885274, 3.3815045, 3.375476, 3.3700294, 3.3693867, 3.3679023, 3.3676662, 3.3662848, 3.3518896, 3.3483596, 3.3352923, 3.333449, 3.3328586, 3.3250577, 3.3227053, 3.3185854, 3.3118906, 3.3088272, 3.3075736, 3.306106]"
13,"[260, 356, 1196, 2028, 1270, 2858, 318, 1580, 2762, 2628, 480, 593, 296, 110, 2959, 1210, 858, 589, 1704, 527, 4993, 2683, 1, 2716, 1240, 780, 1197, 4306, 1036, 50, 1682, 1784, 32, 1527, 377, 2329, 1214, 648, 4226, 1961, 457, 2706, 608, 4995, 150, 1923, 1097, 1917, 1291, 1136, 2502, 5349, 2115, 1968, 1213, 1200, 5952, 3147, 5445, 1584, 2355, 7153, 2396, 1193, 1265, 1610, 1653, 541, 592, 1222, 4022, 364, 7361, 1246, 4963, 6539, 1089, 1221, 733, 588, 1732, 1517, 1617, 3623, 1206, 3052, 1258, 2700, 924, 3114, 2916, 5378, 380, 1393, 1208, 1387, 1259, 2997, 4027, 10]","[4.7660246, 4.698683, 4.680044, 4.640228, 4.630095, 4.596874, 4.5909057, 4.584142, 4.5654345, 4.561615, 4.541144, 4.5314517, 4.508387, 4.486824, 4.4710894, 4.465742, 4.385618, 4.342477, 4.331132, 4.316939, 4.3167734, 4.3110332, 4.301277, 4.3005595, 4.2868557, 4.276326, 4.2762084, 4.2728653, 4.2541695, 4.2389097, 4.181674, 4.1740265, 4.161179, 4.155402, 4.1542335, 4.1526003, 4.152238, 4.141811, 4.1294894, 4.123625, 4.119243, 4.1178026, 4.107164, 4.0850573, 4.083336, 4.0752516, 4.0705795, 4.060991, 4.0589924, 4.0552435, 4.0525846, 4.0502186, 4.0465083, 4.040173, 4.031807, 4.0274467, 4.010547, 4.0064325, 4.0055923, 3.9924724, 3.9919329, 3.9799123, 3.9703624, 3.9669728, 3.9634604, 3.9586143, 3.9545107, 3.952239, 3.9497013, 3.9354203, 3.9306846, 3.9213023, 3.9106436, 3.9033659, 3.8815727, 3.8815427, 3.876585, 3.8738525, 3.8696594, 3.8614588, 3.8595958, 3.858974, 3.8581893, 3.849122, 3.8479996, 3.8415747, 3.8354735, 3.829256, 3.8279119, 3.8258328, 3.8194392, 3.8179405, 3.8100877, 3.808669, 3.7942915, 3.786611, 3.784801, 3.778826, 3.7653239, 3.7617197]"
14,"[380, 457, 454, 300, 161, 349, 344, 165, 253, 588, 292, 318, 316, 34, 434, 21, 10, 595, 208, 587, 185, 500, 350, 440, 364, 225, 50, 329, 410, 589, 474, 509, 357, 1, 11, 236, 62, 780, 648, 36, 432, 317, 435, 6, 17, 141, 224, 293, 442, 252, 163, 736, 168, 186, 315, 235, 151, 368, 2, 160, 551, 261, 265, 353, 31, 16, 497, 420, 173, 223, 196, 733, 256, 158, 520, 1073, 608, 22, 48, 529, 204, 594, 333, 555, 277, 5, 708, 273, 237, 362, 342, 104, 475, 485, 272, 246, 3, 585, 788, 172]","[9.499504, 9.378384, 9.376639, 9.342512, 9.313698, 9.28506, 9.279661, 9.209603, 9.204516, 9.181905, 9.167145, 9.146304, 9.144378, 9.098859, 9.056961, 9.018523, 9.0142355, 8.998393, 8.997199, 8.96633, 8.957411, 8.939476, 8.936495, 8.932173, 8.906508, 8.897129, 8.89694, 8.893828, 8.876268, 8.874553, 8.8174095, 8.788632, 8.757826, 8.697818, 8.674067, 8.654681, 8.622536, 8.56729, 8.482354, 8.463781, 8.395004, 8.387678, 8.37149, 8.3343, 8.332453, 8.329014, 8.312424, 8.307896, 8.290456, 8.276607, 8.266965, 8.250961, 8.248904, 8.24621, 8.226411, 8.2196, 8.210667, 8.183702, 8.152678, 8.140433, 8.118541, 8.065014, 8.050206, 8.023099, 7.9961023, 7.979289, 7.9578314, 7.955072, 7.943472, 7.9425645, 7.9359503, 7.869547, 7.8595905, 7.84408, 7.840892, 7.8252, 7.8168697, 7.8049035, 7.7995024, 7.7569475, 7.7440624, 7.7435355, 7.7391596, 7.721566, 7.701089, 7.6671505, 7.665987, 7.6601906, 7.656563, 7.637868, 7.6244307, 7.5959053, 7.582288, 7.578973, 7.5358973, 7.5151415, 7.507663, 7.502327, 7.4926043, 7.4708233]"
15,"[7153, 79132, 6539, 33794, 44191, 593, 3578, 54286, 74458, 48516, 1291, 110, 6874, 68157, 116797, 5418, 68358, 1704, 50, 7361, 72998, 1036, 49272, 8368, 293, 96079, 106782, 4896, 40815, 76093, 88125, 98809, 111759, 48394, 5349, 71535, 51255, 150, 480, 78499, 8636, 4878, 63082, 81834, 3793, 4011, 8874, 115617, 69844, 32587, 45722, 168252, 5816, 8665, 73017, 47099, 4963, 80463, 608, 1580, 6934, 231, 32, 1721, 77561, 1732, 1221, 54001, 91658, 5378, 51662, 6365, 6333, 49530, 4973, 367, 457, 165, 3996, 45499, 1193, 69122, 7143, 778, 79702, 1213, 1089, 59784, 106489, 1682, 81845, 53125, 344, 139385, 79091, 102125, 648, 1258, 2628, 41566]","[6.184133, 6.0524635, 5.776241, 5.683339, 5.4896064, 5.4551334, 5.397526, 5.3873763, 5.3734007, 5.307684, 5.279192, 5.2784805, 5.246206, 5.2348714, 5.2207747, 5.1692, 5.1471233, 5.1138835, 5.0581827, 5.0480685, 5.044819, 5.0374126, 4.962698, 4.957527, 4.946954, 4.9246483, 4.875759, 4.875596, 4.8575416, 4.8442597, 4.835561, 4.814148, 4.803425, 4.7916656, 4.7915535, 4.763601, 4.736135, 4.732068, 4.731329, 4.716843, 4.7019076, 4.695011, 4.6852064, 4.6836843, 4.6825123, 4.681679, 4.673455, 4.6707153, 4.653741, 4.6521654, 4.646204, 4.6419773, 4.6391945, 4.627505, 4.6258535, 4.625754, 4.625445, 4.6051106, 4.5910873, 4.584851, 4.549612, 4.5314612, 4.518718, 4.5061884, 4.4940996, 4.482169, 4.480276, 4.4685035, 4.460434, 4.4575243, 4.4531374, 4.4459386, 4.445487, 4.4422464, 4.4254837, 4.416093, 4.406234, 4.401886, 4.3826103, 4.3790545, 4.3787622, 4.370883, 4.3706007, 4.370199, 4.3673077, 4.343731, 4.339527, 4.337945, 4.3374796, 4.3214173, 4.31361, 4.3101482, 4.290372, 4.28086, 4.2738724, 4.268126, 4.262936, 4.2540116, 4.227432, 4.224543]"
16,"[1221, 527, 1206, 1198, 318, 2028, 1258, 912, 111, 6016, 778, 2324, 924, 4878, 2997, 903, 1225, 3996, 2692, 1080, 1210, 4027, 1270, 3578, 110, 1625, 1291, 293, 1721, 1682, 4995, 1200, 953, 1265, 4306, 908, 3147, 1732, 2628, 1968, 2076, 1961, 589, 1036, 30749, 1259, 2918, 5995, 4011, 1234, 3897, 1466, 480, 3481, 1246, 2712, 6874, 1610, 1263, 48516, 2716, 1233, 1, 4034, 2396, 44555, 6377, 1240, 1580, 150, 1387, 457, 6539, 1784, 1923, 1304, 6711, 4979, 6870, 1097, 780, 2542, 32, 7438, 48780, 5902, 1288, 5349, 1250, 5669, 55820, 1278, 910, 1228, 3751, 5445, 2791, 1653, 2115, 7147]","[5.5808516, 5.525982, 5.459789, 5.3712997, 5.309516, 5.305455, 5.24847, 5.2227173, 5.21688, 5.190322, 5.1357546, 5.0237713, 4.9197326, 4.8888726, 4.835061, 4.804381, 4.78214, 4.7536817, 4.728213, 4.6910844, 4.6846247, 4.664076, 4.606778, 4.596719, 4.595679, 4.5925, 4.5899954, 4.580592, 4.5366898, 4.5344234, 4.5267825, 4.5028424, 4.4865165, 4.478758, 4.4533596, 4.4425125, 4.4231496, 4.4160233, 4.409862, 4.4076605, 4.4076414, 4.3811517, 4.378815, 4.360423, 4.360026, 4.3179665, 4.312606, 4.272769, 4.2687426, 4.265078, 4.262931, 4.246273, 4.220729, 4.2203026, 4.215937, 4.215416, 4.203353, 4.189253, 4.1801825, 4.1728573, 4.1428895, 4.1337457, 4.128122, 4.127082, 4.126492, 4.1250706, 4.1238933, 4.113975, 4.104924, 4.102884, 4.0920057, 4.0676465, 4.064577, 4.0624137, 4.0442953, 4.0432234, 4.041554, 4.033842, 4.028822, 3.9845362, 3.9669747, 3.964261, 3.948721, 3.9433622, 3.939732, 3.9192126, 3.9181988, 3.9077141, 3.9017787, 3.8969955, 3.8829408, 3.8745906, 3.8637605, 3.8624496, 3.8616133, 3.8568478, 3.8503814, 3.8095484, 3.7833302, 3.781486]"
17,"[296, 593, 1221, 1089, 608, 1704, 7361, 778, 4973, 3578, 1214, 4878, 1208, 1200, 480, 1136, 912, 1721, 924, 3996, 4995, 2324, 48516, 4306, 6539, 1625, 1682, 457, 6874, 32, 2628, 4011, 1265, 6377, 1580, 1080, 2997, 904, 1203, 1246, 1961, 5445, 7438, 1617, 2692, 1207, 4027, 44191, 1527, 48780, 5349, 1225, 8961, 1199, 2918, 1610, 2716, 30749, 4886, 5989, 1097, 648, 1968, 1247, 2115, 1784, 55820, 923, 5378, 1219, 3793, 5418, 1276, 4262, 32587, 1387, 16, 63082, 4022, 5995, 4963, 377, 1653, 54286, 6365, 8874, 48774, 7147, 3481, 2542, 6711, 903, 364, 1923, 3897, 367, 4896, 953, 380, 2791]","[5.792426, 5.774473, 5.6039047, 5.5315633, 5.4961767, 5.4406404, 5.3205247, 5.2988586, 5.1879406, 5.1661267, 5.1314893, 5.0092907, 4.9155316, 4.9081097, 4.890718, 4.8496504, 4.825644, 4.815218, 4.8125687, 4.810911, 4.8053093, 4.783033, 4.752556, 4.749861, 4.6725006, 4.6600313, 4.6543818, 4.650402, 4.6503735, 4.6434994, 4.624113, 4.6220093, 4.5923266, 4.587185, 4.5314565, 4.5288014, 4.5181932, 4.501987, 4.4904156, 4.4843907, 4.4754515, 4.474325, 4.4246073, 4.417303, 4.402151, 4.37846, 4.3782377, 4.3764505, 4.3727036, 4.370043, 4.347378, 4.3116302, 4.276594, 4.270607, 4.2568226, 4.243784, 4.235618, 4.228782, 4.212453, 4.195451, 4.195249, 4.1657524, 4.1645947, 4.1644187, 4.1634393, 4.154791, 4.154392, 4.1528764, 4.1523566, 4.1345086, 4.110503, 4.094115, 4.09047, 4.087241, 4.0637145, 4.04754, 4.0451083, 4.03394, 4.0251274, 4.022943, 4.0195804, 4.01733, 4.0023375, 3.9974368, 3.9950054, 3.9913254, 3.9699068, 3.9672728, 3.961728, 3.9525862, 3.943791, 3.926603, 3.9261332, 3.9216228, 3.9155564, 3.8866057, 3.8439317, 3.8353581, 3.828915, 3.8227878]"
18,"[4993, 48516, 60069, 293, 33493, 49272, 589, 56174, 8874, 4878, 96079, 5378, 2762, 51255, 48774, 1200, 1704, 7361, 8636, 80463, 49530, 122882, 34048, 2858, 6502, 1221, 55820, 48385, 71535, 7143, 4022, 1721, 4963, 5618, 5010, 63082, 40815, 91500, 91658, 1214, 3793, 1136, 1258, 115617, 166528, 31696, 60684, 3996, 8464, 59369, 41566, 47099, 150, 367, 94864, 7445, 68237, 69481, 2011, 7458, 3535, 34162, 115149, 3000, 6537, 2628, 57368, 53322, 96610, 1265, 88125, 63113, 76093, 84152, 81834, 52722, 33679, 1193, 54001, 54503, 4369, 6711, 54997, 588, 134853, 6863, 2716, 69844, 107406, 16, 46976, 34319, 6016, 81591, 30707, 45447, 4720, 3948, 104841, 47610]","[3.9805114, 3.7360406, 3.6354566, 3.578404, 3.5694041, 3.560927, 3.5431194, 3.5246923, 3.518109, 3.4311967, 3.4230475, 3.3753343, 3.3635194, 3.3469913, 3.3377762, 3.3372235, 3.3353097, 3.3192544, 3.31647, 3.289925, 3.2782753, 3.253585, 3.2531278, 3.2487822, 3.2374249, 3.2324498, 3.231482, 3.2248456, 3.217093, 3.1856399, 3.1680093, 3.15618, 3.15555, 3.1406865, 3.1342738, 3.1304393, 3.1275115, 3.1209455, 3.1187174, 3.0838914, 3.0529132, 3.0310123, 3.0246465, 3.0110145, 3.0046005, 3.0023782, 2.974134, 2.9732938, 2.9718146, 2.9709861, 2.9651685, 2.9583268, 2.9516995, 2.9480867, 2.9434948, 2.9416778, 2.9300184, 2.9295251, 2.9245944, 2.9100156, 2.9082308, 2.9006064, 2.8985896, 2.8915052, 2.8867416, 2.879831, 2.8771746, 2.8711479, 2.8619952, 2.858501, 2.8584547, 2.858318, 2.8564181, 2.8454719, 2.8351803, 2.8270264, 2.82581, 2.8113084, 2.804182, 2.8018594, 2.7934046, 2.7772074, 2.7753808, 2.755551, 2.7538404, 2.75013, 2.748796, 2.7453935, 2.7372437, 2.7333536, 2.730218, 2.7211845, 2.716588, 2.7084475, 2.7073202, 2.7064364, 2.7016401, 2.7001595, 2.695119, 2.6843162]"
19,"[552, 480, 1356, 368, 780, 590, 919, 172, 1371, 1476, 2001, 1275, 594, 1393, 1101, 2470, 2529, 60, 1031, 110, 6, 5060, 647, 2641, 2124, 95, 1387, 1610, 595, 1220, 1876, 553, 1711, 1722, 196, 3107, 296, 2986, 2161, 2530, 880, 21, 2496, 367, 1717, 1090, 1320, 2616, 1036, 539, 22, 516, 1370, 1037, 349, 1183, 1641, 2948, 2366, 1883, 151, 2532, 2455, 24, 39, 748, 1302, 198, 593, 809, 1616, 3388, 2194, 420, 1639, 150, 45, 317, 2371, 433, 1304, 2947, 112, 163, 608, 1527, 1042, 2080, 2414, 1019, 1242, 11, 2598, 471, 2471, 1060, 1587, 1784, 1027, 1586]","[4.0156136, 3.9330406, 3.909974, 3.9012742, 3.8119535, 3.788037, 3.776134, 3.7490656, 3.7128427, 3.7020948, 3.6990993, 3.675599, 3.6631546, 3.642778, 3.6410754, 3.62997, 3.6195436, 3.613966, 3.6054835, 3.597048, 3.5788987, 3.5715373, 3.5602648, 3.5509434, 3.549045, 3.5483432, 3.513832, 3.5076463, 3.4980037, 3.491811, 3.4911509, 3.4869819, 3.4865427, 3.473902, 3.4716654, 3.4653711, 3.4641376, 3.4634557, 3.4613743, 3.457963, 3.4436731, 3.4394639, 3.4301472, 3.4270985, 3.414817, 3.4112234, 3.4041662, 3.3964362, 3.3933592, 3.3917418, 3.3790753, 3.3747602, 3.3687453, 3.3645906, 3.3544393, 3.3473473, 3.3361964, 3.3284926, 3.3228548, 3.3226285, 3.3195493, 3.3182476, 3.3163676, 3.3151596, 3.309043, 3.3046138, 3.3033323, 3.3005443, 3.2892714, 3.2888854, 3.2829065, 3.2760663, 3.2758515, 3.2725978, 3.2696252, 3.265986, 3.2613595, 3.2599397, 3.2585936, 3.2516992, 3.2514427, 3.2460938, 3.2441595, 3.2409947, 3.2395103, 3.239161, 3.2339232, 3.2301736, 3.2285855, 3.2277794, 3.2234378, 3.2218795, 3.2185407, 3.2180102, 3.2105315, 3.206734, 3.19905, 3.1984549, 3.1943731, 3.176482]"
20,"[2683, 1777, 4963, 2694, 2706, 8360, 1923, 6539, 2581, 356, 2716, 1580, 597, 1485, 3717, 586, 6377, 2174, 4018, 4896, 2628, 1517, 2502, 1917, 3489, 1, 1270, 3253, 104, 1721, 1393, 8636, 1307, 2572, 1197, 3175, 3052, 2617, 1265, 344, 8972, 480, 2571, 367, 2424, 2321, 1682, 500, 2291, 2012, 2011, 780, 8368, 1527, 2501, 8961, 260, 2115, 1407, 6373, 1911, 1136, 6863, 150, 1968, 1210, 3247, 539, 231, 377, 2124, 2396, 3916, 587, 2087, 2797, 6188, 3911, 1961, 6942, 3421, 1784, 1302, 1584, 223, 1644, 1967, 39, 5459, 216, 296, 3617, 648, 5377, 1240, 3785, 19, 35836, 10, 2717]","[3.709341, 3.4860325, 3.4690022, 3.4604607, 3.4114563, 3.37078, 3.3462093, 3.298657, 3.2903082, 3.2868445, 3.280496, 3.2794702, 3.2791495, 3.2715387, 3.261088, 3.2522001, 3.2406182, 3.2247734, 3.2228122, 3.2081578, 3.2072756, 3.2066092, 3.194509, 3.193253, 3.186435, 3.1840315, 3.1820943, 3.1729732, 3.172398, 3.1678329, 3.1556034, 3.141387, 3.1404798, 3.1330652, 3.1274405, 3.1092672, 3.1050334, 3.0834885, 3.0817478, 3.056803, 3.0565188, 3.0516527, 3.0487583, 3.0465126, 3.039861, 3.038424, 3.0103803, 3.0061538, 2.994779, 2.992708, 2.9811401, 2.9683707, 2.958704, 2.9544523, 2.9471736, 2.9449456, 2.9386997, 2.9309528, 2.928938, 2.9255414, 2.9252253, 2.9238884, 2.9221292, 2.9214416, 2.9171486, 2.913409, 2.9066205, 2.901115, 2.9002724, 2.8983378, 2.8941483, 2.894017, 2.890218, 2.8872893, 2.8827636, 2.8812094, 2.8781974, 2.862082, 2.8613951, 2.851923, 2.8339508, 2.8330505, 2.8242345, 2.817456, 2.813347, 2.8053374, 2.8039825, 2.8029795, 2.7925265, 2.7901528, 2.787002, 2.782317, 2.779984, 2.7723403, 2.7702923, 2.7647555, 2.7643929, 2.7565656, 2.7538972, 2.74324]"
21,"[122904, 60069, 98809, 79091, 68358, 6377, 318, 71535, 56174, 122882, 122918, 134130, 166528, 91542, 86332, 103042, 79702, 74458, 78499, 69122, 593, 69844, 4306, 45722, 589, 102903, 52722, 51255, 54001, 102445, 122920, 103341, 118696, 83134, 104, 47, 60040, 148626, 5459, 4995, 88125, 106002, 3147, 2028, 48385, 68157, 81847, 110, 8874, 103772, 82461, 4226, 31696, 61132, 231, 69526, 48780, 48516, 35836, 6333, 86911, 94864, 60684, 8361, 56775, 96610, 107406, 47099, 97921, 103249, 4816, 81564, 87869, 71264, 60756, 64969, 527, 480, 68319, 8641, 122924, 6863, 71530, 344, 136864, 5618, 54503, 122916, 53464, 50, 64957, 608, 4022, 79139, 8528, 86880, 69481, 79695, 139385, 48394]","[3.9212344, 3.7550507, 3.7533147, 3.7049804, 3.6634007, 3.658841, 3.6338487, 3.6296916, 3.5781393, 3.5738947, 3.5605853, 3.5430322, 3.4512587, 3.4316206, 3.3892353, 3.3891726, 3.3328953, 3.3124561, 3.2771893, 3.266658, 3.2617636, 3.2435534, 3.2221184, 3.2148647, 3.2071395, 3.1952868, 3.1744041, 3.1616836, 3.1610835, 3.0991433, 3.0982857, 3.0913656, 3.0806408, 3.057086, 3.0456853, 3.0430067, 3.0416303, 3.0311987, 3.0162296, 3.0076902, 3.005017, 2.9981728, 2.9926093, 2.9895792, 2.9853992, 2.9784021, 2.9768052, 2.9611726, 2.9572332, 2.9559498, 2.95478, 2.946679, 2.943152, 2.9426541, 2.9364033, 2.9329371, 2.927641, 2.9210176, 2.917794, 2.9105134, 2.894544, 2.889587, 2.8866322, 2.8752282, 2.866601, 2.8647113, 2.8635077, 2.85472, 2.8444898, 2.8411524, 2.8311439, 2.8293383, 2.8155212, 2.8141127, 2.8122127, 2.8113425, 2.8105872, 2.8043957, 2.8039596, 2.7840524, 2.7767982, 2.7712016, 2.770957, 2.7508068, 2.7454104, 2.7421732, 2.7363446, 2.7325172, 2.732404, 2.7184281, 2.71669, 2.7151165, 2.7120967, 2.7046096, 2.697264, 2.6899457, 2.6876712, 2.6854362, 2.6814504, 2.681215]"
22,"[4973, 4226, 5952, 2571, 2858, 2329, 46578, 8961, 58559, 5618, 5989, 4963, 1682, 8874, 48774, 5445, 1704, 32587, 1732, 2762, 5349, 2692, 1089, 79132, 4022, 4011, 1136, 6934, 5378, 750, 6016, 6365, 1206, 5816, 1198, 3897, 4896, 3147, 2028, 527, 593, 1721, 296, 2997, 8665, 8636, 2324, 260, 8360, 50, 34405, 8368, 40819, 5010, 54286, 4720, 5995, 6333, 1222, 778, 3535, 1196, 1221, 49530, 47, 5502, 48385, 1197, 1213, 6378, 45722, 35836, 2918, 4262, 51662, 1258, 4246, 7254, 6863, 8950, 57669, 1265, 51255, 1961, 33493, 1270, 6942, 54272, 2716, 4447, 1208, 3408, 3793, 5218, 2502, 40815, 5481, 1968, 7143, 904]","[5.0589066, 4.9387107, 4.78713, 4.7807612, 4.679934, 4.599573, 4.5176363, 4.469077, 4.420893, 4.414445, 4.406412, 4.3880763, 4.3586736, 4.3252797, 4.3029876, 4.288793, 4.2499456, 4.2035475, 4.201723, 4.187631, 4.174611, 4.157386, 4.139963, 4.135656, 4.1353436, 4.1294036, 4.1175656, 4.1021624, 4.0932064, 4.083455, 4.081872, 4.056418, 4.0494723, 4.0462413, 4.028906, 4.0179663, 4.015553, 3.9944048, 3.9840329, 3.9258466, 3.908149, 3.9026017, 3.9020667, 3.89641, 3.8962688, 3.8910584, 3.8814769, 3.8787785, 3.8785422, 3.8597205, 3.8479996, 3.844993, 3.843769, 3.8389466, 3.8303413, 3.8190217, 3.8147128, 3.802225, 3.7996938, 3.7964938, 3.78506, 3.7802672, 3.7723515, 3.7654533, 3.7625966, 3.758663, 3.7387366, 3.7191472, 3.7180579, 3.717817, 3.709532, 3.7061882, 3.701867, 3.6894655, 3.6836002, 3.6825914, 3.6691, 3.6627214, 3.66241, 3.6610527, 3.6532462, 3.6478457, 3.641375, 3.6391864, 3.6162887, 3.6067886, 3.5988126, 3.5974827, 3.5931487, 3.5911818, 3.5873609, 3.5855076, 3.5806131, 3.580434, 3.5667872, 3.551506, 3.5498238, 3.5482168, 3.5463517, 3.5301185]"
23,"[2858, 111, 6016, 2076, 2959, 2329, 903, 2571, 1263, 1252, 527, 2692, 1219, 593, 1225, 1466, 1247, 4878, 908, 1704, 1625, 44555, 1230, 318, 1201, 2997, 2324, 2762, 3083, 2028, 7361, 4034, 1196, 6870, 1207, 714, 1198, 47, 5995, 1276, 1732, 4993, 1172, 5902, 3246, 260, 30749, 3481, 3089, 48394, 2712, 1090, 953, 5952, 1274, 6953, 3006, 55820, 922, 27773, 1960, 1228, 1682, 4011, 3897, 1610, 3910, 1358, 7153, 6711, 307, 1291, 1968, 3160, 4848, 1209, 1304, 4262, 3362, 5669, 3147, 1281, 2160, 1921, 2360, 1250, 1729, 110, 1234, 1394, 356, 2288, 2918, 4641, 1299, 16, 1267, 1197, 1120, 2908]","[4.981387, 4.8470173, 4.797038, 4.7836804, 4.7246842, 4.634197, 4.5835304, 4.5226283, 4.4504457, 4.3954883, 4.3134227, 4.263285, 4.2627044, 4.1532273, 4.1279116, 4.0867395, 4.0860357, 4.0807467, 4.077185, 4.0466347, 4.0342903, 4.030588, 4.0274415, 4.009719, 4.0019217, 4.001889, 3.9948683, 3.9789493, 3.977148, 3.9735084, 3.958879, 3.950777, 3.9013915, 3.890966, 3.8649592, 3.8641562, 3.8640332, 3.8560274, 3.8151813, 3.804079, 3.7680397, 3.7531443, 3.7397788, 3.730472, 3.7142434, 3.7134223, 3.6869903, 3.6825695, 3.6669443, 3.647409, 3.628345, 3.6156957, 3.6063685, 3.570169, 3.5673137, 3.5671167, 3.5554702, 3.54451, 3.5350482, 3.5346723, 3.5163033, 3.5147014, 3.4787827, 3.4715219, 3.4694352, 3.447257, 3.446414, 3.438211, 3.4365134, 3.4358163, 3.4272375, 3.4241893, 3.4214373, 3.4127104, 3.4073327, 3.4070191, 3.4031801, 3.3913355, 3.39076, 3.3868604, 3.3868206, 3.3720546, 3.3624446, 3.36056, 3.3587785, 3.351739, 3.3483448, 3.3473814, 3.343625, 3.3410223, 3.330014, 3.3287299, 3.32575, 3.3233712, 3.320547, 3.3182309, 3.304953, 3.3016176, 3.2680707, 3.2675176]"
