,userId,itemId,rating
390863,107734,3920,4
391073,891591,4392,4
391190,437412,1770,4
391383,1058954,175,4
391401,1320209,3624,4
391445,1476306,4302,3
391512,1661876,2348,3
391547,817104,886,5
391615,1097051,3282,4
391746,184273,2965,5
391789,1462557,299,4
391983,1793601,329,2
391991,444363,4492,2
392043,2603114,1174,4
392068,1406998,1642,4
392241,406889,1833,3
392489,608023,3894,5
392543,1714427,3638,4
392752,2219540,2178,4
392794,2153538,2899,4
392869,175484,2152,2
393263,1982517,1467,2
393427,1422829,2200,2
393452,1069639,1642,5
393634,1643908,1138,1
393678,1301592,357,2
393694,226308,4366,4
393793,700161,2152,1
393934,1431136,2391,5
394089,1495499,33,4
394467,2267922,722,5
394509,2335450,1856,4
394548,1205750,1282,3
394591,1191044,58,5
394652,1284781,2135,4
394714,207461,1144,4
394844,548173,1810,4
395017,2187827,3935,5
395019,1049096,3282,4
395057,1958565,2395,3
395069,1503097,2389,4
395093,1025734,2290,4
395145,717857,197,3
395252,115804,468,1
395268,1118576,4262,1
395366,1316067,3925,3
395553,2529854,2862,3
395595,2426336,1428,2
395673,2184285,143,4
395764,964535,1905,4
395816,2346910,3197,2
395947,1884747,2874,3
395995,1430784,963,4
396069,1714699,2001,3
396090,2439933,3905,4
396326,2436891,2862,5
396336,860727,4138,4
396344,567687,1174,4
396388,2436349,2167,3
396425,1651524,3879,5
396460,1646307,3541,4
396489,195551,1650,4
396490,1086236,3371,1
396498,1862969,4420,1
396707,855822,459,3
396721,2416088,788,3
396755,1068451,4356,4
396829,1507219,1406,1
396845,1325772,268,4
397001,600041,1220,3
397046,574532,4144,5
397052,1066199,2408,5
397065,539618,3938,5
397154,944781,2178,4
397598,1725857,413,3
397654,593167,3054,3
397749,119192,2080,3
397773,2529101,2771,3
397787,1997424,4345,4
397793,2116135,240,3
397844,2391409,1264,2
397940,151322,660,3
397957,1246433,2122,5
398013,2293219,2612,5
398042,1859698,4472,4
398198,2109583,1650,3
398211,1294153,1180,5
398510,836051,4141,3
398527,1997424,3875,4
398541,1119148,571,4
398570,1958565,4393,3
398746,1320504,3938,2
398775,1089042,312,4
398885,1034769,1110,3
399082,174836,406,4
399178,2205740,3106,5
399232,1095420,1046,1
399368,1347749,1314,4
399371,1949454,2171,4
399439,757794,3605,4
399497,2448474,3893,3
399626,2340611,1843,5
399643,1517389,758,2
399710,1611086,4089,4
399732,379212,1267,3
399839,2270263,4393,5
399892,1649755,575,3
399908,650861,4247,4
400117,1025734,2848,3
400118,2153538,1865,1
400163,1785608,3267,3
400282,565301,483,3
400295,2289851,2200,3
400343,1443945,3782,3
400409,2340855,127,2
400450,1647113,1324,4
400456,1237514,197,3
400571,947515,1324,3
400590,584152,4355,3
400622,1021114,954,3
400737,1044029,3938,4
400836,1092717,416,5
400892,1974708,2782,5
400926,2374636,2782,5
400947,2638132,2617,4
401025,1548557,4488,3
401058,2233682,3420,3
401117,284897,862,2
401120,1303814,2112,4
401172,2298359,3054,1
401222,1613327,4420,4
401312,743025,788,5
401349,1035963,1148,5
401574,2326747,2643,2
401657,2013909,1066,3
401674,2271728,798,5
401679,1337561,334,2
401700,2252505,457,4
401709,1261654,2152,4
401808,1566467,2735,5
401813,1466779,1305,2
401998,2040442,2212,5
402048,2366381,3825,5
402085,1007717,3925,5
402146,1423220,313,4
402186,2498125,3814,3
402235,2237949,2072,2
402259,2368032,1324,5
402312,863638,1843,3
402346,2552705,3168,5
402362,585857,1367,5
402585,120004,1637,3
402692,1537147,2913,5
402987,2411650,2660,5
403044,2266129,4256,3
403252,2369862,1976,5
403314,430902,1455,3
403316,1446813,1180,4
403356,1970599,4355,1
403376,2272244,3368,4
403446,2423563,2112,4
403460,2086071,2755,4
403484,874650,4249,5
403684,762808,758,2
403699,1736602,3256,3
403801,2096265,1799,3
403884,196308,1962,3
404043,1538548,3347,4
404296,755497,2617,3
404323,2190414,348,5
404351,1955745,4123,4
404535,1402989,3102,5
404567,2345036,2430,5
404584,1783292,1962,3
404977,1436470,1832,3
405013,794321,571,4
405021,1513848,2452,5
405034,1521410,2235,2
405138,1078787,3427,5
405155,450505,3730,4
405167,741458,607,4
405178,1964809,3522,3
405318,1781020,3638,3
405448,812567,1110,4
405489,1136816,28,4
405582,1098387,3254,1
406019,2180188,1615,3
406029,1456155,1050,5
406199,872067,524,3
406217,2122936,1046,1
406223,1886518,2372,1
406244,2116042,2167,4
406295,587643,535,3
406324,1326124,3106,5
406460,351981,3863,5
406585,795851,1905,5
406599,183385,2200,4
406690,1282392,3017,4
406716,2168190,1905,5
406901,2167726,1470,4
406938,136536,3290,5
406973,1964629,2462,3
406988,2517510,1760,5
406989,902995,1470,4
407050,2219213,4479,1
407193,1207953,1744,3
407308,2611831,3936,4
407324,102182,257,5
407383,994577,1798,5
407475,413922,1743,5
407504,1554961,2913,5
407788,1338238,3254,3
407906,561536,4089,3
408082,1339921,1220,3
408101,730230,3434,4
408123,322616,1890,3
408125,39224,2862,3
408206,247628,433,4
408463,2000192,3938,4
408528,1966615,2430,4
408676,1272843,241,5
408953,926766,1798,5
409140,638363,2769,3
409208,565130,2465,2
409324,799541,4389,4
409418,1284636,4402,5
409555,1505988,3923,5
409608,2076003,3756,2
409691,1316822,273,1
409784,841592,3860,4
409795,1271228,313,2
409844,1964334,3371,5
409851,2255453,1394,3
409936,991127,1650,3
409996,2532220,3385,4
410036,534588,4284,5
410079,589962,2612,5
410158,864863,4389,2
410271,569056,312,2
410419,2435001,1180,4
410467,1098387,2128,3
410480,2031953,3106,5
410584,291735,3624,5
410610,1230759,191,4
410819,2132512,3962,4
410934,945957,3860,4
410946,999375,1470,5
411027,2577883,197,3
411159,1556698,334,3
411260,2643457,304,3
411513,1632668,3282,5
411536,1034769,3385,2
411606,848542,4271,3
411662,599274,2612,4
411727,1341416,1810,4
411859,1625368,4392,1
411888,1244069,2800,4
411913,583492,3638,3
412082,2204333,4472,3
412182,1256952,2422,1
412208,1056249,2862,2
412236,1319979,4331,4
412329,2425951,4043,2
412383,2232088,2200,2
412556,1216452,2033,2
412694,801612,357,4
412934,976347,3120,4
412957,2185795,2452,5
412975,1483139,3371,5
413209,253971,241,4
413326,460873,2456,4
413512,1054303,175,4
413542,1312373,1703,4
413625,1534089,4496,5
413649,2442534,1905,5
413658,1949983,3427,3
413729,2219213,2256,4
413765,1585379,273,3
413819,1415363,4216,3
413862,2231840,191,4
413922,1690918,3446,3
413941,1799329,1905,5
414034,557652,3624,4
414090,1306594,2462,5
414103,500362,872,5
414215,6369,1803,3
414248,573792,2470,4
414361,2378747,3999,2
414372,663405,1589,4
414435,2099247,3333,4
414441,929968,3817,4
414497,1498510,3538,4
414747,1055248,1810,3
414781,2153538,452,3
414953,1686223,208,1
415002,1109736,4306,5
415039,895888,2782,4
415179,22603,3730,5
415286,1556777,731,4
415433,1456155,1925,5
415446,1631306,3626,3
415506,2284248,2095,5
415542,108223,78,3
415551,295044,1144,4
415603,562385,2782,5
415778,349664,1220,4
415818,1467857,3825,5
416089,778849,3581,4
416139,2066899,3538,3
416207,1859747,2122,5
416233,2277101,1659,3
416621,2527928,2743,4
416672,896510,1637,4
416839,1892474,1202,5
416875,2416632,4432,3
416883,172883,1661,2
416950,1331770,1633,2
417013,964940,1798,4
417103,1572270,872,4
417104,1295143,1642,4
417118,1705417,1110,4
417287,2171158,2465,5
417314,445422,1476,5
417328,2597873,3274,4
417480,1715196,2128,4
417486,1369154,299,4
417517,600245,1962,4
417633,2281406,2372,3
417674,318572,3880,4
417820,889429,3434,3
417866,1627867,1602,3
417869,1462841,1905,4
418047,803043,1744,3
418088,1639153,607,2
418202,1754164,3879,4
418211,1585031,4389,4
418288,80340,457,5
418327,371343,4432,4
418365,1257782,2391,2
418459,1384545,4123,3
418503,1660167,1561,5
418531,1321036,1905,4
418541,2618896,658,3
418548,2278058,1395,4
418627,780412,3079,4
418680,1404885,457,4
418922,112869,1255,3
418924,2422895,886,5
419014,773046,1262,1
419161,2605801,2443,5
419303,28874,528,2
419423,495953,4302,5
419444,1417606,299,3
419495,940098,2342,3
419529,1304600,180,4
419568,552028,2152,3
419684,228454,299,4
419876,1511156,734,4
419891,1605230,3333,4
419902,1671534,197,2
420045,1609709,191,3
420090,589992,2372,3
420156,1166166,1145,3
420210,1710468,2690,5
420233,403575,1027,4
420365,434151,1145,2
420411,2632157,2400,1
420415,2535998,2009,4
420443,391984,3579,4
420499,2486083,290,4
420660,801001,175,4
420687,2279099,985,2
420720,2143698,148,2
420823,718882,268,5
420924,2422044,2329,5
420949,2621360,1744,3
420978,2573577,2102,5
420979,909200,3925,4
421052,2373570,313,5
421177,1292375,2130,4
421240,1592729,313,4
421286,1811436,2470,3
421384,1929259,2612,5
421422,590073,3408,4
421507,2190901,2782,4
421619,1253418,4369,4
421794,1608543,758,3
421816,1854414,1163,3
421992,1452718,4356,4
421995,681374,3610,3
422016,2387809,4256,4
422070,214773,1976,4
422227,1855544,2178,5
422271,2298735,2342,3
422391,951522,607,4
422457,2050116,1289,2
422489,1966800,3860,3
422541,2342952,535,4
422746,1305914,1615,5
422889,1699239,1590,4
422949,818064,3740,3
423121,2410407,516,4
423150,1650687,1744,3
423235,2141642,2782,4
423349,2020663,191,5
423352,1086308,1406,3
423454,2443925,357,3
423489,1103763,189,3
423657,2459075,554,5
423774,1831596,1435,3
423847,2131244,4389,3
423868,1519094,2699,4
423929,588621,3875,3
424063,740985,1905,5
424093,2508400,4262,3
424192,987096,3638,4
424228,201427,3557,4
424271,1411074,3559,3
424278,1227252,661,3
424409,759581,696,5
424411,923788,3713,5
424432,2066808,1314,4
424537,1083415,3825,4
424570,502142,2578,5
424603,1949454,2782,5
424707,109578,658,3
424752,691605,528,5
424862,1701974,1145,2
425085,1077156,1110,3
425140,1002591,4269,4
425209,2301329,1865,1
425317,772843,763,3
425423,2445177,1220,4
425739,2634468,2617,3
425787,589962,2112,5
425790,556848,3320,5
425904,354459,4127,2
425955,1775518,2803,5
426068,1516446,1650,3
426163,2234637,1470,4
426272,873465,457,4
426330,118557,3624,5
426334,2336923,4266,4
426733,176918,3638,5
426735,2605801,3433,3
426768,2516130,3860,2
426870,1851413,1962,5
426892,275009,2015,3
426922,1629219,1144,5
426966,2203720,2862,4
427061,2040442,3463,5
427189,2220332,2342,4
427331,1702753,4472,4
427333,644655,1962,5
427338,1350370,1962,5
427405,1640414,4315,4
427569,2240820,2136,4
427575,1619179,1741,4
427627,1950808,111,5
427713,782930,1746,2
427764,2450475,4341,4
427900,2535673,2452,5
427905,2383529,1865,3
427928,831964,3860,5
427959,1378764,528,4
427982,2297641,3290,5
428060,1916020,615,3
428132,2469013,2000,5
428155,1168634,241,3
428211,217583,843,5
428340,1183586,3960,4
428351,823637,2122,1
428511,109023,1176,4
428535,1133268,3917,4
428769,1061862,2395,4
429009,2224153,3538,4
429060,1097742,2152,4
429109,524389,571,4
429336,1768901,2395,4
429382,2632157,2690,2
429601,399045,1854,3
429639,2151319,4216,5
429705,698353,3638,1
429716,2011768,4216,2
429827,1766165,1571,4
429879,2577883,2391,5
429883,2192608,985,3
429964,1451246,241,5
429972,765032,2162,4
429998,573242,1289,3
430017,910402,1140,3
430043,755562,1756,5
430131,336715,2391,4
430229,898344,3938,5
430239,1193835,197,1
430282,209088,3282,1
430433,828931,424,3
430471,2273072,3608,5
430481,647433,3638,5
430584,1659792,3009,4
430646,750819,3825,2
430683,2389533,1314,4
430844,1089372,68,4
430876,924705,3938,5
430901,2525548,4306,4
430952,2278252,2460,3
431131,1007877,1901,3
431221,2111308,4356,4
431251,819624,4123,2
431252,676128,1202,4
431285,1170738,550,4
431419,941087,406,4
431448,1305914,2460,2
431498,1061026,3350,3
431716,329801,2178,5
431722,783974,2734,3
431751,1328297,2577,4
431953,671523,1145,5
431987,570915,2000,5
432041,1663781,851,4
432161,1226707,30,4
432529,2398517,1632,2
432645,292993,4306,5
432759,90598,3385,4
432802,2269919,4141,4
432814,1581727,2578,4
433062,770693,299,4
433091,450505,312,5
433116,1506085,1862,3
433194,1647009,3422,5
433343,1068850,3938,3
433466,2108652,3615,5
433557,1119978,2578,3
433657,899468,3756,5
433689,630741,3890,3
433742,1274698,290,3
433799,1222480,3610,3
433846,2631570,4043,5
433859,846832,3650,4
433947,2011768,3106,3
434160,1000234,919,4
434167,1633294,3232,2
434180,1516910,2152,3
434276,900976,3282,3
434298,812367,2470,4
434673,1441794,3840,4
434810,2529941,3427,3
434863,1219871,1176,3
434952,1264985,2391,3
434992,2558442,1832,5
435152,2214632,1542,5
435254,1382363,919,2
435295,218574,2112,2
435302,1551883,3917,4
435421,1960430,2200,3
435436,1418694,4493,5
435473,998072,3825,4
435504,1283802,2456,5
435514,2295200,3962,5
435647,2082170,2551,2
435727,2073821,3290,4
435964,2634351,734,2
435967,220050,1659,1
436016,920131,1700,4
436031,2137962,3422,5
436176,1404734,1089,3
436195,871801,2015,3
436198,904608,2290,4
436212,1659515,2016,2
436333,2253817,3079,5
436384,1885285,2372,5
436461,945888,334,2
436468,2250881,501,3
436580,427224,2395,4
436642,1206755,1754,5
436775,952014,516,5
436880,2076801,468,5
436915,793645,2699,3
436928,762249,3862,3
437021,91049,985,3
437097,1134023,818,3
437184,1054463,4141,3
437250,2189854,4315,3
437266,2331292,3079,4
437319,630905,2795,5
437321,1146244,3151,1
437374,2435001,2848,4
437434,1534089,1144,5
437486,777219,1060,2
437510,2570082,4138,4
437541,1284636,3875,4
437543,1852613,1180,3
437552,337821,2660,3
437596,2323099,1700,3
437692,103325,3371,4
437694,1629226,571,5
437764,1164806,299,4
437880,1122567,1428,3
437882,1661003,3756,3
437906,2041872,357,2
437986,2003771,516,5
438076,1301248,3320,5
438142,811102,175,4
438195,507168,3106,5
438238,687645,2890,3
438321,298822,822,5
438325,654036,313,2
438342,2463123,457,5
438413,2296149,3626,4
438442,1046518,2200,3
438578,1714427,3232,4
438579,1329559,2743,5
438770,1270101,940,3
438900,1481531,3086,2
439101,969386,3427,4
439234,1767229,2391,4
439252,1343072,705,3
439334,2320479,1632,3
439446,999375,3535,5
439510,2323099,3713,4
439555,2389025,4123,4
439574,1301248,483,3
439655,711215,2660,4
439677,713704,1744,3
439757,1447018,3433,3
439862,1919062,2558,2
439982,108190,3385,3
440020,2020663,4056,4
440090,2170732,3686,4
440137,2316419,954,3
440179,2377537,2326,5
440588,1223927,1046,4
440599,899468,900,1
440691,2122936,4472,5
440738,1757505,1998,3
440776,801321,2290,5
440804,2459814,788,4
440830,2083166,3864,4
440936,1382363,2095,4
440943,1560736,1905,4
440970,367223,3015,4
440989,376821,406,4
441003,808473,1854,3
441086,1325897,2178,4
441146,125282,4266,4
441202,2137162,3949,3
441409,2205042,1703,3
441443,2192113,571,5
441485,190024,3684,5
441508,1333458,1406,3
441555,2375607,2743,5
441636,2237608,191,4
441682,1815054,4266,1
441707,1002591,607,5
441812,733403,1470,3
441917,1169699,501,4
441926,1731718,1144,4
442036,588249,241,5
442039,2065016,1877,4
442108,1268328,313,4
442130,2276376,1509,5
442218,600245,1220,5
442287,178914,2016,4
442620,1958751,646,5
442642,238041,1476,5
442679,1248774,2482,4
442704,567850,3106,4
442744,1837063,2000,5
442902,1706274,290,4
442988,2278512,3224,4
443188,2162746,2095,3
443219,228772,197,4
443259,77504,191,5
443530,2517587,3573,2
443587,1420568,4216,3
443618,1063000,1073,4
443626,95393,3151,2
443657,811902,2800,4
443681,2522018,4356,4
443722,2215484,3098,2
443775,1781126,2128,5
443847,784461,2122,5
443942,751800,2913,4
443950,2170041,551,4
444203,1880172,720,4
444351,865616,3220,4
444355,994741,4159,3
444484,897755,156,5
444489,2010898,3342,3
444576,1296753,3489,2
444605,1835811,1144,4
444633,37433,2095,5
444664,2448341,1795,5
444811,948232,357,2
444817,1401431,416,1
445027,2004258,2862,4
445139,635792,942,4
445148,476104,4306,3
445258,421440,4356,5
445320,1973428,483,1
445343,781199,3605,4
445517,1005520,3864,5
445627,1457828,457,5
445715,703423,4353,5
445817,497714,3168,5
445932,1351712,1590,4
446046,1709317,2580,2
446078,1564150,788,2
446132,2221922,4315,3
446133,2425951,4355,2
446202,2554896,1766,3
446300,2440358,148,4
446337,366634,1665,5
446350,2537564,908,2
446425,928382,3290,4
446456,2190155,1810,3
446747,623439,1307,2
446787,956121,2699,2
446791,670407,3962,4
446817,331021,171,5
446875,682259,886,5
446917,1505246,1202,4
446924,1595839,4123,4
447001,973270,3860,3
447132,2570082,3936,3
447193,1484614,3216,5
447209,2508198,4364,5
447220,2205042,4109,4
447247,1945994,3962,5
447331,644918,1956,5
447478,380118,2595,3
447509,1432287,1307,4
447517,1351668,3905,3
447521,184650,1481,2
447537,889642,457,5
447543,188270,3905,3
447611,2445775,2372,5
447827,6161,486,3
447876,739664,2152,5
447932,2233195,2391,4
448112,2620981,3713,3
448162,2444979,3617,3
448373,910402,2743,5
448392,1492307,3894,3
448533,1505246,4080,3
448547,398261,571,4
448656,247166,3106,4
448722,365496,3713,5
448734,1554961,3938,4
448783,1283829,1590,3
448867,1073214,4315,2
449063,1264549,1810,4
449261,1608651,138,5
449439,816856,2913,3
449452,1278637,2617,2
449531,1961716,571,3
449577,211439,1741,4
449616,2384905,551,3
449693,1041553,1307,5
449771,1179872,1833,4
449772,932568,290,3
449818,2168097,175,2
449904,1443979,3626,4
450077,2625469,3427,3
450248,773853,571,5
450278,486963,2395,3
450301,2639788,2617,1
450510,782102,3106,3
450532,940664,2782,4
450567,142946,2690,4
450721,1386988,3624,4
450729,39673,4356,3
450763,2423563,1180,5
450990,953322,1756,3
451046,770672,2944,1
451206,2339546,4496,4
451231,2390100,1255,5
451274,534588,798,4
451624,233778,1470,2
451680,2086071,4369,3
451707,1409467,3151,5
451776,1273390,2122,4
451813,1494802,3282,5
451854,1688640,331,3
451863,1317106,3320,3
451905,1442327,3938,2
452034,1678420,4364,3
452178,1225382,2043,5
452411,603135,3427,3
452625,1442766,2580,3
452702,566383,2095,3
452834,337821,468,4
452989,2093107,2122,5
452997,2115824,711,4
453000,112938,2523,5
453025,895888,2771,2
453101,728816,1145,4
453110,2437867,1305,4
453157,806487,3290,4
453264,909763,1073,4
453300,1256952,3256,3
453441,1391095,2015,4
453604,983993,4479,5
453620,1238473,4302,3
453628,2287602,708,3
453825,56080,2659,5
453882,2426544,3610,5
453960,813659,1045,2
454033,1240476,1754,4
454052,584880,4141,5
454057,1180062,3106,4
454064,2640059,3894,2
454095,1043138,4315,4
454163,997427,3151,5
454211,1691161,329,4
454254,2269172,3371,3
454547,1215070,406,3
454711,1964334,2599,3
454877,992119,4141,3
454914,1404342,2342,4
454921,996883,3128,4
454925,249504,299,3
454953,1689115,758,1
454982,1228367,459,3
455135,2217619,3670,1
455164,1499729,483,3
455174,2392967,143,4
455230,724197,2699,1
455277,1474981,3500,5
455279,2621360,1770,4
455653,292422,1790,4
455664,765032,1615,4
455674,2047472,4432,4
455804,2600290,2470,3
455864,2451143,2371,4
455887,1701149,3079,4
455994,1254324,2698,2
456006,1762771,1693,3
456098,1075512,2775,4
456212,410769,1969,4
456321,959632,1905,5
456400,1278637,3624,4
456501,1011307,1905,5
456641,1632583,241,2
456656,1627867,1905,5
456708,1776493,4306,2
456734,1170871,2585,4
456760,582034,3427,3
456817,382732,1905,3
456958,1298124,3282,4
457097,1297160,2913,5
457181,2534015,798,4
457245,1548625,2834,4
457249,1506085,2430,3
457354,372158,3725,4
457379,2166702,4356,4
457508,110596,2660,4
457691,716995,3825,4
457706,1916021,3058,5
457799,1987416,1046,4
457820,895348,3441,4
457827,992119,607,4
457836,2640087,2578,4
457843,1170738,175,3
457869,883052,3098,3
457893,2347743,1542,3
457955,1571514,457,4
458002,598380,2612,4
458066,1418694,2452,5
458295,399045,843,2
458468,931352,2757,3
458724,348741,2189,2
458848,2582006,1542,2
458870,715060,1102,5
458875,1430854,2015,3
458902,1351548,2862,5
458944,1959245,1865,1
458950,914327,645,3
459117,1205750,3544,5
459207,1959604,1800,3
459435,1244740,4247,5
459451,1943271,1615,3
459470,1113774,468,3
459589,611215,482,4
459683,815310,3917,5
459839,1162564,4364,3
459858,622414,4306,5
459919,2415782,1267,3
459922,2522018,1542,5
460084,750816,3216,4
460103,1282392,189,3
460348,495477,4432,5
460353,190024,3685,4
460399,2112998,1905,3
460456,1230844,3418,4
460464,1102065,4216,3
460570,900436,313,5
460678,2194227,329,5
460751,1435722,1094,5
460755,282840,191,5
460875,1152044,1637,3
460943,1124956,3875,3
461002,1075512,1174,4
461186,765032,2152,4
461384,2584323,3151,3
461399,2056472,199,4
461435,2137458,283,5
461513,1608049,3058,4
461549,2571946,3756,4
461606,2548903,4056,1
461701,2433609,2699,4
461711,1523870,3239,5
461776,623670,886,4
461799,649539,2519,4
461817,1860154,2372,5
461844,821974,3544,4
461981,2057571,1055,4
462087,1997424,1590,2
462246,1446994,4315,5
462412,649539,4488,2
462421,640445,2326,5
462461,39690,1770,5
462491,1913995,2558,4
462749,795975,3320,4
462803,634342,3605,2
462818,167249,1509,2
462991,1070445,2162,5
463071,655504,607,3
463111,1585031,111,3
463239,1329133,2152,3
463481,1149160,8,2
463567,1613393,2743,5
463619,386143,2000,4
463665,1333458,3938,3
463691,1132410,1202,4
463704,670407,2103,4
463757,1400033,1650,3
463846,1066199,788,5
463866,594080,4262,3
463982,2397281,357,4
463990,2464557,4123,4
464100,9360,3414,3
464151,1223473,1660,4
464197,623062,2782,5
464340,1396747,2040,4
464381,1997157,4306,5
464425,774281,3368,3
464441,1868442,1542,4
464442,618847,3128,4
464473,389439,3290,3
464564,933248,1046,4
464613,643669,3478,3
464674,823613,2796,4
464696,1189789,1746,4
464809,1341166,3860,2
464833,311841,3148,4
464860,1063000,2782,5
464902,2382339,3216,3
464904,2316651,1307,5
464933,1781507,1650,4
464942,1054289,3893,4
464959,1063491,4472,2
464986,667426,133,5
465110,379329,3640,3
465133,1546631,1542,4
465267,603528,3862,3
465535,633666,2452,5
465605,2012685,3371,5
465650,1495940,3756,4
465747,273143,290,1
465834,1024311,468,2
465845,1493851,3197,3
465846,2345991,1144,4
465965,2315419,1525,4
466210,627273,2848,5
466393,268966,2391,5
466410,1075970,2699,3
466490,864470,4306,5
466523,1512936,2782,5
466625,248394,4330,5
466745,1605605,2800,3
466748,2295200,2290,4
466749,582034,3825,2
466944,88095,1102,5
466957,2619026,3579,3
466985,2171359,962,4
466986,539208,424,4
467012,2215936,4384,3
467065,2263751,1046,4
467265,1164290,571,5
467292,1878572,1148,4
467324,1966615,2112,3
467325,203667,4135,4
467327,845729,1744,3
467329,1684053,1073,3
467349,517384,2339,2
467367,928671,607,4
467433,2237949,4341,4
467523,2348467,1645,5
467638,1392399,4260,4
467640,2335028,1744,4
467662,643153,3887,5
467707,762028,1905,5
467708,2439476,3151,3
467889,1290314,3253,4
467916,1400492,2391,4
468308,1564271,3714,4
468346,973292,761,4
468379,1632516,761,2
468474,1202529,2554,5
468594,732203,2578,4
468624,2368032,2095,3
468628,1285861,1865,5
468645,1906781,3610,2
468764,1493684,1561,2
468798,94474,2128,3
468858,2122774,1174,5
468860,1227943,2152,3
468929,735047,4472,5
468952,1078816,4302,3
469043,762808,2782,3
469250,2003709,4472,3
469275,762028,940,5
469315,1953742,3962,3
469316,1504994,3017,5
469326,1051092,3860,3
469344,1304938,2862,5
469361,940907,3680,4
469401,1110074,3551,4
469476,103714,2612,3
469524,372331,2944,5
469563,760448,1707,4
469587,759774,758,5
469618,1203383,398,2
469860,2612268,4043,3
469862,1075260,1865,2
470052,2236720,2452,5
470265,2278252,1267,1
470301,946691,1408,4
470317,738952,361,2
470395,272025,2612,2
470511,2415782,2462,5
470603,2146862,357,3
470621,364103,4260,3
470716,112938,4330,5
470726,1443979,1962,2
470792,1423935,2162,2
470824,750448,3058,5
470860,2205815,2874,4
470875,285297,199,5
470963,1245140,3925,2
470984,205076,1466,3
471057,1245209,1962,1
471130,2413467,1905,5
471152,1866046,4479,4
471327,1224054,708,4
471384,2185795,2174,4
471394,1257782,3253,3
471446,656418,3638,1
471511,774359,1495,5
471558,1313457,1470,5
471561,564211,2152,1
471624,350790,1470,3
471667,1882037,2057,5
471677,813592,2411,3
471678,1353446,348,5
471689,1444004,646,4
471715,2618896,2660,4
471719,591390,4345,4
471845,425995,3253,4
471879,1613960,1833,3
472184,1349052,483,2
472222,1352950,2734,3
472542,499880,3925,5
472758,784461,2172,5
472831,2156781,30,3
472847,1775518,1974,5
472897,546350,4411,4
472945,1332097,4216,5
472999,1564542,4227,5
473052,316089,3860,5
473139,928671,2890,4
473157,1390906,1289,3
473265,618034,571,4
473273,1325772,2782,5
473455,1228367,758,4
473753,2621694,4043,2
473790,2293219,2319,5
473819,139559,1905,4
473852,750819,3453,1
473881,1781836,4488,4
473912,1244069,273,2
473924,13183,1744,4
473975,909200,3890,3
474071,2220209,692,5
474108,1382255,2430,5
474236,2102907,3595,1
474385,1041553,3817,4
474414,2234800,78,5
474584,1622587,3900,5
474622,2516529,1703,4
474684,747986,270,5
474743,944421,299,2
474908,210539,1307,3
474910,1289869,2452,5
474954,1621519,78,4
474974,119192,2953,4
475042,1402425,708,3
475108,631233,2452,4
475127,1516446,2186,3
475157,1516054,2452,5
475164,972437,2178,4
475212,246692,4056,4
475304,2164830,1770,4
475415,706340,763,4
475481,821974,4479,5
475490,1979813,3079,3
475526,2130611,4315,3
475536,2087576,1754,4
475593,2159567,2372,3
475651,565215,1590,5
475694,1544400,28,4
475719,2412496,468,3
475765,1042327,3938,4
475789,910793,1145,3
475982,503247,2033,3
476116,2108177,3860,4
476129,2339160,381,3
476207,895348,1901,4
476228,2338292,4302,5
476386,1251836,3864,5
476428,2411021,1595,4
476452,2364801,1865,4
476563,331926,3385,4
476603,2024029,2122,3
476726,904609,3408,3
476876,1956105,290,5
476888,2517727,4380,5
476901,2420029,3427,4
476953,1252092,1220,3
477162,403575,571,4
477320,67835,1532,2
477325,415645,3538,5
477395,336715,2913,5
477398,1102065,752,1
477474,1220680,3648,5
477655,1638161,3905,3
477663,2486663,1905,5
478007,1350775,2391,5
478059,1199529,3371,4
478128,1686011,1180,4
478133,233778,2612,4
478158,2008545,4315,4
478196,367108,2862,3
478251,920319,1220,5
478309,44204,468,5
478548,78859,3427,3
478618,497588,2228,5
478622,1311501,1509,3
478680,1635994,2660,4
478698,313158,3320,4
478712,916275,3544,4
478937,2180879,3320,1
478995,2233586,4306,5
479090,922991,1553,3
479097,1928485,2660,5
479105,1420568,1799,5
479132,1793189,1615,4
479139,2191509,3900,4
479216,2369369,3894,2
479257,406889,4260,1
479269,2191708,3463,4
479335,2305369,3015,3
479525,2349448,3917,3
479537,1351312,3106,2
479614,11456,3371,5
479624,933378,2186,5
479643,1051612,241,4
479732,1781020,2711,3
479802,1161753,4396,3
479916,1611511,197,4
479927,2184154,313,5
480060,1466310,3962,3
480145,1847936,571,4
480195,1567579,4472,5
480323,1097051,30,5
480422,1938491,3267,4
480454,1690918,1650,3
480457,1451054,1066,4
480459,1068603,1050,1
480497,2187827,3740,5
480610,561672,2192,4
480677,1664497,1173,5
480687,2184154,3071,5
480750,1178808,2580,4
480929,1269246,1145,4
481072,2010898,774,4
481179,345568,1428,4
481313,187099,1175,5
481379,801001,1642,4
481766,490165,3689,3
481819,1243922,4356,4
481824,1947229,3290,5
481878,1514136,443,5
481946,889642,3444,5
482004,1694860,3946,3
482126,1556632,3936,4
482130,2417025,2874,3
482215,2173877,1428,5
482312,1591024,3917,3
482434,410916,4389,3
482494,581649,1998,5
482510,2161389,2012,3
482540,1066199,3875,5
482602,2277058,4260,3
482609,1403031,1220,3
482688,108846,862,3
482720,873854,2290,4
482919,1837315,4345,1
482951,1328763,4384,4
483077,1496744,3670,3
483088,2316419,1956,3
